wd(m),Factor
0.0,0.0
0.01,0.004
0.02,0.008
0.03,0.013
0.04,0.017
0.05,0.021
0.06,0.025
0.07,0.029
0.08,0.034
0.09,0.038
0.1,0.042
0.11,0.046
0.12,0.05
0.13,0.054
0.14,0.059
0.15,0.063
0.16,0.067
0.17,0.071
0.18,0.075
0.19,0.08
0.2,0.084
0.21,0.088
0.22,0.093
0.23,0.096
0.24,0.1
0.25,0.104
0.26,0.109
0.27,0.113
0.28,0.117
0.29,0.122
0.3,0.125
0.31,0.13
0.32,0.134
0.33,0.138
0.34,0.142
0.35,0.147
0.36,0.151
0.37,0.155
0.38,0.159
0.39,0.163
0.4,0.167
0.41,0.172
0.42,0.176
0.43,0.18
0.44,0.184
0.45,0.189
0.46,0.192
0.47,0.197
0.48,0.201
0.49,0.205
0.5,0.21
0.51,0.212
0.52,0.215
0.53,0.218
0.54,0.221
0.55,0.224
0.56,0.227
0.57,0.231
0.58,0.233
0.59,0.236
0.6,0.239
0.61,0.242
0.62,0.245
0.63,0.248
0.64,0.251
0.65,0.254
0.66,0.257
0.67,0.26
0.68,0.263
0.69,0.266
0.7,0.269
0.71,0.272
0.72,0.275
0.73,0.278
0.74,0.281
0.75,0.284
0.76,0.287
0.77,0.29
0.78,0.293
0.79,0.296
0.8,0.299
0.81,0.302
0.82,0.305
0.83,0.308
0.84,0.311
0.85,0.314
0.86,0.317
0.87,0.319
0.88,0.323
0.89,0.326
0.9,0.329
0.91,0.332
0.92,0.335
0.93,0.338
0.94,0.34
0.95,0.344
0.96,0.347
0.97,0.35
0.98,0.353
0.99,0.356
1.0,0.358
1.01,0.36
1.02,0.36
1.03,0.361
1.04,0.362
1.05,0.363
1.06,0.364
1.07,0.364
1.08,0.365
1.09,0.366
1.1,0.367
1.11,0.367
1.12,0.368
1.13,0.369
1.14,0.37
1.15,0.37
1.16,0.371
1.17,0.372
1.18,0.373
1.19,0.374
1.2,0.374
1.21,0.375
1.22,0.376
1.23,0.377
1.24,0.378
1.25,0.378
1.26,0.38
1.27,0.38
1.28,0.381
1.29,0.382
1.3,0.383
1.31,0.384
1.32,0.384
1.33,0.385
1.34,0.386
1.35,0.387
1.36,0.387
1.37,0.388
1.38,0.389
1.39,0.39
1.4,0.39
1.41,0.391
1.42,0.392
1.43,0.393
1.44,0.394
1.45,0.394
1.46,0.395
1.47,0.396
1.48,0.397
1.49,0.398
1.5,0.399
1.51,0.4
1.52,0.401
1.53,0.401
1.54,0.402
1.55,0.404
1.56,0.405
1.57,0.405
1.58,0.407
1.59,0.408
1.6,0.409
1.61,0.409
1.62,0.41
1.63,0.412
1.64,0.413
1.65,0.414
1.66,0.414
1.67,0.416
1.68,0.417
1.69,0.418
1.7,0.419
1.71,0.42
1.72,0.421
1.73,0.422
1.74,0.422
1.75,0.423
1.76,0.425
1.77,0.426
1.78,0.426
1.79,0.428
1.8,0.429
1.81,0.43
1.82,0.43
1.83,0.432
1.84,0.433
1.85,0.434
1.86,0.435
1.87,0.435
1.88,0.437
1.89,0.438
1.9,0.439
1.91,0.44
1.92,0.441
1.93,0.442
1.94,0.443
1.95,0.443
1.96,0.445
1.97,0.446
1.98,0.447
1.99,0.447
2.0,0.448
2.01,0.45
2.02,0.451
2.03,0.453
2.04,0.455
2.05,0.456
2.06,0.458
2.07,0.459
2.08,0.461
2.09,0.462
2.1,0.464
2.11,0.465
2.12,0.467
2.13,0.468
2.14,0.47
2.15,0.471
2.16,0.472
2.17,0.474
2.18,0.476
2.19,0.477
2.2,0.479
2.21,0.48
2.22,0.481
2.23,0.483
2.24,0.485
2.25,0.486
2.26,0.488
2.27,0.489
2.28,0.49
2.29,0.492
2.3,0.493
2.31,0.496
2.32,0.497
2.33,0.498
2.34,0.5
2.35,0.501
2.36,0.502
2.37,0.504
2.38,0.506
2.39,0.507
2.4,0.509
2.41,0.51
2.42,0.512
2.43,0.513
2.44,0.514
2.45,0.516
2.46,0.518
2.47,0.519
2.48,0.52
2.49,0.522
2.5,0.523
2.51,0.525
2.52,0.527
2.53,0.528
2.54,0.53
2.55,0.531
2.56,0.532
2.57,0.534
2.58,0.535
2.59,0.537
2.6,0.539
2.61,0.54
2.62,0.542
2.63,0.543
2.64,0.544
2.65,0.546
2.66,0.548
2.67,0.549
2.68,0.551
2.69,0.552
2.7,0.553
2.71,0.555
2.72,0.556
2.73,0.558
2.74,0.56
2.75,0.561
2.76,0.562
2.77,0.564
2.78,0.565
2.79,0.567
2.8,0.569
2.81,0.57
2.82,0.571
2.83,0.573
2.84,0.574
2.85,0.576
2.86,0.577
2.87,0.579
2.88,0.581
2.89,0.582
2.9,0.584
2.91,0.585
2.92,0.586
2.93,0.588
2.94,0.59
2.95,0.591
2.96,0.593
2.97,0.594
2.98,0.595
2.99,0.597
3.0,0.598
3.01,0.6
3.02,0.6
3.03,0.601
3.04,0.602
3.05,0.603
3.06,0.604
3.07,0.604
3.08,0.606
3.09,0.607
3.1,0.607
3.11,0.608
3.12,0.609
3.13,0.61
3.14,0.611
3.15,0.612
3.16,0.613
3.17,0.614
3.18,0.614
3.19,0.615
3.2,0.616
3.21,0.617
3.22,0.618
3.23,0.619
3.24,0.62
3.25,0.621
3.26,0.622
3.27,0.623
3.28,0.623
3.29,0.625
3.3,0.625
3.31,0.626
3.32,0.627
3.33,0.628
3.34,0.629
3.35,0.63
3.36,0.631
3.37,0.632
3.38,0.632
3.39,0.633
3.4,0.634
3.41,0.635
3.42,0.636
3.43,0.637
3.44,0.638
3.45,0.639
3.46,0.64
3.47,0.641
3.48,0.641
3.49,0.642
3.5,0.644
3.51,0.644
3.52,0.645
3.53,0.646
3.54,0.647
3.55,0.648
3.56,0.648
3.57,0.65
3.58,0.651
3.59,0.651
3.6,0.652
3.61,0.653
3.62,0.654
