wd(m),factor
0.0,0.0
0.01,0.0
0.02,0.01
0.03,0.01
0.04,0.01
0.05,0.01
0.06,0.02
0.07,0.02
0.08,0.02
0.09,0.03
0.1,0.03
0.11,0.03
0.12,0.03
0.13,0.04
0.14,0.04
0.15,0.04
0.16,0.04
0.17,0.05
0.18,0.05
0.19,0.05
0.2,0.06
0.21,0.06
0.22,0.06
0.23,0.06
0.24,0.07
0.25,0.07
0.26,0.07
0.27,0.08
0.28,0.08
0.29,0.08
0.3,0.08
0.31,0.09
0.32,0.09
0.33,0.09
0.34,0.1
0.35,0.1
0.36,0.1
0.37,0.1
0.38,0.11
0.39,0.11
0.4,0.11
0.41,0.11
0.42,0.12
0.43,0.12
0.44,0.12
0.45,0.13
0.46,0.13
0.47,0.13
0.48,0.13
0.49,0.14
0.5,0.14
0.51,0.14
0.52,0.15
0.53,0.15
0.54,0.15
0.55,0.15
0.56,0.16
0.57,0.16
0.58,0.16
0.59,0.17
0.6,0.17
0.61,0.17
0.62,0.17
0.63,0.18
0.64,0.18
0.65,0.18
0.66,0.18
0.67,0.19
0.68,0.19
0.69,0.19
0.7,0.2
0.71,0.2
0.72,0.2
0.73,0.2
0.74,0.21
0.75,0.21
0.76,0.21
0.77,0.22
0.78,0.22
0.79,0.22
0.8,0.22
0.81,0.23
0.82,0.23
0.83,0.23
0.84,0.24
0.85,0.24
0.86,0.24
0.87,0.24
0.88,0.25
0.89,0.25
0.9,0.25
0.91,0.25
0.92,0.26
0.93,0.26
0.94,0.26
0.95,0.27
0.96,0.27
0.97,0.27
0.98,0.27
0.99,0.28
1.0,0.28
1.01,0.28
1.02,0.28
1.03,0.28
1.04,0.28
1.05,0.28
1.06,0.28
1.07,0.28
1.08,0.28
1.09,0.28
1.1,0.28
1.11,0.28
1.12,0.28
1.13,0.28
1.14,0.28
1.15,0.29
1.16,0.29
1.17,0.29
1.18,0.29
1.19,0.29
1.2,0.29
1.21,0.29
1.22,0.29
1.23,0.29
1.24,0.29
1.25,0.29
1.26,0.29
1.27,0.29
1.28,0.29
1.29,0.29
1.3,0.29
1.31,0.29
1.32,0.29
1.33,0.29
1.34,0.29
1.35,0.29
1.36,0.29
1.37,0.29
1.38,0.29
1.39,0.29
1.4,0.29
1.41,0.29
1.42,0.29
1.43,0.3
1.44,0.3
1.45,0.3
1.46,0.3
1.47,0.3
1.48,0.3
1.49,0.3
1.5,0.3
1.51,0.3
1.52,0.3
1.53,0.3
1.54,0.3
1.55,0.3
1.56,0.3
1.57,0.3
1.58,0.3
1.59,0.3
1.6,0.3
1.61,0.3
1.62,0.3
1.63,0.3
1.64,0.3
1.65,0.3
1.66,0.3
1.67,0.3
1.68,0.3
1.69,0.3
1.7,0.3
