wd(m),factor
0.0,0.0
0.01,0.005
0.02,0.011
0.03,0.016
0.04,0.021
0.05,0.027
0.06,0.032
0.07,0.037
0.08,0.043
0.09,0.048
0.1,0.053
0.11,0.059
0.12,0.064
0.13,0.069
0.14,0.075
0.15,0.08
0.16,0.085
0.17,0.091
0.18,0.096
0.19,0.101
0.2,0.107
0.21,0.112
0.22,0.117
0.23,0.123
0.24,0.128
0.25,0.133
0.26,0.139
0.27,0.144
0.28,0.149
0.29,0.155
0.3,0.16
0.31,0.165
0.32,0.171
0.33,0.176
0.34,0.181
0.35,0.187
0.36,0.192
0.37,0.197
0.38,0.203
0.39,0.208
0.4,0.213
0.41,0.219
0.42,0.224
0.43,0.229
0.44,0.235
0.45,0.24
0.46,0.245
0.47,0.251
0.48,0.256
0.49,0.261
0.5,0.267
0.51,0.267
0.52,0.267
0.53,0.267
0.54,0.267
0.55,0.267
0.56,0.267
0.57,0.267
0.58,0.267
0.59,0.267
0.6,0.267
0.61,0.267
0.62,0.267
0.63,0.267
0.64,0.267
0.65,0.267
0.66,0.267
0.67,0.267
0.68,0.267
0.69,0.267
0.7,0.267
0.71,0.267
0.72,0.267
0.73,0.267
0.74,0.267
0.75,0.267
0.76,0.267
0.77,0.267
0.78,0.267
0.79,0.267
0.8,0.267
0.81,0.267
0.82,0.267
0.83,0.267
0.84,0.267
0.85,0.267
0.86,0.267
0.87,0.267
0.88,0.267
0.89,0.267
0.9,0.267
0.91,0.267
0.92,0.267
0.93,0.267
0.94,0.267
0.95,0.267
0.96,0.267
0.97,0.267
0.98,0.267
0.99,0.267
1.0,0.267
1.01,0.267
1.02,0.267
1.03,0.267
1.04,0.267
1.05,0.267
1.06,0.267
1.07,0.267
1.08,0.267
1.09,0.267
1.1,0.267
1.11,0.267
1.12,0.267
1.13,0.267
1.14,0.267
1.15,0.267
1.16,0.267
1.17,0.267
1.18,0.267
1.19,0.267
1.2,0.267
1.21,0.267
1.22,0.267
1.23,0.267
1.24,0.267
1.25,0.267
1.26,0.267
1.27,0.267
1.28,0.267
1.29,0.267
1.3,0.267
1.31,0.267
1.32,0.267
1.33,0.267
1.34,0.267
1.35,0.267
1.36,0.267
1.37,0.267
1.38,0.267
1.39,0.267
1.4,0.267
1.41,0.267
1.42,0.267
1.43,0.267
1.44,0.267
1.45,0.267
1.46,0.267
1.47,0.267
1.48,0.267
1.49,0.267
1.5,0.267
1.51,0.272
1.52,0.277
1.53,0.283
1.54,0.288
1.55,0.293
1.56,0.299
1.57,0.304
1.58,0.309
1.59,0.315
1.6,0.32
1.61,0.325
1.62,0.331
1.63,0.336
1.64,0.341
1.65,0.347
1.66,0.352
1.67,0.357
1.68,0.363
1.69,0.368
1.7,0.373
1.71,0.379
1.72,0.384
1.73,0.389
1.74,0.395
1.75,0.4
1.76,0.405
1.77,0.411
1.78,0.416
1.79,0.421
1.8,0.427
1.81,0.432
1.82,0.437
1.83,0.443
1.84,0.448
1.85,0.453
1.86,0.459
1.87,0.464
1.88,0.469
1.89,0.475
1.9,0.48
1.91,0.485
1.92,0.491
1.93,0.496
1.94,0.501
1.95,0.507
1.96,0.512
1.97,0.517
1.98,0.523
1.99,0.528
2.0,0.533
2.01,0.533
2.02,0.533
2.03,0.533
2.04,0.533
2.05,0.533
2.06,0.533
2.07,0.533
2.08,0.533
2.09,0.533
2.1,0.533
2.11,0.533
2.12,0.533
2.13,0.533
2.14,0.533
2.15,0.533
2.16,0.533
2.17,0.533
2.18,0.533
2.19,0.533
2.2,0.533
2.21,0.533
2.22,0.533
2.23,0.533
2.24,0.533
2.25,0.533
2.26,0.533
2.27,0.533
2.28,0.533
2.29,0.533
2.3,0.533
2.31,0.533
2.32,0.533
2.33,0.533
2.34,0.533
2.35,0.533
2.36,0.533
2.37,0.533
2.38,0.533
2.39,0.533
2.4,0.533
2.41,0.533
2.42,0.533
2.43,0.533
2.44,0.533
2.45,0.533
2.46,0.533
2.47,0.533
2.48,0.533
2.49,0.533
2.5,0.533
2.51,0.533
2.52,0.533
2.53,0.533
2.54,0.533
2.55,0.533
2.56,0.533
2.57,0.533
2.58,0.533
2.59,0.533
2.6,0.533
2.61,0.533
2.62,0.533
2.63,0.533
2.64,0.533
2.65,0.533
2.66,0.533
2.67,0.533
2.68,0.533
2.69,0.533
2.7,0.533
2.71,0.533
2.72,0.533
2.73,0.533
2.74,0.533
2.75,0.533
2.76,0.533
2.77,0.533
2.78,0.533
2.79,0.533
2.8,0.533
2.81,0.533
2.82,0.533
2.83,0.533
2.84,0.533
2.85,0.533
2.86,0.533
2.87,0.533
2.88,0.533
2.89,0.533
2.9,0.533
2.91,0.533
2.92,0.533
2.93,0.533
2.94,0.533
2.95,0.533
2.96,0.533
2.97,0.533
2.98,0.533
2.99,0.533
3.0,0.533
3.01,0.536
3.02,0.539
3.03,0.541
3.04,0.544
3.05,0.547
3.06,0.549
3.07,0.552
3.08,0.555
3.09,0.557
3.1,0.56
3.11,0.563
3.12,0.565
3.13,0.568
3.14,0.571
3.15,0.573
3.16,0.576
3.17,0.579
3.18,0.581
3.19,0.584
3.2,0.587
3.21,0.589
3.22,0.592
3.23,0.595
3.24,0.597
3.25,0.6
3.26,0.603
3.27,0.605
3.28,0.608
3.29,0.611
3.3,0.613
3.31,0.616
3.32,0.619
3.33,0.621
3.34,0.624
3.35,0.627
3.36,0.629
3.37,0.632
3.38,0.635
3.39,0.637
3.4,0.64
3.41,0.643
3.42,0.645
3.43,0.648
3.44,0.651
3.45,0.653
3.46,0.656
3.47,0.659
3.48,0.661
3.49,0.664
3.5,0.667
3.51,0.669
3.52,0.672
3.53,0.675
3.54,0.677
3.55,0.68
3.56,0.683
3.57,0.685
3.58,0.688
3.59,0.691
3.6,0.693
3.61,0.696
3.62,0.699
3.63,0.701
3.64,0.704
3.65,0.707
3.66,0.709
3.67,0.712
3.68,0.715
3.69,0.717
3.7,0.72
3.71,0.723
3.72,0.725
3.73,0.728
3.74,0.731
3.75,0.733
3.76,0.736
3.77,0.739
3.78,0.741
3.79,0.744
3.8,0.747
3.81,0.749
3.82,0.752
3.83,0.755
3.84,0.757
3.85,0.76
3.86,0.763
3.87,0.765
3.88,0.768
3.89,0.771
3.9,0.773
3.91,0.776
3.92,0.779
3.93,0.781
3.94,0.784
3.95,0.787
3.96,0.789
3.97,0.792
3.98,0.795
3.99,0.797
4.0,0.8
4.01,0.8
4.02,0.8
4.03,0.8
4.04,0.8
4.05,0.8
4.06,0.8
4.07,0.8
4.08,0.8
4.09,0.8
4.1,0.8
4.11,0.8
4.12,0.8
4.13,0.8
4.14,0.8
4.15,0.8
4.16,0.8
4.17,0.8
4.18,0.8
4.19,0.8
4.2,0.8
4.21,0.8
4.22,0.8
4.23,0.8
4.24,0.8
4.25,0.8
4.26,0.8
4.27,0.8
4.28,0.8
4.29,0.8
4.3,0.8
4.31,0.8
4.32,0.8
4.33,0.8
4.34,0.8
