wd(m),factor
0.0,0.0
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.06,0.0
0.07,0.0
0.08,0.0
0.09,0.0
0.1,0.0
0.11,0.0
0.12,0.0
0.13,0.0
0.14,0.0
0.15,0.0
0.16,0.0
0.17,0.0
0.18,0.0
0.19,0.0
0.2,0.0
0.21,0.0
0.22,0.0
0.23,0.0
0.24,0.0
0.25,0.0
0.26,0.026
0.27,0.052
0.28,0.077
0.29,0.103
0.3,0.129
0.31,0.133
0.32,0.138
0.33,0.142
0.34,0.147
0.35,0.151
0.36,0.155
0.37,0.16
0.38,0.164
0.39,0.169
0.4,0.173
0.41,0.177
0.42,0.181
0.43,0.185
0.44,0.19
0.45,0.194
0.46,0.198
0.47,0.202
0.48,0.206
0.49,0.211
0.5,0.214
0.51,0.217
0.52,0.221
0.53,0.224
0.54,0.228
0.55,0.231
0.56,0.234
0.57,0.238
0.58,0.241
0.59,0.245
0.6,0.248
0.61,0.251
0.62,0.254
0.63,0.258
0.64,0.261
0.65,0.264
0.66,0.267
0.67,0.27
0.68,0.274
0.69,0.277
0.7,0.28
0.71,0.283
0.72,0.286
0.73,0.29
0.74,0.293
0.75,0.296
0.76,0.299
0.77,0.302
0.78,0.306
0.79,0.309
0.8,0.312
0.81,0.315
0.82,0.319
0.83,0.322
0.84,0.326
0.85,0.329
0.86,0.332
0.87,0.335
0.88,0.339
0.89,0.342
0.9,0.345
0.91,0.348
0.92,0.351
0.93,0.355
0.94,0.358
0.95,0.361
0.96,0.364
0.97,0.367
0.98,0.37
0.99,0.373
1.0,0.376
1.01,0.377
1.02,0.379
1.03,0.38
1.04,0.382
1.05,0.383
1.06,0.385
1.07,0.386
1.08,0.388
1.09,0.389
1.1,0.391
1.11,0.392
1.12,0.394
1.13,0.395
1.14,0.397
1.15,0.398
1.16,0.399
1.17,0.401
1.18,0.402
1.19,0.404
1.2,0.405
1.21,0.407
1.22,0.408
1.23,0.41
1.24,0.411
1.25,0.413
1.26,0.414
1.27,0.416
1.28,0.417
1.29,0.419
1.3,0.42
1.31,0.422
1.32,0.423
1.33,0.425
1.34,0.426
1.35,0.428
1.36,0.43
1.37,0.431
1.38,0.433
1.39,0.434
1.4,0.436
1.41,0.437
1.42,0.439
1.43,0.44
1.44,0.442
1.45,0.443
1.46,0.444
1.47,0.446
1.48,0.447
1.49,0.449
1.5,0.45
1.51,0.452
1.52,0.454
1.53,0.456
1.54,0.458
1.55,0.459
1.56,0.461
1.57,0.463
1.58,0.465
1.59,0.467
1.6,0.469
1.61,0.471
1.62,0.473
1.63,0.474
1.64,0.476
1.65,0.478
1.66,0.48
1.67,0.482
1.68,0.484
1.69,0.486
1.7,0.488
