wd(m),Factor
0.0,0.0
0.01,0.006
0.02,0.011
0.03,0.017
0.04,0.023
0.05,0.028
0.06,0.034
0.07,0.04
0.08,0.045
0.09,0.051
0.1,0.057
0.11,0.062
0.12,0.066
0.13,0.071
0.14,0.076
0.15,0.081
0.16,0.085
0.17,0.09
0.18,0.095
0.19,0.099
0.2,0.103
0.21,0.109
0.22,0.113
0.23,0.118
0.24,0.122
0.25,0.127
0.26,0.13
0.27,0.133
0.28,0.136
0.29,0.139
0.3,0.142
0.31,0.146
0.32,0.149
0.33,0.151
0.34,0.154
0.35,0.157
0.36,0.16
0.37,0.163
0.38,0.166
0.39,0.168
0.4,0.172
0.41,0.175
0.42,0.178
0.43,0.18
0.44,0.184
0.45,0.187
0.46,0.19
0.47,0.193
0.48,0.197
0.49,0.199
0.5,0.202
0.51,0.205
0.52,0.208
0.53,0.21
0.54,0.212
0.55,0.214
0.56,0.217
0.57,0.22
0.58,0.222
0.59,0.224
0.6,0.227
0.61,0.229
0.62,0.232
0.63,0.234
0.64,0.236
0.65,0.239
0.66,0.242
0.67,0.244
0.68,0.246
0.69,0.249
0.7,0.251
0.71,0.253
0.72,0.256
0.73,0.258
0.74,0.261
0.75,0.263
0.76,0.265
0.77,0.267
0.78,0.269
0.79,0.271
0.8,0.274
0.81,0.276
0.82,0.278
0.83,0.28
0.84,0.282
0.85,0.283
0.86,0.285
0.87,0.287
0.88,0.289
0.89,0.292
0.9,0.294
0.91,0.295
0.92,0.297
0.93,0.299
0.94,0.301
0.95,0.303
0.96,0.306
0.97,0.307
0.98,0.31
0.99,0.312
1.0,0.313
1.01,0.315
1.02,0.316
1.03,0.317
1.04,0.318
1.05,0.32
1.06,0.321
1.07,0.323
1.08,0.325
1.09,0.326
1.1,0.327
1.11,0.329
1.12,0.33
1.13,0.332
1.14,0.333
1.15,0.335
1.16,0.336
1.17,0.337
1.18,0.338
1.19,0.34
1.2,0.341
1.21,0.343
1.22,0.344
1.23,0.345
1.24,0.347
1.25,0.349
1.26,0.35
1.27,0.352
1.28,0.353
1.29,0.355
1.3,0.357
1.31,0.358
1.32,0.36
1.33,0.361
1.34,0.363
1.35,0.365
1.36,0.366
1.37,0.368
1.38,0.37
1.39,0.371
1.4,0.373
1.41,0.375
1.42,0.376
1.43,0.378
1.44,0.38
1.45,0.381
1.46,0.383
1.47,0.384
1.48,0.386
1.49,0.387
1.5,0.389
1.51,0.39
1.52,0.392
1.53,0.393
1.54,0.394
1.55,0.395
1.56,0.396
1.57,0.398
1.58,0.399
1.59,0.4
1.6,0.401
1.61,0.402
1.62,0.403
1.63,0.405
1.64,0.406
1.65,0.407
1.66,0.408
1.67,0.409
1.68,0.41
1.69,0.412
1.7,0.413
1.71,0.414
1.72,0.415
1.73,0.416
1.74,0.418
1.75,0.419
1.76,0.42
1.77,0.421
1.78,0.422
1.79,0.423
1.8,0.424
1.81,0.425
1.82,0.426
1.83,0.427
1.84,0.429
1.85,0.43
1.86,0.431
1.87,0.432
1.88,0.434
1.89,0.435
1.9,0.436
1.91,0.437
1.92,0.437
1.93,0.438
1.94,0.439
1.95,0.44
1.96,0.441
1.97,0.442
1.98,0.444
1.99,0.445
2.0,0.446
2.01,0.447
2.02,0.448
2.03,0.449
2.04,0.45
2.05,0.451
2.06,0.452
2.07,0.453
2.08,0.454
2.09,0.455
2.1,0.456
2.11,0.457
2.12,0.458
2.13,0.459
2.14,0.461
2.15,0.462
2.16,0.462
2.17,0.463
2.18,0.464
2.19,0.466
2.2,0.467
2.21,0.468
2.22,0.469
2.23,0.469
2.24,0.47
2.25,0.471
2.26,0.473
2.27,0.473
2.28,0.474
2.29,0.476
2.3,0.477
2.31,0.478
2.32,0.479
2.33,0.48
2.34,0.481
2.35,0.481
2.36,0.482
2.37,0.483
2.38,0.484
2.39,0.485
2.4,0.486
2.41,0.486
2.42,0.488
2.43,0.488
2.44,0.489
2.45,0.491
2.46,0.491
2.47,0.492
2.48,0.493
2.49,0.494
2.5,0.495
2.51,0.495
2.52,0.496
2.53,0.498
2.54,0.499
2.55,0.499
2.56,0.5
2.57,0.501
2.58,0.502
2.59,0.502
2.6,0.503
2.61,0.504
2.62,0.505
2.63,0.506
2.64,0.507
2.65,0.508
2.66,0.51
2.67,0.51
2.68,0.511
2.69,0.512
2.7,0.513
2.71,0.514
2.72,0.515
2.73,0.516
2.74,0.517
2.75,0.518
2.76,0.518
2.77,0.52
2.78,0.521
2.79,0.522
2.8,0.523
2.81,0.523
2.82,0.525
2.83,0.525
2.84,0.526
2.85,0.527
2.86,0.527
2.87,0.528
2.88,0.53
2.89,0.53
2.9,0.531
2.91,0.531
2.92,0.532
2.93,0.533
2.94,0.534
2.95,0.535
2.96,0.535
2.97,0.536
2.98,0.537
2.99,0.538
3.0,0.539
3.01,0.539
3.02,0.539
3.03,0.539
3.04,0.54
3.05,0.54
3.06,0.54
3.07,0.541
3.08,0.541
3.09,0.541
3.1,0.542
3.11,0.542
3.12,0.542
3.13,0.542
3.14,0.543
3.15,0.543
3.16,0.543
3.17,0.544
3.18,0.544
3.19,0.544
3.2,0.545
3.21,0.545
3.22,0.545
3.23,0.545
3.24,0.546
3.25,0.546
3.26,0.546
3.27,0.547
3.28,0.547
3.29,0.547
3.3,0.548
3.31,0.548
3.32,0.548
3.33,0.548
3.34,0.549
3.35,0.549
3.36,0.549
3.37,0.55
3.38,0.55
3.39,0.55
3.4,0.551
