wd(m),Factor
0.0,0.0
0.01,0.003
0.02,0.006
0.03,0.009
0.04,0.012
0.05,0.015
0.06,0.017
0.07,0.021
0.08,0.024
0.09,0.027
0.1,0.03
0.11,0.033
0.12,0.036
0.13,0.038
0.14,0.041
0.15,0.044
0.16,0.047
0.17,0.05
0.18,0.053
0.19,0.056
0.2,0.059
0.21,0.062
0.22,0.065
0.23,0.068
0.24,0.071
0.25,0.074
0.26,0.077
0.27,0.08
0.28,0.083
0.29,0.086
0.3,0.089
0.31,0.091
0.32,0.095
0.33,0.098
0.34,0.101
0.35,0.104
0.36,0.106
0.37,0.11
0.38,0.112
0.39,0.116
0.4,0.119
0.41,0.121
0.42,0.124
0.43,0.127
0.44,0.13
0.45,0.133
0.46,0.136
0.47,0.14
0.48,0.142
0.49,0.145
0.5,0.148
0.51,0.15
0.52,0.152
0.53,0.154
0.54,0.156
0.55,0.159
0.56,0.161
0.57,0.163
0.58,0.165
0.59,0.167
0.6,0.169
0.61,0.172
0.62,0.174
0.63,0.176
0.64,0.178
0.65,0.18
0.66,0.182
0.67,0.184
0.68,0.186
0.69,0.188
0.7,0.191
0.71,0.193
0.72,0.195
0.73,0.197
0.74,0.199
0.75,0.201
0.76,0.204
0.77,0.206
0.78,0.208
0.79,0.21
0.8,0.212
0.81,0.214
0.82,0.216
0.83,0.219
0.84,0.221
0.85,0.223
0.86,0.225
0.87,0.227
0.88,0.229
0.89,0.231
0.9,0.233
0.91,0.236
0.92,0.237
0.93,0.24
0.94,0.242
0.95,0.244
0.96,0.247
0.97,0.249
0.98,0.251
0.99,0.253
1.0,0.255
1.01,0.255
1.02,0.256
1.03,0.257
1.04,0.258
1.05,0.258
1.06,0.259
1.07,0.259
1.08,0.26
1.09,0.26
1.1,0.261
1.11,0.262
1.12,0.263
1.13,0.263
1.14,0.264
1.15,0.264
1.16,0.265
1.17,0.266
1.18,0.266
1.19,0.268
1.2,0.268
1.21,0.269
1.22,0.269
1.23,0.27
1.24,0.27
1.25,0.271
1.26,0.272
1.27,0.272
1.28,0.273
1.29,0.274
1.3,0.274
1.31,0.275
1.32,0.276
1.33,0.276
1.34,0.277
1.35,0.278
1.36,0.278
1.37,0.279
1.38,0.279
1.39,0.28
1.4,0.28
1.41,0.282
1.42,0.282
1.43,0.283
1.44,0.283
1.45,0.284
1.46,0.285
1.47,0.285
1.48,0.286
1.49,0.286
1.5,0.287
1.51,0.288
1.52,0.289
