wd(m),factor
0.0,0.0
0.01,0.007
0.02,0.013
0.03,0.02
0.04,0.026
0.05,0.033
0.06,0.039
0.07,0.046
0.08,0.052
0.09,0.059
0.1,0.065
0.11,0.07
0.12,0.074
0.13,0.079
0.14,0.084
0.15,0.088
0.16,0.093
0.17,0.097
0.18,0.102
0.19,0.107
0.2,0.111
0.21,0.115
0.22,0.119
0.23,0.123
0.24,0.127
0.25,0.131
0.26,0.135
0.27,0.138
0.28,0.142
0.29,0.146
0.3,0.15
0.31,0.152
0.32,0.155
0.33,0.157
0.34,0.16
0.35,0.162
0.36,0.164
0.37,0.167
0.38,0.169
0.39,0.171
0.4,0.174
0.41,0.177
0.42,0.18
0.43,0.182
0.44,0.185
0.45,0.188
0.46,0.191
0.47,0.194
0.48,0.197
0.49,0.2
0.5,0.203
0.51,0.205
0.52,0.208
0.53,0.21
0.54,0.213
0.55,0.216
0.56,0.218
0.57,0.221
0.58,0.223
0.59,0.226
0.6,0.229
0.61,0.231
0.62,0.234
0.63,0.237
0.64,0.239
0.65,0.242
0.66,0.244
0.67,0.247
0.68,0.25
0.69,0.252
0.7,0.255
0.71,0.258
0.72,0.26
0.73,0.263
0.74,0.265
0.75,0.268
0.76,0.271
0.77,0.273
0.78,0.276
0.79,0.279
0.8,0.281
0.81,0.283
0.82,0.285
0.83,0.287
0.84,0.289
0.85,0.291
0.86,0.293
0.87,0.295
0.88,0.297
0.89,0.299
0.9,0.3
0.91,0.302
0.92,0.304
0.93,0.306
0.94,0.308
0.95,0.31
0.96,0.312
0.97,0.314
0.98,0.315
0.99,0.317
1.0,0.319
1.01,0.321
1.02,0.322
1.03,0.324
1.04,0.325
1.05,0.327
1.06,0.329
1.07,0.33
1.08,0.332
1.09,0.334
1.1,0.335
1.11,0.337
1.12,0.338
1.13,0.34
1.14,0.342
1.15,0.343
1.16,0.345
1.17,0.347
1.18,0.348
1.19,0.35
1.2,0.351
1.21,0.353
1.22,0.355
1.23,0.357
1.24,0.359
1.25,0.361
1.26,0.363
1.27,0.365
1.28,0.367
1.29,0.369
1.3,0.371
1.31,0.374
1.32,0.376
1.33,0.379
1.34,0.381
1.35,0.384
1.36,0.386
1.37,0.389
1.38,0.391
1.39,0.394
1.4,0.396
1.41,0.399
1.42,0.401
1.43,0.404
1.44,0.406
1.45,0.409
1.46,0.411
1.47,0.414
1.48,0.416
1.49,0.419
1.5,0.421
1.51,0.423
1.52,0.424
1.53,0.426
1.54,0.427
1.55,0.428
1.56,0.43
1.57,0.431
1.58,0.432
1.59,0.434
1.6,0.435
1.61,0.436
1.62,0.438
1.63,0.439
1.64,0.44
1.65,0.442
1.66,0.443
1.67,0.444
1.68,0.446
1.69,0.447
1.7,0.449
1.71,0.45
1.72,0.451
1.73,0.453
1.74,0.454
1.75,0.455
1.76,0.456
1.77,0.457
1.78,0.458
1.79,0.459
1.8,0.461
1.81,0.462
1.82,0.463
1.83,0.464
1.84,0.465
1.85,0.466
1.86,0.467
1.87,0.468
1.88,0.469
1.89,0.47
1.9,0.471
1.91,0.472
1.92,0.473
1.93,0.474
1.94,0.475
1.95,0.476
1.96,0.477
1.97,0.478
1.98,0.479
1.99,0.48
2.0,0.482
2.01,0.482
2.02,0.483
2.03,0.484
2.04,0.485
2.05,0.486
2.06,0.487
2.07,0.487
2.08,0.488
2.09,0.489
2.1,0.49
2.11,0.491
2.12,0.492
2.13,0.493
2.14,0.493
2.15,0.494
2.16,0.495
2.17,0.496
2.18,0.497
2.19,0.498
2.2,0.499
2.21,0.499
2.22,0.5
2.23,0.501
2.24,0.502
2.25,0.503
2.26,0.504
2.27,0.505
2.28,0.505
2.29,0.506
2.3,0.507
2.31,0.508
2.32,0.509
2.33,0.51
2.34,0.511
2.35,0.512
2.36,0.513
2.37,0.514
2.38,0.514
2.39,0.515
2.4,0.516
2.41,0.517
2.42,0.518
2.43,0.519
2.44,0.52
2.45,0.521
2.46,0.522
2.47,0.523
2.48,0.523
2.49,0.524
2.5,0.525
2.51,0.526
2.52,0.527
2.53,0.528
2.54,0.528
2.55,0.529
2.56,0.53
2.57,0.531
2.58,0.532
2.59,0.532
2.6,0.533
2.61,0.534
2.62,0.535
2.63,0.536
2.64,0.536
2.65,0.537
2.66,0.538
2.67,0.539
2.68,0.54
2.69,0.54
2.7,0.541
2.71,0.542
2.72,0.543
2.73,0.544
2.74,0.544
2.75,0.545
2.76,0.546
2.77,0.547
2.78,0.548
2.79,0.549
2.8,0.55
2.81,0.551
2.82,0.552
2.83,0.552
2.84,0.553
2.85,0.554
2.86,0.555
2.87,0.556
2.88,0.557
2.89,0.558
2.9,0.559
2.91,0.56
2.92,0.561
2.93,0.561
2.94,0.562
2.95,0.563
2.96,0.564
2.97,0.565
2.98,0.566
2.99,0.567
3.0,0.568
3.01,0.569
3.02,0.571
3.03,0.572
3.04,0.574
3.05,0.576
3.06,0.577
3.07,0.579
3.08,0.58
3.09,0.582
3.1,0.583
3.11,0.585
3.12,0.586
3.13,0.588
3.14,0.589
3.15,0.591
3.16,0.593
3.17,0.594
3.18,0.596
3.19,0.597
3.2,0.599
3.21,0.6
3.22,0.602
3.23,0.603
3.24,0.605
3.25,0.607
3.26,0.608
3.27,0.61
3.28,0.611
3.29,0.613
3.3,0.614
3.31,0.616
3.32,0.617
3.33,0.619
3.34,0.62
3.35,0.622
3.36,0.623
3.37,0.625
3.38,0.626
3.39,0.628
3.4,0.629
3.41,0.631
3.42,0.632
3.43,0.634
3.44,0.635
3.45,0.637
3.46,0.638
3.47,0.64
3.48,0.641
3.49,0.643
3.5,0.644
3.51,0.646
3.52,0.647
3.53,0.649
3.54,0.65
3.55,0.652
3.56,0.653
3.57,0.655
3.58,0.656
3.59,0.658
3.6,0.66
3.61,0.661
3.62,0.663
3.63,0.664
3.64,0.666
3.65,0.667
3.66,0.669
3.67,0.67
3.68,0.672
3.69,0.673
3.7,0.675
3.71,0.677
3.72,0.678
3.73,0.68
3.74,0.681
3.75,0.683
3.76,0.684
3.77,0.686
3.78,0.687
3.79,0.689
3.8,0.69
3.81,0.692
3.82,0.693
3.83,0.695
3.84,0.696
3.85,0.698
3.86,0.699
3.87,0.701
3.88,0.702
3.89,0.704
3.9,0.705
3.91,0.707
3.92,0.708
3.93,0.71
3.94,0.711
3.95,0.713
3.96,0.714
3.97,0.716
3.98,0.717
3.99,0.719
4.0,0.72
4.01,0.722
4.02,0.723
4.03,0.725
4.04,0.726
4.05,0.728
4.06,0.73
4.07,0.731
4.08,0.733
4.09,0.734
4.1,0.736
4.11,0.737
4.12,0.739
4.13,0.74
4.14,0.742
4.15,0.744
4.16,0.745
4.17,0.747
4.18,0.748
4.19,0.75
4.2,0.751
4.21,0.753
4.22,0.754
4.23,0.756
4.24,0.757
4.25,0.759
4.26,0.761
4.27,0.762
4.28,0.764
4.29,0.765
4.3,0.767
4.31,0.768
4.32,0.77
4.33,0.771
4.34,0.773
4.35,0.775
4.36,0.776
4.37,0.778
4.38,0.779
4.39,0.781
4.4,0.782
4.41,0.784
4.42,0.785
4.43,0.787
4.44,0.788
4.45,0.79
4.46,0.792
4.47,0.793
4.48,0.795
4.49,0.796
4.5,0.798
4.51,0.799
4.52,0.801
4.53,0.802
4.54,0.804
4.55,0.805
4.56,0.807
4.57,0.808
4.58,0.81
4.59,0.811
4.6,0.813
4.61,0.814
4.62,0.816
4.63,0.817
4.64,0.819
4.65,0.82
4.66,0.822
4.67,0.823
4.68,0.825
4.69,0.826
4.7,0.828
4.71,0.829
4.72,0.831
4.73,0.832
4.74,0.834
4.75,0.835
4.76,0.837
4.77,0.838
4.78,0.84
4.79,0.841
4.8,0.843
4.81,0.844
4.82,0.846
4.83,0.847
4.84,0.849
4.85,0.85
4.86,0.852
4.87,0.853
4.88,0.855
4.89,0.856
4.9,0.858
4.91,0.859
4.92,0.861
4.93,0.862
4.94,0.864
4.95,0.865
4.96,0.867
4.97,0.868
4.98,0.87
4.99,0.871
5.0,0.873
5.01,0.873
5.02,0.874
5.03,0.874
5.04,0.874
5.05,0.875
5.06,0.875
5.07,0.876
5.08,0.876
5.09,0.877
5.1,0.877
5.11,0.877
5.12,0.878
5.13,0.878
5.14,0.879
5.15,0.879
5.16,0.88
5.17,0.88
5.18,0.88
5.19,0.881
5.2,0.881
