wd(m),factor
0.0,0.0
0.01,0.002
0.02,0.003
0.03,0.005
0.04,0.006
0.05,0.008
0.06,0.01
0.07,0.011
0.08,0.013
0.09,0.014
0.1,0.016
0.11,0.018
0.12,0.019
0.13,0.021
0.14,0.022
0.15,0.024
0.16,0.026
0.17,0.027
0.18,0.029
0.19,0.03
0.2,0.032
0.21,0.034
0.22,0.035
0.23,0.037
0.24,0.038
0.25,0.04
0.26,0.041
0.27,0.042
0.28,0.044
0.29,0.045
0.3,0.046
0.31,0.047
0.32,0.048
0.33,0.05
0.34,0.051
0.35,0.052
0.36,0.053
0.37,0.054
0.38,0.056
0.39,0.057
0.4,0.058
0.41,0.059
0.42,0.06
0.43,0.062
0.44,0.063
0.45,0.064
0.46,0.065
0.47,0.066
0.48,0.068
0.49,0.069
0.5,0.07
0.51,0.071
0.52,0.072
0.53,0.074
0.54,0.075
0.55,0.076
0.56,0.077
0.57,0.078
0.58,0.08
0.59,0.081
0.6,0.082
0.61,0.083
0.62,0.084
0.63,0.086
0.64,0.087
0.65,0.088
0.66,0.089
0.67,0.09
0.68,0.092
0.69,0.093
0.7,0.094
0.71,0.095
0.72,0.096
0.73,0.098
0.74,0.099
0.75,0.1
0.76,0.101
0.77,0.102
0.78,0.104
0.79,0.105
0.8,0.106
0.81,0.107
0.82,0.108
0.83,0.11
0.84,0.111
0.85,0.112
0.86,0.113
0.87,0.114
0.88,0.116
0.89,0.117
0.9,0.118
0.91,0.119
0.92,0.12
0.93,0.122
0.94,0.123
0.95,0.124
0.96,0.125
0.97,0.126
0.98,0.128
0.99,0.129
1.0,0.13
1.01,0.132
1.02,0.133
1.03,0.135
1.04,0.136
1.05,0.138
1.06,0.14
1.07,0.141
1.08,0.143
1.09,0.144
1.1,0.146
1.11,0.148
1.12,0.149
1.13,0.151
1.14,0.152
1.15,0.154
1.16,0.156
1.17,0.157
1.18,0.159
1.19,0.16
1.2,0.162
1.21,0.164
1.22,0.165
1.23,0.167
1.24,0.168
1.25,0.17
1.26,0.171
1.27,0.172
1.28,0.174
1.29,0.175
1.3,0.176
1.31,0.177
1.32,0.178
1.33,0.18
1.34,0.181
1.35,0.182
1.36,0.183
1.37,0.184
1.38,0.186
1.39,0.187
1.4,0.188
1.41,0.189
1.42,0.19
1.43,0.192
1.44,0.193
1.45,0.194
1.46,0.195
1.47,0.196
1.48,0.198
1.49,0.199
1.5,0.2
1.51,0.201
1.52,0.202
1.53,0.204
1.54,0.205
1.55,0.206
1.56,0.207
1.57,0.208
1.58,0.21
1.59,0.211
1.6,0.212
1.61,0.213
1.62,0.214
1.63,0.216
1.64,0.217
1.65,0.218
1.66,0.219
1.67,0.22
1.68,0.222
1.69,0.223
1.7,0.224
1.71,0.225
1.72,0.226
1.73,0.228
1.74,0.229
1.75,0.23
1.76,0.231
1.77,0.232
1.78,0.232
1.79,0.233
1.8,0.234
1.81,0.235
1.82,0.236
1.83,0.236
1.84,0.237
1.85,0.238
1.86,0.239
1.87,0.24
1.88,0.24
1.89,0.241
1.9,0.242
1.91,0.243
1.92,0.244
1.93,0.244
1.94,0.245
1.95,0.246
1.96,0.247
1.97,0.248
1.98,0.248
1.99,0.249
2.0,0.25
2.01,0.25
2.02,0.251
2.03,0.251
2.04,0.252
2.05,0.252
2.06,0.252
2.07,0.253
2.08,0.253
2.09,0.254
2.1,0.254
2.11,0.254
2.12,0.255
2.13,0.255
2.14,0.256
2.15,0.256
2.16,0.256
2.17,0.257
2.18,0.257
2.19,0.258
2.2,0.258
2.21,0.258
2.22,0.259
2.23,0.259
2.24,0.26
2.25,0.26
2.26,0.26
2.27,0.261
2.28,0.261
