wd(m),Factor
0,0
0.01,0.006535156
0.02,0.013070313
0.03,0.019605469
0.04,0.026140625
0.05,0.032675781
0.06,0.039210938
0.07,0.045746094
0.08,0.05228125
0.09,0.058816406
0.1,0.065351563
0.11,0.081464844
0.12,0.082929688
0.13,0.084394531
0.14,0.085859375
0.15,0.087324219
0.16,0.088789063
0.17,0.090253906
0.18,0.09171875
0.19,0.093183594
0.2,0.094648438
0.21,0.096113281
0.22,0.097578125
0.23,0.099042969
0.24,0.100507813
0.25,0.101972656
0.26,0.1034375
0.27,0.104902344
0.28,0.106367188
0.29,0.107832031
0.3,0.109296875
0.31,0.111364829
0.32,0.113989501
0.33,0.116614173
0.34,0.119238845
0.35,0.121863517
0.36,0.124488189
0.37,0.127112861
0.38,0.129737533
0.39,0.132362205
0.4,0.134986877
0.41,0.137611549
0.42,0.14023622
0.43,0.142860892
0.44,0.145485564
0.45,0.148110236
0.46,0.150734908
0.47,0.15335958
0.48,0.155984252
0.49,0.158608924
0.5,0.161233596
0.51,0.163858268
0.52,0.16648294
0.53,0.169107612
0.54,0.171732283
0.55,0.174356955
0.56,0.176981627
0.57,0.179606299
0.58,0.182230971
0.59,0.184855643
0.6,0.187480315
0.61,0.190052493
0.62,0.191364829
0.63,0.192677165
0.64,0.193989501
0.65,0.195301837
0.66,0.196614173
0.67,0.197926509
0.68,0.199238845
0.69,0.200551181
0.7,0.201863517
0.71,0.203175853
0.72,0.204488189
0.73,0.205800525
0.74,0.207112861
0.75,0.208425197
0.76,0.209737533
0.77,0.211049869
0.78,0.212362205
0.79,0.213674541
0.8,0.214986877
0.81,0.216299213
0.82,0.217611549
0.83,0.218923885
0.84,0.22023622
0.85,0.221548556
0.86,0.222860892
0.87,0.224173228
0.88,0.225485564
0.89,0.2267979
0.9,0.228110236
0.91,0.229422572
0.92,0.230918635
0.93,0.232559055
0.94,0.234199475
0.95,0.235839895
0.96,0.237480315
0.97,0.239120735
0.98,0.240761155
0.99,0.242401575
1,0.244041995
1.01,0.245682415
1.02,0.247322835
1.03,0.248963255
1.04,0.250603675
1.05,0.252244094
1.06,0.253884514
1.07,0.255524934
1.08,0.257165354
1.09,0.258805774
1.1,0.260446194
1.11,0.262086614
1.12,0.263727034
1.13,0.265367454
1.14,0.267007874
1.15,0.268648294
1.16,0.270288714
1.17,0.271929134
1.18,0.273569554
1.19,0.275209974
1.2,0.276850394
1.21,0.278490814
1.22,0.280131234
1.23,0.281771654
1.24,0.283412073
1.25,0.285052493
1.26,0.286692913
1.27,0.288333333
1.28,0.289973753
1.29,0.291614173
1.3,0.293254593
1.31,0.294895013
1.32,0.296535433
1.33,0.298175853
1.34,0.299816273
1.35,0.301456693
1.36,0.303097113
1.37,0.304737533
1.38,0.306377953
1.39,0.308018373
1.4,0.309658793
1.41,0.311299213
1.42,0.312939633
1.43,0.314580052
1.44,0.316220472
1.45,0.317860892
1.46,0.319501312
1.47,0.321141732
1.48,0.322782152
1.49,0.324422572
1.5,0.326062992
1.51,0.327703412
1.52,0.329343832
1.53,0.331181102
1.54,0.333149606
1.55,0.33511811
1.56,0.337086614
1.57,0.339055118
1.58,0.341023622
1.59,0.342992126
1.6,0.34496063
1.61,0.346929134
1.62,0.348897638
1.63,0.350866142
1.64,0.352834646
1.65,0.35480315
1.66,0.356771654
1.67,0.358740157
1.68,0.360708661
1.69,0.362677165
1.7,0.364645669
1.71,0.366614173
1.72,0.368582677
1.73,0.370551181
1.74,0.372519685
1.75,0.374488189
1.76,0.376456693
1.77,0.378425197
1.78,0.380393701
1.79,0.382362205
1.8,0.384330709
1.81,0.386299213
1.82,0.388267717
1.83,0.39019685
1.84,0.39183727
1.85,0.39347769
1.86,0.39511811
1.87,0.39675853
1.88,0.39839895
1.89,0.40003937
1.9,0.40167979
1.91,0.40332021
1.92,0.40496063
1.93,0.40660105
1.94,0.40824147
1.95,0.40988189
1.96,0.41152231
1.97,0.41316273
1.98,0.41480315
1.99,0.41644357
2,0.41808399
2.01,0.419724409
2.02,0.421364829
2.03,0.423005249
2.04,0.424645669
2.05,0.426286089
2.06,0.427926509
2.07,0.429566929
2.08,0.431207349
2.09,0.432847769
2.1,0.434488189
2.11,0.436128609
2.12,0.437769029
2.13,0.439409449
2.14,0.441259843
2.15,0.443228346
2.16,0.44519685
2.17,0.447165354
2.18,0.449133858
2.19,0.451102362
2.2,0.453070866
2.21,0.45503937
2.22,0.457007874
2.23,0.458976378
2.24,0.460944882
2.25,0.462913386
2.26,0.46488189
2.27,0.466850394
2.28,0.468818898
2.29,0.470787402
2.3,0.472755906
2.31,0.474724409
2.32,0.476692913
2.33,0.478661417
2.34,0.480629921
2.35,0.482598425
2.36,0.484566929
2.37,0.486535433
2.38,0.488503937
2.39,0.490472441
2.4,0.492440945
2.41,0.494409449
2.42,0.496377953
2.43,0.498346457
2.44,0.500209974
2.45,0.50152231
2.46,0.502834646
2.47,0.504146982
2.48,0.505459318
2.49,0.506771654
2.5,0.50808399
2.51,0.509396325
2.52,0.510708661
2.53,0.512020997
2.54,0.513333333
2.55,0.514645669
2.56,0.515958005
2.57,0.517270341
2.58,0.518582677
2.59,0.519895013
2.6,0.521207349
2.61,0.522519685
2.62,0.523832021
2.63,0.525144357
2.64,0.526456693
2.65,0.527769029
2.66,0.529081365
2.67,0.530393701
2.68,0.531706037
2.69,0.533018373
2.7,0.534330709
2.71,0.535643045
2.72,0.536955381
2.73,0.538267717
2.74,0.539580052
2.75,0.540892388
2.76,0.542204724
2.77,0.54351706
2.78,0.544829396
2.79,0.546141732
2.8,0.547454068
2.81,0.548766404
2.82,0.55007874
2.83,0.551391076
2.84,0.552703412
2.85,0.554015748
2.86,0.555328084
2.87,0.55664042
2.88,0.557952756
2.89,0.559265092
2.9,0.560577428
2.91,0.561889764
2.92,0.5632021
2.93,0.564514436
2.94,0.565826772
2.95,0.567139108
2.96,0.568451444
2.97,0.56976378
2.98,0.571076115
2.99,0.572388451
3,0.573700787
3.01,0.575013123
3.02,0.576325459
3.03,0.577637795
3.04,0.578950131
3.05,0.58004386
3.06,0.580263158
3.07,0.580482456
3.08,0.580701754
3.09,0.580921053
3.1,0.581140351
3.11,0.581359649
3.12,0.581578947
3.13,0.581798246
3.14,0.582017544
3.15,0.582236842
3.16,0.58245614
3.17,0.582675439
3.18,0.582894737
