wd(m),factor
0.0,0.0
0.01,0.003
0.02,0.005
0.03,0.008
0.04,0.01
0.05,0.013
0.06,0.015
0.07,0.018
0.08,0.021
0.09,0.023
0.1,0.026
0.11,0.028
0.12,0.031
0.13,0.033
0.14,0.036
0.15,0.038
0.16,0.041
0.17,0.044
0.18,0.046
0.19,0.049
0.2,0.051
0.21,0.054
0.22,0.056
0.23,0.059
0.24,0.062
0.25,0.064
0.26,0.067
0.27,0.069
0.28,0.072
0.29,0.074
0.3,0.077
0.31,0.079
0.32,0.082
0.33,0.085
0.34,0.087
0.35,0.09
0.36,0.092
0.37,0.095
0.38,0.097
0.39,0.1
0.4,0.103
0.41,0.105
0.42,0.108
0.43,0.11
0.44,0.113
0.45,0.115
0.46,0.118
0.47,0.121
0.48,0.123
0.49,0.126
0.5,0.128
0.51,0.13
0.52,0.132
0.53,0.134
0.54,0.136
0.55,0.138
0.56,0.141
0.57,0.143
0.58,0.145
0.59,0.147
0.6,0.149
0.61,0.151
0.62,0.153
0.63,0.155
0.64,0.157
0.65,0.159
0.66,0.161
0.67,0.163
0.68,0.165
0.69,0.167
0.7,0.169
0.71,0.171
0.72,0.173
0.73,0.175
0.74,0.177
0.75,0.179
0.76,0.182
0.77,0.184
0.78,0.186
0.79,0.188
0.8,0.19
0.81,0.192
0.82,0.194
0.83,0.196
0.84,0.198
0.85,0.2
0.86,0.202
0.87,0.204
0.88,0.206
0.89,0.208
0.9,0.21
0.91,0.212
0.92,0.214
0.93,0.216
0.94,0.218
0.95,0.221
0.96,0.223
0.97,0.225
0.98,0.227
0.99,0.229
1.0,0.231
1.01,0.231
1.02,0.232
1.03,0.232
1.04,0.233
1.05,0.233
1.06,0.234
1.07,0.234
1.08,0.235
1.09,0.235
1.1,0.236
1.11,0.236
1.12,0.237
1.13,0.237
1.14,0.238
1.15,0.238
1.16,0.239
1.17,0.239
1.18,0.24
1.19,0.241
1.2,0.241
1.21,0.242
1.22,0.242
1.23,0.243
1.24,0.243
1.25,0.244
1.26,0.244
1.27,0.245
1.28,0.245
1.29,0.246
1.3,0.246
1.31,0.247
1.32,0.247
1.33,0.248
1.34,0.248
1.35,0.249
1.36,0.249
1.37,0.25
1.38,0.25
1.39,0.251
1.4,0.251
1.41,0.252
1.42,0.252
1.43,0.253
1.44,0.253
1.45,0.254
1.46,0.254
1.47,0.255
1.48,0.255
1.49,0.256
1.5,0.256
1.51,0.257
1.52,0.258
