wd(m),factor
0.0,0.0
0.01,0.003
0.02,0.006
0.03,0.009
0.04,0.013
0.05,0.016
0.06,0.019
0.07,0.022
0.08,0.025
0.09,0.028
0.1,0.031
0.11,0.034
0.12,0.038
0.13,0.041
0.14,0.044
0.15,0.047
0.16,0.05
0.17,0.053
0.18,0.056
0.19,0.059
0.2,0.063
0.21,0.066
0.22,0.069
0.23,0.072
0.24,0.075
0.25,0.078
0.26,0.081
0.27,0.084
0.28,0.088
0.29,0.091
0.3,0.094
0.31,0.097
0.32,0.1
0.33,0.103
0.34,0.106
0.35,0.109
0.36,0.113
0.37,0.116
0.38,0.119
0.39,0.122
0.4,0.125
0.41,0.128
0.42,0.131
0.43,0.134
0.44,0.138
0.45,0.141
0.46,0.144
0.47,0.147
0.48,0.15
0.49,0.153
0.5,0.156
0.51,0.158
0.52,0.161
0.53,0.163
0.54,0.165
0.55,0.167
0.56,0.169
0.57,0.172
0.58,0.174
0.59,0.176
0.6,0.178
0.61,0.18
0.62,0.183
0.63,0.185
0.64,0.187
0.65,0.189
0.66,0.191
0.67,0.193
0.68,0.196
0.69,0.198
0.7,0.2
0.71,0.202
0.72,0.204
0.73,0.207
0.74,0.209
0.75,0.211
0.76,0.213
0.77,0.215
0.78,0.218
0.79,0.22
0.8,0.222
0.81,0.224
0.82,0.226
0.83,0.228
0.84,0.231
0.85,0.233
0.86,0.235
0.87,0.237
0.88,0.239
0.89,0.242
0.9,0.244
0.91,0.246
0.92,0.248
0.93,0.25
0.94,0.253
0.95,0.255
0.96,0.257
0.97,0.259
0.98,0.261
0.99,0.263
1.0,0.266
1.01,0.268
1.02,0.271
1.03,0.273
1.04,0.276
1.05,0.278
1.06,0.281
1.07,0.283
1.08,0.286
1.09,0.288
1.1,0.291
1.11,0.293
1.12,0.296
1.13,0.298
1.14,0.301
1.15,0.303
1.16,0.306
1.17,0.308
1.18,0.311
1.19,0.313
1.2,0.316
1.21,0.318
1.22,0.321
1.23,0.323
1.24,0.326
1.25,0.328
1.26,0.331
1.27,0.333
1.28,0.336
1.29,0.338
1.3,0.341
1.31,0.343
1.32,0.346
1.33,0.348
1.34,0.351
1.35,0.353
1.36,0.356
1.37,0.358
1.38,0.361
1.39,0.363
1.4,0.366
1.41,0.368
1.42,0.371
1.43,0.373
1.44,0.376
1.45,0.378
1.46,0.381
1.47,0.383
1.48,0.386
1.49,0.388
1.5,0.391
1.51,0.393
1.52,0.395
