wd(m),Factor
0.0,0.0
0.01,0.002
0.02,0.002
0.03,0.004
0.04,0.006
0.05,0.007
0.06,0.008
0.07,0.01
0.08,0.011
0.09,0.012
0.1,0.014
0.11,0.015
0.12,0.016
0.13,0.018
0.14,0.019
0.15,0.02
0.16,0.022
0.17,0.023
0.18,0.024
0.19,0.026
0.2,0.027
0.21,0.028
0.22,0.03
0.23,0.031
0.24,0.033
0.25,0.034
0.26,0.035
0.27,0.037
0.28,0.038
0.29,0.039
0.3,0.041
0.31,0.042
0.32,0.043
0.33,0.045
0.34,0.046
0.35,0.047
0.36,0.049
0.37,0.05
0.38,0.051
0.39,0.053
0.4,0.054
0.41,0.055
0.42,0.057
0.43,0.059
0.44,0.059
0.45,0.061
0.46,0.063
0.47,0.063
0.48,0.065
0.49,0.067
0.5,0.068
0.51,0.069
0.52,0.071
0.53,0.072
0.54,0.073
0.55,0.075
0.56,0.076
0.57,0.077
0.58,0.079
0.59,0.08
0.6,0.081
0.61,0.083
0.62,0.084
0.63,0.085
0.64,0.087
0.65,0.088
0.66,0.089
0.67,0.091
0.68,0.092
0.69,0.094
0.7,0.095
0.71,0.096
0.72,0.098
0.73,0.099
0.74,0.1
0.75,0.102
0.76,0.103
0.77,0.104
0.78,0.106
0.79,0.107
0.8,0.108
0.81,0.11
0.82,0.111
0.83,0.112
0.84,0.114
0.85,0.115
0.86,0.116
0.87,0.118
0.88,0.12
0.89,0.12
0.9,0.122
0.91,0.124
0.92,0.124
0.93,0.126
0.94,0.128
0.95,0.129
0.96,0.13
0.97,0.132
0.98,0.133
0.99,0.134
1.0,0.136
1.01,0.137
1.02,0.138
1.03,0.14
1.04,0.141
1.05,0.142
1.06,0.144
1.07,0.145
1.08,0.146
1.09,0.148
1.1,0.149
1.11,0.15
1.12,0.152
1.13,0.153
1.14,0.155
1.15,0.156
1.16,0.157
1.17,0.159
1.18,0.16
1.19,0.161
1.2,0.163
1.21,0.164
1.22,0.165
1.23,0.167
1.24,0.168
1.25,0.169
1.26,0.171
1.27,0.172
1.28,0.173
1.29,0.175
1.3,0.176
1.31,0.177
1.32,0.179
1.33,0.181
1.34,0.181
1.35,0.183
1.36,0.185
1.37,0.185
1.38,0.187
1.39,0.189
1.4,0.19
1.41,0.191
1.42,0.193
1.43,0.194
1.44,0.195
1.45,0.197
1.46,0.198
1.47,0.199
1.48,0.201
1.49,0.202
1.5,0.203
1.51,0.207
1.52,0.211
1.53,0.214
1.54,0.218
1.55,0.222
1.56,0.226
1.57,0.23
1.58,0.233
1.59,0.237
1.6,0.241
1.61,0.245
1.62,0.248
1.63,0.252
1.64,0.255
1.65,0.259
1.66,0.263
1.67,0.267
1.68,0.27
1.69,0.274
1.7,0.278
1.71,0.282
1.72,0.286
1.73,0.289
1.74,0.293
1.75,0.297
1.76,0.301
1.77,0.304
1.78,0.308
1.79,0.311
1.8,0.315
1.81,0.319
1.82,0.323
1.83,0.326
1.84,0.33
1.85,0.334
1.86,0.338
1.87,0.342
1.88,0.345
1.89,0.349
1.9,0.353
1.91,0.357
1.92,0.36
1.93,0.364
1.94,0.367
1.95,0.371
1.96,0.375
1.97,0.379
1.98,0.382
1.99,0.386
2.0,0.39
2.01,0.394
2.02,0.398
2.03,0.402
2.04,0.407
2.05,0.41
2.06,0.415
2.07,0.419
2.08,0.423
2.09,0.427
2.1,0.431
2.11,0.435
2.12,0.439
2.13,0.444
2.14,0.447
2.15,0.452
2.16,0.456
2.17,0.46
2.18,0.464
2.19,0.468
2.2,0.472
2.21,0.476
2.22,0.481
2.23,0.484
2.24,0.489
2.25,0.493
2.26,0.497
2.27,0.501
2.28,0.505
