wd(m),factor
0.0,0.0
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.06,0.0
0.07,0.0
0.08,0.0
0.09,0.0
0.1,0.0
0.11,0.0
0.12,0.0
0.13,0.0
0.14,0.0
0.15,0.0
0.16,0.0
0.17,0.0
0.18,0.0
0.19,0.0
0.2,0.0
0.21,0.0
0.22,0.0
0.23,0.0
0.24,0.0
0.25,0.0
0.26,0.0
0.27,0.0
0.28,0.0
0.29,0.0
0.3,0.0
0.31,0.0
0.32,0.0
0.33,0.0
0.34,0.0
0.35,0.0
0.36,0.0
0.37,0.0
0.38,0.0
0.39,0.0
0.4,0.0
0.41,0.0
0.42,0.0
0.43,0.0
0.44,0.0
0.45,0.045
0.46,0.09
0.47,0.135
0.48,0.18
0.49,0.225
0.5,0.228
0.51,0.232
0.52,0.235
0.53,0.239
0.54,0.242
0.55,0.245
0.56,0.249
0.57,0.252
0.58,0.256
0.59,0.259
0.6,0.262
0.61,0.266
0.62,0.269
0.63,0.272
0.64,0.275
0.65,0.278
0.66,0.282
0.67,0.285
0.68,0.289
0.69,0.292
0.7,0.295
0.71,0.299
0.72,0.302
0.73,0.306
0.74,0.309
0.75,0.312
0.76,0.316
0.77,0.319
0.78,0.322
0.79,0.325
0.8,0.328
0.81,0.332
0.82,0.335
0.83,0.339
0.84,0.342
0.85,0.345
0.86,0.349
0.87,0.352
0.88,0.356
0.89,0.359
0.9,0.362
0.91,0.366
0.92,0.369
0.93,0.372
0.94,0.375
0.95,0.378
0.96,0.382
0.97,0.385
0.98,0.389
0.99,0.392
1.0,0.395
1.01,0.396
1.02,0.397
1.03,0.398
1.04,0.399
1.05,0.4
1.06,0.401
1.07,0.402
1.08,0.403
1.09,0.404
1.1,0.404
1.11,0.405
1.12,0.406
1.13,0.407
1.14,0.408
1.15,0.409
1.16,0.41
1.17,0.411
1.18,0.412
1.19,0.413
1.2,0.414
1.21,0.415
1.22,0.416
1.23,0.417
1.24,0.418
1.25,0.419
1.26,0.42
1.27,0.421
1.28,0.422
1.29,0.423
1.3,0.423
1.31,0.424
1.32,0.425
1.33,0.426
1.34,0.427
1.35,0.428
1.36,0.429
1.37,0.43
1.38,0.431
1.39,0.432
1.4,0.433
1.41,0.434
1.42,0.435
1.43,0.436
1.44,0.437
1.45,0.438
1.46,0.439
1.47,0.44
1.48,0.441
1.49,0.442
1.5,0.442
1.51,0.444
1.52,0.446
1.53,0.447
1.54,0.449
1.55,0.451
1.56,0.452
1.57,0.454
1.58,0.456
1.59,0.458
1.6,0.459
1.61,0.461
1.62,0.463
1.63,0.464
1.64,0.466
1.65,0.468
1.66,0.469
1.67,0.471
1.68,0.473
1.69,0.474
1.7,0.476
