wd(m),factor
0.0,0.0
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.06,0.0
0.07,0.0
0.08,0.0
0.09,0.0
0.1,0.0
0.11,0.0
0.12,0.0
0.13,0.0
0.14,0.0
0.15,0.0
0.16,0.0
0.17,0.0
0.18,0.0
0.19,0.0
0.2,0.0
0.21,0.0
0.22,0.0
0.23,0.0
0.24,0.0
0.25,0.0
0.26,0.029
0.27,0.058
0.28,0.087
0.29,0.116
0.3,0.145
0.31,0.15
0.32,0.155
0.33,0.159
0.34,0.164
0.35,0.169
0.36,0.174
0.37,0.179
0.38,0.183
0.39,0.188
0.4,0.193
0.41,0.198
0.42,0.203
0.43,0.207
0.44,0.212
0.45,0.217
0.46,0.222
0.47,0.227
0.48,0.231
0.49,0.236
0.5,0.24
0.51,0.243
0.52,0.247
0.53,0.251
0.54,0.254
0.55,0.258
0.56,0.261
0.57,0.264
0.58,0.268
0.59,0.271
0.6,0.275
0.61,0.278
0.62,0.281
0.63,0.285
0.64,0.288
0.65,0.292
0.66,0.295
0.67,0.298
0.68,0.302
0.69,0.305
0.7,0.309
0.71,0.312
0.72,0.316
0.73,0.319
0.74,0.323
0.75,0.327
0.76,0.33
0.77,0.333
0.78,0.337
0.79,0.34
0.8,0.344
0.81,0.347
0.82,0.35
0.83,0.354
0.84,0.357
0.85,0.361
0.86,0.364
0.87,0.367
0.88,0.371
0.89,0.374
0.9,0.378
0.91,0.381
0.92,0.385
0.93,0.388
0.94,0.392
0.95,0.396
0.96,0.399
0.97,0.402
0.98,0.406
0.99,0.409
1.0,0.413
1.01,0.413
1.02,0.414
1.03,0.415
1.04,0.416
1.05,0.417
1.06,0.418
1.07,0.419
1.08,0.42
1.09,0.421
1.1,0.422
1.11,0.423
1.12,0.424
1.13,0.425
1.14,0.426
1.15,0.427
1.16,0.427
1.17,0.428
1.18,0.429
1.19,0.43
1.2,0.431
1.21,0.432
1.22,0.433
1.23,0.434
1.24,0.435
1.25,0.436
1.26,0.436
1.27,0.437
1.28,0.438
1.29,0.439
1.3,0.44
1.31,0.441
1.32,0.442
1.33,0.443
1.34,0.444
1.35,0.445
1.36,0.446
1.37,0.447
1.38,0.448
1.39,0.449
1.4,0.45
1.41,0.45
1.42,0.451
1.43,0.452
1.44,0.453
1.45,0.454
1.46,0.455
1.47,0.456
1.48,0.457
1.49,0.458
1.5,0.459
1.51,0.459
1.52,0.46
1.53,0.461
1.54,0.461
1.55,0.462
1.56,0.463
1.57,0.463
1.58,0.464
1.59,0.465
1.6,0.465
1.61,0.466
1.62,0.467
1.63,0.467
1.64,0.468
1.65,0.469
1.66,0.469
1.67,0.47
1.68,0.471
1.69,0.472
1.7,0.472
