wd(m),Factor
0,0
0.01,0.001
0.02,0.002
0.03,0.003
0.04,0.004
0.05,0.005
0.06,0.006
0.07,0.007
0.08,0.008
0.09,0.009
0.1,0.01
0.11,0.011
0.12,0.012
0.13,0.013
0.14,0.014
0.15,0.015
0.16,0.016
0.17,0.017
0.18,0.018
0.19,0.019
0.2,0.02
0.21,0.021
0.22,0.022
0.23,0.023
0.24,0.024
0.25,0.025
0.26,0.026
0.27,0.027
0.28,0.028
0.29,0.029
0.3,0.03
0.31,0.031
0.32,0.032
0.33,0.033
0.34,0.034
0.35,0.035
0.36,0.036
0.37,0.037
0.38,0.038
0.39,0.039
0.4,0.04
0.41,0.041
0.42,0.042
0.43,0.043
0.44,0.044
0.45,0.045
0.46,0.046
0.47,0.047
0.48,0.048
0.49,0.049
0.5,0.05
0.51,0.051
0.52,0.052
0.53,0.053
0.54,0.054
0.55,0.055
0.56,0.056
0.57,0.057
0.58,0.058
0.59,0.059
0.6,0.06
0.61,0.061
0.62,0.062
0.63,0.063
0.64,0.064
0.65,0.065
0.66,0.066
0.67,0.067
0.68,0.068
0.69,0.069
0.7,0.07
0.71,0.071
0.72,0.072
0.73,0.073
0.74,0.074
0.75,0.075
0.76,0.076
0.77,0.077
0.78,0.078
0.79,0.079
0.8,0.08
0.81,0.081
0.82,0.082
0.83,0.083
0.84,0.084
0.85,0.085
0.86,0.086
0.87,0.087
0.88,0.088
0.89,0.089
0.9,0.09
0.91,0.091
0.92,0.092
0.93,0.093
0.94,0.094
0.95,0.095
0.96,0.096
0.97,0.097
0.98,0.098
0.99,0.099
1,0.1
1.01,0.1006
1.02,0.1012
1.03,0.1018
1.04,0.1024
1.05,0.103
1.06,0.1036
1.07,0.1042
1.08,0.1048
1.09,0.1054
1.1,0.106
1.11,0.1066
1.12,0.1072
1.13,0.1078
1.14,0.1084
1.15,0.109
1.16,0.1096
1.17,0.1102
1.18,0.1108
1.19,0.1114
1.2,0.112
1.21,0.1126
1.22,0.1132
1.23,0.1138
1.24,0.1144
1.25,0.115
1.26,0.1156
1.27,0.1162
1.28,0.1168
1.29,0.1174
1.3,0.118
1.31,0.1186
1.32,0.1192
1.33,0.1198
1.34,0.1204
1.35,0.121
1.36,0.1216
1.37,0.1222
1.38,0.1228
1.39,0.1234
1.4,0.124
1.41,0.1246
1.42,0.1252
1.43,0.1258
1.44,0.1264
1.45,0.127
1.46,0.1276
1.47,0.1282
1.48,0.1288
1.49,0.1294
1.5,0.13
1.51,0.1306
1.52,0.1312
1.53,0.1318
1.54,0.1324
1.55,0.133
1.56,0.1336
1.57,0.1342
1.58,0.1348
1.59,0.1354
1.6,0.136
1.61,0.1366
1.62,0.1372
1.63,0.1378
1.64,0.1384
1.65,0.139
1.66,0.1396
1.67,0.1402
1.68,0.1408
1.69,0.1414
1.7,0.142
1.71,0.1426
1.72,0.1432
1.73,0.1438
1.74,0.1444
1.75,0.145
1.76,0.1456
1.77,0.1462
1.78,0.1468
1.79,0.1474
1.8,0.148
1.81,0.1486
1.82,0.1492
1.83,0.1498
1.84,0.1504
1.85,0.151
1.86,0.1516
1.87,0.1522
1.88,0.1528
1.89,0.1534
1.9,0.154
