wd(m),Factor
0.0,0.0
0.01,0.002
0.02,0.005
0.03,0.008
0.04,0.01
0.05,0.013
0.06,0.015
0.07,0.018
0.08,0.021
0.09,0.023
0.1,0.026
0.11,0.028
0.12,0.031
0.13,0.033
0.14,0.035
0.15,0.038
0.16,0.041
0.17,0.043
0.18,0.046
0.19,0.048
0.2,0.051
0.21,0.053
0.22,0.056
0.23,0.059
0.24,0.061
0.25,0.064
0.26,0.066
0.27,0.069
0.28,0.071
0.29,0.074
0.3,0.077
0.31,0.078
0.32,0.082
0.33,0.084
0.34,0.087
0.35,0.089
0.36,0.091
0.37,0.094
0.38,0.096
0.39,0.1
0.4,0.102
0.41,0.104
0.42,0.107
0.43,0.109
0.44,0.112
0.45,0.114
0.46,0.117
0.47,0.12
0.48,0.122
0.49,0.125
0.5,0.127
0.51,0.129
0.52,0.131
0.53,0.133
0.54,0.135
0.55,0.137
0.56,0.139
0.57,0.141
0.58,0.143
0.59,0.145
0.6,0.146
0.61,0.149
0.62,0.151
0.63,0.153
0.64,0.154
0.65,0.156
0.66,0.158
0.67,0.16
0.68,0.162
0.69,0.164
0.7,0.166
0.71,0.168
0.72,0.17
0.73,0.172
0.74,0.174
0.75,0.175
0.76,0.178
0.77,0.18
0.78,0.182
0.79,0.183
0.8,0.185
0.81,0.187
0.82,0.189
0.83,0.192
0.84,0.193
0.85,0.195
0.86,0.197
0.87,0.199
0.88,0.201
0.89,0.203
0.9,0.204
0.91,0.207
0.92,0.208
0.93,0.21
0.94,0.212
0.95,0.215
0.96,0.217
0.97,0.219
0.98,0.22
0.99,0.222
1.0,0.224
1.01,0.225
1.02,0.226
1.03,0.227
1.04,0.229
1.05,0.229
1.06,0.231
1.07,0.231
1.08,0.233
1.09,0.233
1.1,0.234
1.11,0.236
1.12,0.237
1.13,0.238
1.14,0.239
1.15,0.24
1.16,0.241
1.17,0.242
1.18,0.243
1.19,0.245
1.2,0.245
1.21,0.247
1.22,0.247
1.23,0.249
1.24,0.249
1.25,0.25
1.26,0.252
1.27,0.253
1.28,0.254
1.29,0.255
1.3,0.256
1.31,0.257
1.32,0.258
1.33,0.259
1.34,0.26
1.35,0.261
1.36,0.262
1.37,0.263
1.38,0.264
1.39,0.265
1.4,0.266
1.41,0.268
1.42,0.269
1.43,0.27
1.44,0.27
1.45,0.272
1.46,0.273
1.47,0.274
1.48,0.275
1.49,0.276
1.5,0.277
1.51,0.278
1.52,0.279
1.53,0.281
1.54,0.282
1.55,0.284
1.56,0.285
1.57,0.286
1.58,0.287
1.59,0.288
1.6,0.289
1.61,0.291
1.62,0.292
1.63,0.294
1.64,0.295
1.65,0.296
1.66,0.297
1.67,0.299
1.68,0.3
1.69,0.301
1.7,0.302
1.71,0.304
1.72,0.305
1.73,0.306
1.74,0.307
1.75,0.309
1.76,0.31
1.77,0.311
1.78,0.312
1.79,0.314
1.8,0.315
1.81,0.316
1.82,0.317
1.83,0.319
1.84,0.32
1.85,0.321
1.86,0.322
1.87,0.323
1.88,0.325
1.89,0.326
1.9,0.328
1.91,0.329
1.92,0.33
1.93,0.331
1.94,0.333
1.95,0.334
1.96,0.336
1.97,0.337
1.98,0.338
1.99,0.339
2.0,0.34
2.01,0.342
2.02,0.343
2.03,0.345
2.04,0.346
2.05,0.347
2.06,0.349
2.07,0.35
2.08,0.351
2.09,0.353
2.1,0.354
2.11,0.355
2.12,0.357
2.13,0.358
2.14,0.36
2.15,0.361
2.16,0.362
2.17,0.364
2.18,0.365
2.19,0.367
2.2,0.368
2.21,0.369
2.22,0.371
2.23,0.372
2.24,0.373
2.25,0.375
2.26,0.376
2.27,0.378
2.28,0.379
