wd(m),factor
0.0,0.0
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.01
0.05,0.01
0.06,0.01
0.07,0.01
0.08,0.01
0.09,0.01
0.1,0.01
0.11,0.02
0.12,0.02
0.13,0.02
0.14,0.02
0.15,0.02
0.16,0.02
0.17,0.02
0.18,0.03
0.19,0.03
0.2,0.03
0.21,0.03
0.22,0.03
0.23,0.03
0.24,0.03
0.25,0.03
0.26,0.04
0.27,0.04
0.28,0.05
0.29,0.05
0.3,0.05
0.31,0.06
0.32,0.06
0.33,0.07
0.34,0.07
0.35,0.08
0.36,0.08
0.37,0.08
0.38,0.09
0.39,0.09
0.4,0.1
0.41,0.1
0.42,0.1
0.43,0.11
0.44,0.11
0.45,0.12
0.46,0.12
0.47,0.12
0.48,0.13
0.49,0.13
0.5,0.14
0.51,0.14
0.52,0.14
0.53,0.15
0.54,0.15
0.55,0.16
0.56,0.16
0.57,0.17
0.58,0.17
0.59,0.17
0.6,0.18
0.61,0.18
0.62,0.19
0.63,0.19
0.64,0.2
0.65,0.2
0.66,0.21
0.67,0.21
0.68,0.21
0.69,0.22
0.7,0.22
0.71,0.23
0.72,0.23
0.73,0.24
0.74,0.24
0.75,0.24
0.76,0.25
0.77,0.25
0.78,0.26
0.79,0.26
0.8,0.27
0.81,0.27
0.82,0.28
0.83,0.28
0.84,0.29
0.85,0.29
0.86,0.3
0.87,0.3
0.88,0.3
0.89,0.31
0.9,0.31
0.91,0.32
0.92,0.32
0.93,0.33
0.94,0.33
0.95,0.34
0.96,0.34
0.97,0.35
0.98,0.35
0.99,0.36
1.0,0.36
1.01,0.36
1.02,0.37
1.03,0.37
1.04,0.38
1.05,0.38
1.06,0.38
1.07,0.39
1.08,0.39
1.09,0.39
1.1,0.4
1.11,0.4
1.12,0.41
1.13,0.41
1.14,0.41
1.15,0.42
1.16,0.42
1.17,0.42
1.18,0.43
1.19,0.43
1.2,0.44
1.21,0.44
1.22,0.44
1.23,0.45
1.24,0.45
1.25,0.46
1.26,0.46
1.27,0.46
1.28,0.46
1.29,0.47
1.3,0.47
1.31,0.47
1.32,0.48
1.33,0.48
1.34,0.48
1.35,0.49
1.36,0.49
1.37,0.49
1.38,0.5
1.39,0.5
1.4,0.5
1.41,0.51
1.42,0.51
1.43,0.51
1.44,0.52
1.45,0.52
1.46,0.52
1.47,0.53
1.48,0.53
1.49,0.53
1.5,0.53
1.51,0.54
1.52,0.54
1.53,0.55
1.54,0.55
1.55,0.55
1.56,0.56
1.57,0.56
1.58,0.56
1.59,0.57
1.6,0.57
1.61,0.57
1.62,0.58
1.63,0.58
1.64,0.59
1.65,0.59
1.66,0.59
1.67,0.6
1.68,0.6
1.69,0.6
1.7,0.61
