wd(m),Factor
0.0,0.0
0.01,0.004
0.02,0.008
0.03,0.013
0.04,0.017
0.05,0.021
0.06,0.025
0.07,0.029
0.08,0.034
0.09,0.038
0.1,0.042
0.11,0.046
0.12,0.05
0.13,0.054
0.14,0.059
0.15,0.063
0.16,0.067
0.17,0.071
0.18,0.075
0.19,0.08
0.2,0.084
0.21,0.088
0.22,0.092
0.23,0.097
0.24,0.101
0.25,0.105
0.26,0.109
0.27,0.113
0.28,0.118
0.29,0.122
0.3,0.126
0.31,0.13
0.32,0.134
0.33,0.138
0.34,0.142
0.35,0.146
0.36,0.151
0.37,0.155
0.38,0.159
0.39,0.163
0.4,0.167
0.41,0.172
0.42,0.176
0.43,0.18
0.44,0.184
0.45,0.189
0.46,0.193
0.47,0.197
0.48,0.201
0.49,0.205
0.5,0.21
0.51,0.212
0.52,0.215
0.53,0.217
0.54,0.22
0.55,0.223
0.56,0.225
0.57,0.228
0.58,0.231
0.59,0.233
0.6,0.236
0.61,0.238
0.62,0.241
0.63,0.243
0.64,0.246
0.65,0.248
0.66,0.251
0.67,0.254
0.68,0.256
0.69,0.259
0.7,0.262
0.71,0.264
0.72,0.267
0.73,0.27
0.74,0.272
0.75,0.275
0.76,0.277
0.77,0.28
0.78,0.283
0.79,0.285
0.8,0.288
0.81,0.29
0.82,0.293
0.83,0.296
0.84,0.298
0.85,0.301
0.86,0.303
0.87,0.306
0.88,0.309
0.89,0.311
0.9,0.314
0.91,0.317
0.92,0.319
0.93,0.322
0.94,0.325
0.95,0.327
0.96,0.33
0.97,0.332
0.98,0.335
0.99,0.337
1.0,0.34
1.01,0.341
1.02,0.342
1.03,0.342
1.04,0.343
1.05,0.344
1.06,0.345
1.07,0.346
1.08,0.346
1.09,0.347
1.1,0.348
1.11,0.349
1.12,0.35
1.13,0.35
1.14,0.351
1.15,0.352
1.16,0.353
1.17,0.353
1.18,0.354
1.19,0.355
1.2,0.356
1.21,0.357
1.22,0.357
1.23,0.358
1.24,0.359
1.25,0.36
1.26,0.361
1.27,0.362
1.28,0.362
1.29,0.363
1.3,0.364
1.31,0.365
1.32,0.365
1.33,0.366
1.34,0.367
1.35,0.368
1.36,0.368
1.37,0.369
1.38,0.37
1.39,0.371
1.4,0.371
1.41,0.372
1.42,0.373
1.43,0.374
1.44,0.375
1.45,0.375
1.46,0.376
1.47,0.377
1.48,0.378
1.49,0.378
1.5,0.379
1.51,0.38
1.52,0.381
1.53,0.382
1.54,0.382
1.55,0.383
1.56,0.384
1.57,0.385
1.58,0.386
1.59,0.387
1.6,0.388
1.61,0.388
1.62,0.389
1.63,0.39
1.64,0.391
1.65,0.392
1.66,0.392
1.67,0.393
1.68,0.394
1.69,0.395
1.7,0.395
1.71,0.396
1.72,0.397
1.73,0.398
1.74,0.398
1.75,0.399
1.76,0.4
1.77,0.401
1.78,0.401
1.79,0.402
1.8,0.403
1.81,0.404
1.82,0.404
1.83,0.405
1.84,0.406
1.85,0.407
1.86,0.408
1.87,0.408
1.88,0.409
1.89,0.41
1.9,0.411
1.91,0.412
1.92,0.413
1.93,0.413
1.94,0.414
1.95,0.415
1.96,0.416
1.97,0.417
1.98,0.417
1.99,0.418
2.0,0.419
2.01,0.42
2.02,0.422
2.03,0.424
2.04,0.425
2.05,0.427
2.06,0.428
2.07,0.43
2.08,0.431
2.09,0.433
2.1,0.435
2.11,0.437
2.12,0.438
2.13,0.44
2.14,0.441
2.15,0.443
2.16,0.444
2.17,0.446
2.18,0.448
2.19,0.45
2.2,0.451
2.21,0.452
2.22,0.454
2.23,0.456
2.24,0.458
2.25,0.459
2.26,0.461
2.27,0.462
2.28,0.464
2.29,0.466
2.3,0.467
2.31,0.469
2.32,0.471
2.33,0.472
2.34,0.474
2.35,0.475
2.36,0.476
2.37,0.478
2.38,0.48
2.39,0.482
2.4,0.483
2.41,0.485
2.42,0.486
2.43,0.488
2.44,0.489
2.45,0.491
2.46,0.493
2.47,0.495
2.48,0.496
2.49,0.498
2.5,0.499
2.51,0.501
2.52,0.503
2.53,0.504
2.54,0.506
2.55,0.507
2.56,0.509
2.57,0.51
2.58,0.512
2.59,0.514
2.6,0.516
2.61,0.517
2.62,0.519
2.63,0.52
2.64,0.522
2.65,0.523
2.66,0.525
2.67,0.527
2.68,0.528
2.69,0.53
2.7,0.531
2.71,0.533
2.72,0.535
2.73,0.537
2.74,0.538
2.75,0.54
2.76,0.541
2.77,0.543
2.78,0.544
2.79,0.546
2.8,0.548
2.81,0.549
2.82,0.551
2.83,0.552
2.84,0.554
2.85,0.555
2.86,0.557
2.87,0.559
2.88,0.56
2.89,0.562
2.9,0.564
2.91,0.565
2.92,0.567
2.93,0.568
2.94,0.57
2.95,0.572
2.96,0.573
2.97,0.575
2.98,0.576
2.99,0.578
3.0,0.58
3.01,0.581
3.02,0.581
3.03,0.582
3.04,0.583
3.05,0.584
3.06,0.584
3.07,0.585
3.08,0.586
3.09,0.587
3.1,0.588
3.11,0.588
3.12,0.589
3.13,0.59
3.14,0.591
3.15,0.591
3.16,0.593
3.17,0.593
3.18,0.594
3.19,0.595
3.2,0.596
3.21,0.596
3.22,0.597
3.23,0.598
3.24,0.598
3.25,0.6
3.26,0.6
3.27,0.601
3.28,0.602
3.29,0.603
3.3,0.603
3.31,0.604
3.32,0.605
3.33,0.606
3.34,0.607
3.35,0.607
3.36,0.608
3.37,0.609
3.38,0.61
3.39,0.61
3.4,0.612
3.41,0.612
3.42,0.613
3.43,0.614
3.44,0.614
3.45,0.615
3.46,0.616
3.47,0.617
3.48,0.617
3.49,0.619
3.5,0.619
3.51,0.62
3.52,0.621
3.53,0.622
3.54,0.622
3.55,0.623
3.56,0.624
3.57,0.625
3.58,0.626
3.59,0.626
3.6,0.627
3.61,0.628
3.62,0.629
