wd(m),factor
0.0,0.0
0.01,0.004
0.02,0.008
0.03,0.012
0.04,0.016
0.05,0.02
0.06,0.024
0.07,0.028
0.08,0.032
0.09,0.036
0.1,0.04
0.11,0.044
0.12,0.048
0.13,0.052
0.14,0.056
0.15,0.06
0.16,0.064
0.17,0.068
0.18,0.072
0.19,0.076
0.2,0.08
0.21,0.084
0.22,0.088
0.23,0.092
0.24,0.096
0.25,0.1
0.26,0.104
0.27,0.108
0.28,0.112
0.29,0.116
0.3,0.12
0.31,0.124
0.32,0.128
0.33,0.132
0.34,0.136
0.35,0.14
0.36,0.144
0.37,0.148
0.38,0.152
0.39,0.156
0.4,0.16
0.41,0.164
0.42,0.168
0.43,0.172
0.44,0.176
0.45,0.18
0.46,0.184
0.47,0.188
0.48,0.192
0.49,0.196
0.5,0.2
0.51,0.202
0.52,0.205
0.53,0.207
0.54,0.21
0.55,0.212
0.56,0.214
0.57,0.217
0.58,0.219
0.59,0.222
0.6,0.224
0.61,0.226
0.62,0.229
0.63,0.231
0.64,0.234
0.65,0.236
0.66,0.238
0.67,0.241
0.68,0.243
0.69,0.246
0.7,0.248
0.71,0.25
0.72,0.253
0.73,0.255
0.74,0.258
0.75,0.26
0.76,0.262
0.77,0.265
0.78,0.267
0.79,0.27
0.8,0.272
0.81,0.274
0.82,0.277
0.83,0.279
0.84,0.282
0.85,0.284
0.86,0.286
0.87,0.289
0.88,0.291
0.89,0.294
0.9,0.296
0.91,0.298
0.92,0.301
0.93,0.303
0.94,0.306
0.95,0.308
0.96,0.31
0.97,0.313
0.98,0.315
0.99,0.318
1.0,0.32
1.01,0.322
1.02,0.323
1.03,0.325
1.04,0.326
1.05,0.328
1.06,0.33
1.07,0.331
1.08,0.333
1.09,0.334
1.1,0.336
1.11,0.338
1.12,0.339
1.13,0.341
1.14,0.342
1.15,0.344
1.16,0.346
1.17,0.347
1.18,0.349
1.19,0.35
1.2,0.352
1.21,0.354
1.22,0.355
1.23,0.357
1.24,0.358
1.25,0.36
1.26,0.362
1.27,0.363
1.28,0.365
1.29,0.366
1.3,0.368
1.31,0.37
1.32,0.371
1.33,0.373
1.34,0.374
1.35,0.376
1.36,0.378
1.37,0.379
1.38,0.381
1.39,0.382
1.4,0.384
1.41,0.386
1.42,0.387
1.43,0.389
1.44,0.39
1.45,0.392
1.46,0.394
1.47,0.395
1.48,0.397
1.49,0.398
1.5,0.4
1.51,0.402
1.52,0.403
1.53,0.405
1.54,0.406
1.55,0.408
1.56,0.41
1.57,0.411
1.58,0.413
1.59,0.414
1.6,0.416
1.61,0.418
1.62,0.419
1.63,0.421
1.64,0.422
1.65,0.424
1.66,0.426
1.67,0.427
1.68,0.429
1.69,0.43
1.7,0.432
1.71,0.434
1.72,0.435
1.73,0.437
1.74,0.438
1.75,0.44
1.76,0.442
1.77,0.443
1.78,0.445
1.79,0.446
1.8,0.448
1.81,0.45
1.82,0.451
1.83,0.453
1.84,0.454
1.85,0.456
1.86,0.458
1.87,0.459
1.88,0.461
1.89,0.462
1.9,0.464
1.91,0.466
1.92,0.467
1.93,0.469
1.94,0.47
1.95,0.472
1.96,0.474
1.97,0.475
1.98,0.477
1.99,0.478
2.0,0.48
2.01,0.481
2.02,0.482
2.03,0.484
2.04,0.485
2.05,0.486
2.06,0.487
2.07,0.488
2.08,0.49
2.09,0.491
2.1,0.492
2.11,0.493
2.12,0.494
2.13,0.496
2.14,0.497
2.15,0.498
2.16,0.499
2.17,0.5
2.18,0.502
2.19,0.503
2.2,0.504
2.21,0.505
2.22,0.506
2.23,0.508
2.24,0.509
2.25,0.51
2.26,0.511
2.27,0.512
2.28,0.514
2.29,0.515
2.3,0.516
2.31,0.517
2.32,0.518
2.33,0.52
2.34,0.521
2.35,0.522
2.36,0.523
2.37,0.524
2.38,0.526
2.39,0.527
2.4,0.528
2.41,0.529
2.42,0.53
2.43,0.532
2.44,0.533
2.45,0.534
2.46,0.535
2.47,0.536
2.48,0.538
2.49,0.539
2.5,0.54
2.51,0.541
2.52,0.542
2.53,0.544
2.54,0.545
2.55,0.546
2.56,0.547
2.57,0.548
2.58,0.55
2.59,0.551
2.6,0.552
2.61,0.553
2.62,0.554
2.63,0.556
2.64,0.557
2.65,0.558
2.66,0.559
2.67,0.56
2.68,0.562
2.69,0.563
2.7,0.564
2.71,0.565
2.72,0.566
2.73,0.568
2.74,0.569
2.75,0.57
2.76,0.571
2.77,0.572
2.78,0.574
2.79,0.575
2.8,0.576
2.81,0.577
2.82,0.578
2.83,0.58
2.84,0.581
2.85,0.582
2.86,0.583
2.87,0.584
2.88,0.586
2.89,0.587
2.9,0.588
2.91,0.589
2.92,0.59
2.93,0.592
2.94,0.593
2.95,0.594
2.96,0.595
2.97,0.596
2.98,0.598
2.99,0.599
3.0,0.6
3.01,0.601
3.02,0.602
3.03,0.604
3.04,0.605
3.05,0.606
3.06,0.607
3.07,0.608
3.08,0.61
3.09,0.611
3.1,0.612
3.11,0.613
3.12,0.614
3.13,0.616
3.14,0.617
3.15,0.618
3.16,0.619
3.17,0.62
3.18,0.622
3.19,0.623
3.2,0.624
3.21,0.625
3.22,0.626
3.23,0.628
3.24,0.629
3.25,0.63
3.26,0.631
3.27,0.632
3.28,0.634
3.29,0.635
3.3,0.636
3.31,0.637
3.32,0.638
3.33,0.64
3.34,0.641
3.35,0.642
3.36,0.643
3.37,0.644
3.38,0.646
3.39,0.647
3.4,0.648
3.41,0.649
3.42,0.65
3.43,0.652
3.44,0.653
3.45,0.654
3.46,0.655
3.47,0.656
3.48,0.658
3.49,0.659
3.5,0.66
3.51,0.661
3.52,0.662
3.53,0.664
3.54,0.665
3.55,0.666
3.56,0.667
3.57,0.668
3.58,0.67
3.59,0.671
3.6,0.672
3.61,0.673
3.62,0.674
