wd(m),factor
0.0,0.0
0.01,0.003
0.02,0.005
0.03,0.008
0.04,0.011
0.05,0.014
0.06,0.016
0.07,0.019
0.08,0.022
0.09,0.025
0.1,0.027
0.11,0.03
0.12,0.033
0.13,0.035
0.14,0.038
0.15,0.041
0.16,0.044
0.17,0.046
0.18,0.049
0.19,0.052
0.2,0.055
0.21,0.057
0.22,0.06
0.23,0.063
0.24,0.065
0.25,0.068
0.26,0.071
0.27,0.074
0.28,0.076
0.29,0.079
0.3,0.082
0.31,0.085
0.32,0.087
0.33,0.09
0.34,0.093
0.35,0.095
0.36,0.098
0.37,0.101
0.38,0.104
0.39,0.106
0.4,0.109
0.41,0.112
0.42,0.115
0.43,0.117
0.44,0.12
0.45,0.123
0.46,0.125
0.47,0.128
0.48,0.131
0.49,0.134
0.5,0.136
0.51,0.139
0.52,0.142
0.53,0.145
0.54,0.147
0.55,0.15
0.56,0.153
0.57,0.155
0.58,0.158
0.59,0.161
0.6,0.164
0.61,0.166
0.62,0.169
0.63,0.172
0.64,0.175
0.65,0.177
0.66,0.18
0.67,0.183
0.68,0.185
0.69,0.188
0.7,0.191
0.71,0.194
0.72,0.196
0.73,0.199
0.74,0.202
0.75,0.205
0.76,0.207
0.77,0.21
0.78,0.213
0.79,0.215
0.8,0.218
0.81,0.221
0.82,0.224
0.83,0.226
0.84,0.229
0.85,0.232
0.86,0.235
0.87,0.237
0.88,0.24
0.89,0.243
0.9,0.245
0.91,0.248
0.92,0.251
0.93,0.254
0.94,0.256
0.95,0.259
0.96,0.262
0.97,0.265
0.98,0.267
0.99,0.27
1.0,0.273
1.01,0.275
1.02,0.278
1.03,0.281
1.04,0.284
1.05,0.286
1.06,0.289
1.07,0.292
1.08,0.295
1.09,0.297
1.1,0.3
1.11,0.303
1.12,0.305
1.13,0.308
1.14,0.311
1.15,0.314
1.16,0.316
1.17,0.319
1.18,0.322
1.19,0.325
1.2,0.327
1.21,0.33
1.22,0.333
1.23,0.335
1.24,0.338
1.25,0.341
1.26,0.344
1.27,0.346
1.28,0.349
1.29,0.352
1.3,0.355
1.31,0.357
1.32,0.36
1.33,0.363
1.34,0.365
1.35,0.368
1.36,0.371
1.37,0.374
1.38,0.376
1.39,0.379
1.4,0.382
1.41,0.385
1.42,0.387
1.43,0.39
1.44,0.393
1.45,0.395
1.46,0.398
1.47,0.401
1.48,0.404
1.49,0.406
1.5,0.409
1.51,0.411
1.52,0.413
