wd(m),factor
0.0,0.0
0.01,0.01
0.02,0.01
0.03,0.02
0.04,0.03
0.05,0.03
0.06,0.04
0.07,0.05
0.08,0.05
0.09,0.06
0.1,0.07
0.11,0.07
0.12,0.08
0.13,0.09
0.14,0.09
0.15,0.1
0.16,0.11
0.17,0.11
0.18,0.12
0.19,0.13
0.2,0.13
0.21,0.14
0.22,0.15
0.23,0.15
0.24,0.16
0.25,0.17
0.26,0.18
0.27,0.19
0.28,0.2
0.29,0.21
0.3,0.22
0.31,0.23
0.32,0.24
0.33,0.25
0.34,0.26
0.35,0.27
0.36,0.28
0.37,0.29
0.38,0.3
0.39,0.31
0.4,0.32
0.41,0.33
0.42,0.34
0.43,0.35
0.44,0.36
0.45,0.37
0.46,0.38
0.47,0.39
0.48,0.4
0.49,0.41
0.5,0.42
0.51,0.43
0.52,0.43
0.53,0.44
0.54,0.44
0.55,0.44
0.56,0.45
0.57,0.45
0.58,0.45
0.59,0.46
0.6,0.46
0.61,0.46
0.62,0.47
0.63,0.47
0.64,0.47
0.65,0.48
0.66,0.48
0.67,0.49
0.68,0.49
0.69,0.49
0.7,0.5
0.71,0.5
0.72,0.5
0.73,0.51
0.74,0.51
0.75,0.51
0.76,0.52
0.77,0.52
0.78,0.52
0.79,0.53
0.8,0.53
0.81,0.54
0.82,0.54
0.83,0.54
0.84,0.55
0.85,0.55
0.86,0.55
0.87,0.56
0.88,0.56
0.89,0.57
0.9,0.57
0.91,0.57
0.92,0.58
0.93,0.58
0.94,0.58
0.95,0.59
0.96,0.59
0.97,0.6
0.98,0.6
0.99,0.6
1.0,0.61
1.01,0.61
1.02,0.61
1.03,0.62
1.04,0.62
1.05,0.63
1.06,0.63
1.07,0.63
1.08,0.64
1.09,0.64
1.1,0.64
1.11,0.65
1.12,0.65
1.13,0.66
1.14,0.66
1.15,0.66
1.16,0.67
1.17,0.67
1.18,0.67
1.19,0.68
1.2,0.68
1.21,0.69
1.22,0.69
1.23,0.69
1.24,0.7
1.25,0.7
1.26,0.7
1.27,0.7
1.28,0.71
1.29,0.71
1.3,0.71
1.31,0.71
1.32,0.71
1.33,0.72
1.34,0.72
1.35,0.72
1.36,0.72
1.37,0.72
1.38,0.73
1.39,0.73
1.4,0.73
1.41,0.73
1.42,0.73
1.43,0.74
1.44,0.74
1.45,0.74
1.46,0.74
1.47,0.74
1.48,0.75
1.49,0.75
1.5,0.75
1.51,0.75
1.52,0.75
1.53,0.76
1.54,0.76
1.55,0.76
1.56,0.76
1.57,0.76
1.58,0.77
1.59,0.77
1.6,0.77
1.61,0.77
1.62,0.78
1.63,0.78
1.64,0.78
1.65,0.78
1.66,0.78
1.67,0.79
1.68,0.79
1.69,0.79
1.7,0.79
1.71,0.79
1.72,0.8
1.73,0.8
1.74,0.8
1.75,0.8
1.76,0.81
1.77,0.81
1.78,0.81
1.79,0.82
1.8,0.82
1.81,0.83
1.82,0.83
1.83,0.83
1.84,0.84
1.85,0.84
1.86,0.85
1.87,0.85
1.88,0.85
1.89,0.86
1.9,0.86
1.91,0.87
1.92,0.87
1.93,0.87
1.94,0.88
1.95,0.88
1.96,0.88
1.97,0.89
1.98,0.89
1.99,0.9
2.0,0.9
2.01,0.9
2.02,0.9
2.03,0.9
2.04,0.9
2.05,0.9
2.06,0.9
2.07,0.9
2.08,0.9
2.09,0.9
2.1,0.9
2.11,0.9
2.12,0.9
2.13,0.9
2.14,0.9
2.15,0.9
2.16,0.9
2.17,0.9
2.18,0.9
2.19,0.91
2.2,0.91
2.21,0.91
2.22,0.91
2.23,0.91
2.24,0.91
2.25,0.91
2.26,0.91
2.27,0.91
2.28,0.91
2.29,0.91
2.3,0.91
2.31,0.91
2.32,0.91
2.33,0.91
2.34,0.91
2.35,0.91
2.36,0.91
2.37,0.91
2.38,0.91
2.39,0.91
2.4,0.91
2.41,0.91
2.42,0.91
2.43,0.91
2.44,0.91
2.45,0.91
2.46,0.91
2.47,0.91
2.48,0.91
2.49,0.91
2.5,0.91
2.51,0.91
2.52,0.91
2.53,0.91
2.54,0.91
2.55,0.91
2.56,0.91
2.57,0.91
2.58,0.91
2.59,0.91
2.6,0.91
2.61,0.91
2.62,0.91
2.63,0.91
2.64,0.91
2.65,0.91
2.66,0.91
2.67,0.91
2.68,0.91
2.69,0.91
2.7,0.91
2.71,0.91
2.72,0.91
2.73,0.91
2.74,0.91
2.75,0.91
2.76,0.91
2.77,0.91
2.78,0.91
2.79,0.91
2.8,0.91
2.81,0.91
2.82,0.91
2.83,0.91
2.84,0.91
2.85,0.91
2.86,0.91
2.87,0.91
2.88,0.92
2.89,0.92
2.9,0.92
2.91,0.92
2.92,0.92
2.93,0.92
2.94,0.92
2.95,0.92
2.96,0.92
2.97,0.92
2.98,0.92
2.99,0.92
3.0,0.92
3.01,0.92
3.02,0.92
3.03,0.92
3.04,0.92
3.05,0.92
3.06,0.92
3.07,0.92
3.08,0.92
3.09,0.92
3.1,0.92
3.11,0.92
3.12,0.92
3.13,0.92
3.14,0.92
3.15,0.92
3.16,0.92
3.17,0.92
3.18,0.92
3.19,0.92
3.2,0.92
3.21,0.92
3.22,0.92
3.23,0.92
3.24,0.92
3.25,0.92
3.26,0.92
3.27,0.92
3.28,0.92
3.29,0.92
3.3,0.92
3.31,0.92
3.32,0.92
3.33,0.92
3.34,0.92
3.35,0.92
3.36,0.92
3.37,0.92
3.38,0.92
3.39,0.92
3.4,0.92
3.41,0.92
3.42,0.92
3.43,0.92
3.44,0.92
3.45,0.92
3.46,0.92
3.47,0.92
3.48,0.92
3.49,0.92
3.5,0.92
3.51,0.92
3.52,0.92
3.53,0.92
3.54,0.92
3.55,0.92
3.56,0.92
3.57,0.92
3.58,0.92
3.59,0.92
3.6,0.92
3.61,0.92
3.62,0.92
3.63,0.92
3.64,0.92
3.65,0.92
3.66,0.92
3.67,0.92
3.68,0.92
3.69,0.92
3.7,0.92
3.71,0.92
3.72,0.92
3.73,0.92
3.74,0.92
3.75,0.92
3.76,0.92
3.77,0.92
3.78,0.92
3.79,0.92
3.8,0.92
3.81,0.92
3.82,0.92
3.83,0.92
3.84,0.92
3.85,0.92
3.86,0.92
3.87,0.92
3.88,0.92
3.89,0.92
3.9,0.92
3.91,0.92
3.92,0.92
3.93,0.92
3.94,0.92
3.95,0.92
3.96,0.92
3.97,0.92
3.98,0.92
3.99,0.92
4.0,0.92
4.01,0.92
4.02,0.92
4.03,0.92
4.04,0.92
4.05,0.92
4.06,0.92
4.07,0.92
4.08,0.92
4.09,0.92
4.1,0.92
4.11,0.92
4.12,0.92
4.13,0.92
4.14,0.92
4.15,0.92
4.16,0.92
4.17,0.92
4.18,0.92
4.19,0.92
4.2,0.92
4.21,0.92
4.22,0.92
4.23,0.92
4.24,0.92
4.25,0.92
4.26,0.92
4.27,0.92
4.28,0.92
