wd(m),factor
0.0,0.0
0.01,0.001
0.02,0.003
0.03,0.004
0.04,0.005
0.05,0.007
0.06,0.008
0.07,0.009
0.08,0.011
0.09,0.012
0.1,0.013
0.11,0.015
0.12,0.016
0.13,0.017
0.14,0.019
0.15,0.02
0.16,0.021
0.17,0.023
0.18,0.024
0.19,0.025
0.2,0.027
0.21,0.028
0.22,0.029
0.23,0.031
0.24,0.032
0.25,0.033
0.26,0.035
0.27,0.036
0.28,0.037
0.29,0.039
0.3,0.04
0.31,0.041
0.32,0.043
0.33,0.044
0.34,0.045
0.35,0.047
0.36,0.048
0.37,0.049
0.38,0.051
0.39,0.052
0.4,0.053
0.41,0.055
0.42,0.056
0.43,0.057
0.44,0.059
0.45,0.06
0.46,0.061
0.47,0.063
0.48,0.064
0.49,0.065
0.5,0.067
0.51,0.069
0.52,0.071
0.53,0.073
0.54,0.075
0.55,0.077
0.56,0.079
0.57,0.081
0.58,0.083
0.59,0.085
0.6,0.087
0.61,0.089
0.62,0.091
0.63,0.093
0.64,0.095
0.65,0.097
0.66,0.099
0.67,0.101
0.68,0.103
0.69,0.105
0.7,0.107
0.71,0.109
0.72,0.111
0.73,0.113
0.74,0.115
0.75,0.117
0.76,0.119
0.77,0.121
0.78,0.123
0.79,0.125
0.8,0.127
0.81,0.129
0.82,0.131
0.83,0.133
0.84,0.135
0.85,0.137
0.86,0.139
0.87,0.141
0.88,0.143
0.89,0.145
0.9,0.147
0.91,0.149
0.92,0.151
0.93,0.153
0.94,0.155
0.95,0.157
0.96,0.159
0.97,0.161
0.98,0.163
0.99,0.165
1.0,0.167
1.01,0.168
1.02,0.169
1.03,0.171
1.04,0.172
1.05,0.173
1.06,0.175
1.07,0.176
1.08,0.177
1.09,0.179
1.1,0.18
1.11,0.181
1.12,0.183
1.13,0.184
1.14,0.185
1.15,0.187
1.16,0.188
1.17,0.189
1.18,0.191
1.19,0.192
1.2,0.193
1.21,0.195
1.22,0.196
1.23,0.197
1.24,0.199
1.25,0.2
1.26,0.201
1.27,0.203
1.28,0.204
1.29,0.205
1.3,0.207
1.31,0.208
1.32,0.209
1.33,0.211
1.34,0.212
1.35,0.213
1.36,0.215
1.37,0.216
1.38,0.217
1.39,0.219
1.4,0.22
1.41,0.221
1.42,0.223
1.43,0.224
1.44,0.225
1.45,0.227
1.46,0.228
1.47,0.229
1.48,0.231
1.49,0.232
1.5,0.233
1.51,0.235
1.52,0.236
1.53,0.237
1.54,0.239
1.55,0.24
1.56,0.241
1.57,0.243
1.58,0.244
1.59,0.245
1.6,0.247
1.61,0.248
1.62,0.249
1.63,0.251
1.64,0.252
1.65,0.253
1.66,0.255
1.67,0.256
1.68,0.257
1.69,0.259
1.7,0.26
1.71,0.261
1.72,0.263
1.73,0.264
1.74,0.265
1.75,0.267
1.76,0.268
1.77,0.269
1.78,0.271
1.79,0.272
1.8,0.273
1.81,0.275
1.82,0.276
1.83,0.277
1.84,0.279
1.85,0.28
1.86,0.281
1.87,0.283
1.88,0.284
1.89,0.285
1.9,0.287
1.91,0.288
1.92,0.289
1.93,0.291
1.94,0.292
1.95,0.293
1.96,0.295
1.97,0.296
1.98,0.297
1.99,0.299
2.0,0.3
2.01,0.302
2.02,0.303
2.03,0.305
2.04,0.307
2.05,0.308
2.06,0.31
2.07,0.312
2.08,0.313
2.09,0.315
2.1,0.317
2.11,0.318
2.12,0.32
2.13,0.322
2.14,0.323
2.15,0.325
2.16,0.327
2.17,0.328
2.18,0.33
2.19,0.332
2.2,0.333
2.21,0.335
2.22,0.337
2.23,0.338
2.24,0.34
2.25,0.342
2.26,0.343
2.27,0.345
2.28,0.347
2.29,0.348
2.3,0.35
2.31,0.352
2.32,0.353
2.33,0.355
2.34,0.357
2.35,0.358
2.36,0.36
2.37,0.362
2.38,0.363
2.39,0.365
2.4,0.367
2.41,0.368
2.42,0.37
2.43,0.372
2.44,0.373
2.45,0.375
2.46,0.377
2.47,0.378
2.48,0.38
2.49,0.382
2.5,0.383
2.51,0.385
2.52,0.387
2.53,0.388
2.54,0.39
2.55,0.392
2.56,0.393
2.57,0.395
2.58,0.397
2.59,0.398
2.6,0.4
2.61,0.402
2.62,0.403
2.63,0.405
2.64,0.407
2.65,0.408
2.66,0.41
2.67,0.412
2.68,0.413
2.69,0.415
2.7,0.417
2.71,0.418
2.72,0.42
2.73,0.422
2.74,0.423
2.75,0.425
2.76,0.427
2.77,0.428
2.78,0.43
2.79,0.432
2.8,0.433
2.81,0.435
2.82,0.437
2.83,0.438
2.84,0.44
2.85,0.442
2.86,0.443
2.87,0.445
2.88,0.447
2.89,0.448
2.9,0.45
2.91,0.452
2.92,0.453
2.93,0.455
2.94,0.457
2.95,0.458
2.96,0.46
2.97,0.462
2.98,0.463
2.99,0.465
3.0,0.467
3.01,0.467
3.02,0.467
3.03,0.468
3.04,0.468
3.05,0.468
3.06,0.469
3.07,0.469
3.08,0.469
3.09,0.47
3.1,0.47
3.11,0.47
3.12,0.471
3.13,0.471
3.14,0.471
3.15,0.472
3.16,0.472
3.17,0.472
3.18,0.473
3.19,0.473
3.2,0.473
3.21,0.474
3.22,0.474
3.23,0.474
3.24,0.475
3.25,0.475
3.26,0.475
3.27,0.476
3.28,0.476
3.29,0.476
3.3,0.477
3.31,0.477
3.32,0.477
3.33,0.478
3.34,0.478
3.35,0.478
3.36,0.479
3.37,0.479
