wd(m),factor
0.0,0.0
0.01,0.003
0.02,0.005
0.03,0.008
0.04,0.01
0.05,0.013
0.06,0.015
0.07,0.018
0.08,0.02
0.09,0.023
0.1,0.025
0.11,0.028
0.12,0.03
0.13,0.033
0.14,0.035
0.15,0.038
0.16,0.04
0.17,0.043
0.18,0.045
0.19,0.048
0.2,0.051
0.21,0.053
0.22,0.056
0.23,0.058
0.24,0.061
0.25,0.063
0.26,0.066
0.27,0.068
0.28,0.071
0.29,0.073
0.3,0.076
0.31,0.078
0.32,0.081
0.33,0.083
0.34,0.086
0.35,0.088
0.36,0.091
0.37,0.093
0.38,0.096
0.39,0.099
0.4,0.101
0.41,0.104
0.42,0.106
0.43,0.109
0.44,0.111
0.45,0.114
0.46,0.116
0.47,0.119
0.48,0.121
0.49,0.124
0.5,0.126
0.51,0.129
0.52,0.131
0.53,0.134
0.54,0.136
0.55,0.139
0.56,0.141
0.57,0.144
0.58,0.147
0.59,0.149
0.6,0.152
0.61,0.154
0.62,0.157
0.63,0.159
0.64,0.162
0.65,0.164
0.66,0.167
0.67,0.169
0.68,0.172
0.69,0.174
0.7,0.177
0.71,0.179
0.72,0.182
0.73,0.184
0.74,0.187
0.75,0.189
0.76,0.192
0.77,0.195
0.78,0.197
0.79,0.2
0.8,0.202
0.81,0.205
0.82,0.207
0.83,0.21
0.84,0.212
0.85,0.215
0.86,0.217
0.87,0.22
0.88,0.222
0.89,0.225
0.9,0.227
0.91,0.23
0.92,0.232
0.93,0.235
0.94,0.237
0.95,0.24
0.96,0.243
0.97,0.245
0.98,0.248
0.99,0.25
1.0,0.253
1.01,0.254
1.02,0.256
1.03,0.258
1.04,0.259
1.05,0.261
1.06,0.263
1.07,0.264
1.08,0.266
1.09,0.268
1.1,0.269
1.11,0.271
1.12,0.273
1.13,0.275
1.14,0.276
1.15,0.278
1.16,0.28
1.17,0.281
1.18,0.283
1.19,0.285
1.2,0.286
1.21,0.288
1.22,0.29
1.23,0.291
1.24,0.293
1.25,0.295
1.26,0.296
1.27,0.298
1.28,0.3
1.29,0.301
1.3,0.303
1.31,0.305
1.32,0.307
1.33,0.308
1.34,0.31
1.35,0.312
1.36,0.313
1.37,0.315
1.38,0.317
1.39,0.318
1.4,0.32
1.41,0.322
1.42,0.323
1.43,0.325
1.44,0.327
1.45,0.328
1.46,0.33
1.47,0.332
1.48,0.333
1.49,0.335
1.5,0.337
1.51,0.339
1.52,0.34
