wd(m),Factor
0.0,0.0
0.01,0.004
0.02,0.009
0.03,0.012
0.04,0.017
0.05,0.021
0.06,0.025
0.07,0.03
0.08,0.033
0.09,0.038
0.1,0.042
0.11,0.046
0.12,0.05
0.13,0.054
0.14,0.058
0.15,0.063
0.16,0.067
0.17,0.071
0.18,0.075
0.19,0.079
0.2,0.084
0.21,0.088
0.22,0.092
0.23,0.096
0.24,0.1
0.25,0.104
0.26,0.109
0.27,0.113
0.28,0.116
0.29,0.121
0.3,0.125
0.31,0.129
0.32,0.133
0.33,0.138
0.34,0.142
0.35,0.146
0.36,0.15
0.37,0.154
0.38,0.158
0.39,0.162
0.4,0.167
0.41,0.171
0.42,0.175
0.43,0.179
0.44,0.183
0.45,0.187
0.46,0.192
0.47,0.196
0.48,0.2
0.49,0.204
0.5,0.208
0.51,0.211
0.52,0.214
0.53,0.217
0.54,0.22
0.55,0.222
0.56,0.225
0.57,0.228
0.58,0.231
0.59,0.233
0.6,0.236
0.61,0.239
0.62,0.241
0.63,0.245
0.64,0.247
0.65,0.25
0.66,0.253
0.67,0.255
0.68,0.258
0.69,0.261
0.7,0.264
0.71,0.267
0.72,0.269
0.73,0.272
0.74,0.275
0.75,0.278
0.76,0.281
0.77,0.283
0.78,0.287
0.79,0.289
0.8,0.292
0.81,0.294
0.82,0.297
0.83,0.3
0.84,0.303
0.85,0.305
0.86,0.308
0.87,0.311
0.88,0.314
0.89,0.317
0.9,0.32
0.91,0.322
0.92,0.325
0.93,0.328
0.94,0.331
0.95,0.333
0.96,0.336
0.97,0.339
0.98,0.342
0.99,0.345
1.0,0.347
1.01,0.348
1.02,0.349
1.03,0.35
1.04,0.35
1.05,0.351
1.06,0.352
1.07,0.353
1.08,0.353
1.09,0.354
1.1,0.355
1.11,0.356
1.12,0.357
1.13,0.357
1.14,0.358
1.15,0.359
1.16,0.36
1.17,0.361
1.18,0.361
1.19,0.362
1.2,0.363
1.21,0.364
1.22,0.365
1.23,0.365
1.24,0.366
1.25,0.367
1.26,0.368
1.27,0.369
1.28,0.37
1.29,0.37
1.3,0.371
1.31,0.372
1.32,0.373
1.33,0.373
1.34,0.374
1.35,0.375
1.36,0.376
1.37,0.377
1.38,0.377
1.39,0.378
1.4,0.379
1.41,0.38
1.42,0.381
1.43,0.381
1.44,0.382
1.45,0.383
1.46,0.384
1.47,0.385
1.48,0.385
1.49,0.386
1.5,0.387
1.51,0.39
1.52,0.392
1.53,0.393
1.54,0.396
1.55,0.398
1.56,0.401
1.57,0.403
1.58,0.404
1.59,0.407
1.6,0.409
1.61,0.411
1.62,0.414
1.63,0.416
1.64,0.418
1.65,0.42
1.66,0.422
1.67,0.425
1.68,0.427
1.69,0.429
1.7,0.431
1.71,0.433
1.72,0.436
1.73,0.437
1.74,0.44
1.75,0.442
1.76,0.445
1.77,0.447
1.78,0.449
1.79,0.451
1.8,0.453
1.81,0.456
1.82,0.458
1.83,0.46
1.84,0.462
1.85,0.464
1.86,0.466
1.87,0.469
1.88,0.471
1.89,0.473
1.9,0.475
1.91,0.477
1.92,0.48
1.93,0.482
1.94,0.484
1.95,0.486
1.96,0.489
1.97,0.491
1.98,0.493
1.99,0.495
2.0,0.497
2.01,0.498
2.02,0.499
2.03,0.501
2.04,0.502
2.05,0.503
2.06,0.504
2.07,0.505
2.08,0.506
2.09,0.507
2.1,0.508
2.11,0.509
2.12,0.51
2.13,0.512
2.14,0.513
2.15,0.514
2.16,0.515
2.17,0.516
2.18,0.517
2.19,0.518
2.2,0.519
2.21,0.52
2.22,0.521
2.23,0.522
2.24,0.524
2.25,0.524
2.26,0.526
2.27,0.527
2.28,0.528
2.29,0.529
2.3,0.53
2.31,0.531
2.32,0.532
2.33,0.534
2.34,0.534
2.35,0.536
2.36,0.536
2.37,0.538
2.38,0.539
2.39,0.54
2.4,0.541
2.41,0.542
2.42,0.543
2.43,0.544
2.44,0.546
2.45,0.546
2.46,0.548
2.47,0.548
2.48,0.55
2.49,0.551
2.5,0.552
2.51,0.553
2.52,0.554
2.53,0.556
2.54,0.556
2.55,0.558
2.56,0.558
2.57,0.56
2.58,0.561
2.59,0.562
2.6,0.563
2.61,0.564
2.62,0.565
2.63,0.566
2.64,0.567
2.65,0.568
2.66,0.57
2.67,0.57
2.68,0.572
2.69,0.573
2.7,0.574
2.71,0.575
2.72,0.576
2.73,0.577
2.74,0.578
2.75,0.579
2.76,0.58
2.77,0.581
2.78,0.583
2.79,0.584
2.8,0.585
2.81,0.586
2.82,0.587
2.83,0.588
2.84,0.589
2.85,0.59
2.86,0.591
2.87,0.592
2.88,0.594
2.89,0.595
2.9,0.596
2.91,0.597
2.92,0.598
2.93,0.599
2.94,0.6
2.95,0.601
2.96,0.602
2.97,0.603
2.98,0.605
2.99,0.606
3.0,0.607
3.01,0.608
3.02,0.609
3.03,0.611
3.04,0.613
3.05,0.614
3.06,0.615
3.07,0.616
3.08,0.618
3.09,0.619
3.1,0.621
3.11,0.622
3.12,0.623
3.13,0.625
3.14,0.626
3.15,0.628
3.16,0.629
3.17,0.63
3.18,0.632
3.19,0.633
3.2,0.635
3.21,0.636
3.22,0.637
3.23,0.639
3.24,0.64
3.25,0.642
3.26,0.643
3.27,0.644
3.28,0.646
3.29,0.647
3.3,0.649
3.31,0.65
3.32,0.651
3.33,0.653
3.34,0.654
3.35,0.655
3.36,0.657
3.37,0.658
3.38,0.66
3.39,0.661
3.4,0.662
3.41,0.664
3.42,0.665
3.43,0.667
3.44,0.668
3.45,0.669
3.46,0.671
3.47,0.672
3.48,0.674
3.49,0.675
3.5,0.676
3.51,0.678
3.52,0.679
3.53,0.681
3.54,0.682
3.55,0.683
3.56,0.685
3.57,0.686
3.58,0.688
3.59,0.689
3.6,0.69
3.61,0.692
3.62,0.693
