wd(m),Factor
0,0
0.01,0.01
0.02,0.02
0.03,0.03
0.04,0.04
0.05,0.05
0.06,0.06
0.07,0.07
0.08,0.08
0.09,0.09
0.1,0.1
0.11,0.11
0.12,0.12
0.13,0.13
0.14,0.14
0.15,0.15
0.16,0.16
0.17,0.17
0.18,0.18
0.19,0.19
0.2,0.2
0.21,0.21
0.22,0.22
0.23,0.23
0.24,0.24
0.25,0.25
0.26,0.26
0.27,0.27
0.28,0.28
0.29,0.29
0.3,0.3
0.31,0.31
0.32,0.32
0.33,0.33
0.34,0.34
0.35,0.35
0.36,0.36
0.37,0.37
0.38,0.38
0.39,0.39
0.4,0.4
0.41,0.41
0.42,0.42
0.43,0.43
0.44,0.44
0.45,0.45
0.46,0.46
0.47,0.47
0.48,0.48
0.49,0.49
0.5,0.5
0.51,0.5224
0.52,0.5248
0.53,0.5272
0.54,0.5296
0.55,0.532
0.56,0.5344
0.57,0.5368
0.58,0.5392
0.59,0.5416
0.6,0.544
0.61,0.5464
0.62,0.5488
0.63,0.5512
0.64,0.5536
0.65,0.556
0.66,0.5584
0.67,0.5608
0.68,0.5632
0.69,0.5656
0.7,0.568
0.71,0.5704
0.72,0.5728
0.73,0.5752
0.74,0.5776
0.75,0.58
0.76,0.5824
0.77,0.5848
0.78,0.5872
0.79,0.5896
0.8,0.592
0.81,0.5944
0.82,0.5968
0.83,0.5992
0.84,0.6016
0.85,0.604
0.86,0.6064
0.87,0.6088
0.88,0.6112
0.89,0.6136
0.9,0.616
0.91,0.6184
0.92,0.6208
0.93,0.6232
0.94,0.6256
0.95,0.628
0.96,0.6304
0.97,0.6328
0.98,0.6352
0.99,0.6376
1,0.64
1.01,0.6424
1.02,0.6448
1.03,0.6472
1.04,0.6496
1.05,0.652
1.06,0.6544
1.07,0.6568
1.08,0.6592
1.09,0.6616
1.1,0.664
1.11,0.6664
1.12,0.6688
1.13,0.6712
1.14,0.6736
1.15,0.676
1.16,0.6784
1.17,0.6808
1.18,0.6832
1.19,0.6856
1.2,0.688
1.21,0.6904
1.22,0.6928
1.23,0.6952
1.24,0.6976
1.25,0.7
1.26,0.7024
1.27,0.7048
1.28,0.7072
1.29,0.7096
1.3,0.712
1.31,0.7144
1.32,0.7168
1.33,0.7192
1.34,0.7216
1.35,0.724
1.36,0.7264
1.37,0.7288
1.38,0.7312
1.39,0.7336
1.4,0.736
1.41,0.7384
1.42,0.7408
1.43,0.7432
1.44,0.7456
1.45,0.748
1.46,0.7504
1.47,0.7528
1.48,0.7552
1.49,0.7576
1.5,0.76
1.51,0.7624
1.52,0.7648
1.53,0.7672
1.54,0.7696
1.55,0.772
1.56,0.7744
1.57,0.7768
1.58,0.7792
1.59,0.7816
1.6,0.784
1.61,0.7864
1.62,0.7888
1.63,0.7912
1.64,0.7936
1.65,0.796
1.66,0.7984
1.67,0.8008
1.68,0.8032
1.69,0.8056
1.7,0.808
1.71,0.8104
1.72,0.8128
1.73,0.8152
1.74,0.8176
1.75,0.82
1.76,0.8224
1.77,0.8248
1.78,0.8272
1.79,0.8296
1.8,0.832
1.81,0.8344
1.82,0.8368
1.83,0.8392
1.84,0.8416
1.85,0.844
1.86,0.8464
1.87,0.8488
1.88,0.8512
1.89,0.8536
1.9,0.856
1.91,0.8584
1.92,0.8608
1.93,0.8632
1.94,0.8656
1.95,0.868
1.96,0.8704
1.97,0.8728
1.98,0.8752
1.99,0.8776
2,0.88
2.01,0.8907
2.02,0.8914
2.03,0.8921
2.04,0.8928
2.05,0.8935
2.06,0.8942
2.07,0.8949
2.08,0.8956
2.09,0.8963
2.1,0.897
2.11,0.8977
2.12,0.8984
2.13,0.8991
2.14,0.8998
2.15,0.9005
2.16,0.9012
2.17,0.9019
2.18,0.9026
2.19,0.9033
2.2,0.904
2.21,0.9047
2.22,0.9054
