wd(m),factor
0.0,0.0
0.01,0.01
0.02,0.03
0.03,0.04
0.04,0.05
0.05,0.06
0.06,0.08
0.07,0.09
0.08,0.1
0.09,0.12
0.1,0.13
0.11,0.14
0.12,0.15
0.13,0.17
0.14,0.18
0.15,0.19
0.16,0.21
0.17,0.22
0.18,0.23
0.19,0.24
0.2,0.26
0.21,0.27
0.22,0.28
0.23,0.3
0.24,0.31
0.25,0.32
0.26,0.32
0.27,0.33
0.28,0.33
0.29,0.33
0.3,0.34
0.31,0.34
0.32,0.34
0.33,0.35
0.34,0.35
0.35,0.35
0.36,0.36
0.37,0.36
0.38,0.36
0.39,0.37
0.4,0.37
0.41,0.37
0.42,0.38
0.43,0.38
0.44,0.38
0.45,0.39
0.46,0.39
0.47,0.39
0.48,0.4
0.49,0.4
0.5,0.4
0.51,0.41
0.52,0.41
0.53,0.41
0.54,0.42
0.55,0.42
0.56,0.42
0.57,0.43
0.58,0.43
0.59,0.43
0.6,0.44
0.61,0.44
0.62,0.45
0.63,0.45
0.64,0.45
0.65,0.46
0.66,0.46
0.67,0.46
0.68,0.47
0.69,0.47
0.7,0.47
0.71,0.48
0.72,0.48
0.73,0.48
0.74,0.49
0.75,0.49
0.76,0.49
0.77,0.5
0.78,0.5
0.79,0.5
0.8,0.51
0.81,0.51
0.82,0.51
0.83,0.51
0.84,0.52
0.85,0.52
0.86,0.52
0.87,0.53
0.88,0.53
0.89,0.53
0.9,0.54
0.91,0.54
0.92,0.54
0.93,0.55
0.94,0.55
0.95,0.55
0.96,0.56
0.97,0.56
0.98,0.56
0.99,0.57
1.0,0.57
1.01,0.57
1.02,0.58
1.03,0.58
1.04,0.58
1.05,0.59
1.06,0.59
1.07,0.59
1.08,0.6
1.09,0.6
1.1,0.6
1.11,0.61
1.12,0.61
1.13,0.61
1.14,0.62
1.15,0.62
1.16,0.62
1.17,0.62
1.18,0.63
1.19,0.63
1.2,0.63
1.21,0.64
1.22,0.64
1.23,0.64
1.24,0.65
1.25,0.65
1.26,0.65
1.27,0.65
1.28,0.66
1.29,0.66
1.3,0.66
1.31,0.66
1.32,0.66
1.33,0.66
1.34,0.67
1.35,0.67
1.36,0.67
1.37,0.67
1.38,0.67
1.39,0.68
1.4,0.68
1.41,0.68
1.42,0.68
1.43,0.68
1.44,0.68
1.45,0.69
1.46,0.69
1.47,0.69
1.48,0.69
1.49,0.69
1.5,0.69
1.51,0.7
1.52,0.7
1.53,0.7
1.54,0.7
1.55,0.7
1.56,0.71
1.57,0.71
1.58,0.71
1.59,0.71
1.6,0.71
1.61,0.72
1.62,0.72
1.63,0.72
1.64,0.72
1.65,0.72
1.66,0.73
1.67,0.73
1.68,0.73
1.69,0.73
1.7,0.73
1.71,0.74
1.72,0.74
1.73,0.74
1.74,0.74
1.75,0.74
1.76,0.75
1.77,0.75
1.78,0.75
1.79,0.75
1.8,0.75
1.81,0.75
1.82,0.76
1.83,0.76
1.84,0.76
1.85,0.76
1.86,0.76
1.87,0.77
1.88,0.77
1.89,0.77
1.9,0.77
1.91,0.77
1.92,0.77
1.93,0.78
1.94,0.78
1.95,0.78
1.96,0.78
1.97,0.78
1.98,0.78
1.99,0.79
2.0,0.79
2.01,0.79
2.02,0.79
2.03,0.79
2.04,0.79
2.05,0.79
2.06,0.79
2.07,0.79
2.08,0.79
2.09,0.79
2.1,0.79
2.11,0.79
2.12,0.79
2.13,0.8
2.14,0.8
2.15,0.8
2.16,0.8
2.17,0.8
2.18,0.8
2.19,0.8
2.2,0.8
2.21,0.8
2.22,0.8
2.23,0.8
2.24,0.8
2.25,0.8
2.26,0.8
2.27,0.8
2.28,0.8
2.29,0.81
2.3,0.81
2.31,0.81
2.32,0.81
2.33,0.81
2.34,0.81
2.35,0.81
2.36,0.81
2.37,0.81
2.38,0.81
2.39,0.81
2.4,0.81
2.41,0.81
2.42,0.81
2.43,0.81
2.44,0.81
2.45,0.81
2.46,0.81
2.47,0.82
2.48,0.82
2.49,0.82
2.5,0.82
2.51,0.82
2.52,0.82
2.53,0.82
2.54,0.82
2.55,0.82
2.56,0.82
2.57,0.82
2.58,0.82
2.59,0.82
2.6,0.82
2.61,0.82
2.62,0.82
2.63,0.82
2.64,0.82
2.65,0.82
2.66,0.83
2.67,0.83
2.68,0.83
2.69,0.83
2.7,0.83
2.71,0.83
2.72,0.83
2.73,0.83
2.74,0.83
2.75,0.83
2.76,0.83
2.77,0.83
2.78,0.83
2.79,0.83
2.8,0.83
2.81,0.83
2.82,0.83
2.83,0.84
2.84,0.84
2.85,0.84
2.86,0.84
2.87,0.84
2.88,0.84
2.89,0.84
2.9,0.84
2.91,0.84
2.92,0.84
2.93,0.84
2.94,0.84
2.95,0.84
2.96,0.84
2.97,0.84
2.98,0.84
2.99,0.85
3.0,0.85
3.01,0.85
3.02,0.85
3.03,0.85
3.04,0.85
3.05,0.85
3.06,0.85
3.07,0.85
3.08,0.85
3.09,0.85
3.1,0.85
3.11,0.85
3.12,0.85
3.13,0.85
3.14,0.85
3.15,0.85
3.16,0.85
3.17,0.85
3.18,0.85
3.19,0.85
3.2,0.85
3.21,0.85
3.22,0.85
3.23,0.85
3.24,0.85
3.25,0.85
3.26,0.85
3.27,0.85
3.28,0.85
3.29,0.85
3.3,0.85
3.31,0.85
3.32,0.85
3.33,0.85
3.34,0.85
3.35,0.85
3.36,0.85
3.37,0.85
3.38,0.85
3.39,0.85
3.4,0.85
3.41,0.85
3.42,0.85
3.43,0.85
3.44,0.85
3.45,0.85
3.46,0.85
3.47,0.85
3.48,0.85
3.49,0.85
3.5,0.85
3.51,0.85
3.52,0.85
3.53,0.85
3.54,0.85
3.55,0.85
3.56,0.85
3.57,0.85
3.58,0.85
3.59,0.85
3.6,0.85
3.61,0.85
3.62,0.85
3.63,0.85
3.64,0.85
3.65,0.85
3.66,0.85
3.67,0.85
3.68,0.85
3.69,0.85
3.7,0.85
3.71,0.85
3.72,0.85
3.73,0.85
3.74,0.85
3.75,0.85
3.76,0.85
3.77,0.85
3.78,0.85
3.79,0.85
3.8,0.85
3.81,0.85
3.82,0.85
3.83,0.85
3.84,0.85
3.85,0.85
3.86,0.85
3.87,0.85
3.88,0.85
3.89,0.85
3.9,0.85
3.91,0.85
3.92,0.85
3.93,0.85
3.94,0.85
3.95,0.85
3.96,0.85
3.97,0.85
3.98,0.85
3.99,0.85
4.0,0.85
4.01,0.85
4.02,0.85
4.03,0.85
4.04,0.85
4.05,0.85
4.06,0.85
4.07,0.85
4.08,0.85
4.09,0.85
4.1,0.85
4.11,0.85
4.12,0.85
4.13,0.85
4.14,0.85
4.15,0.85
4.16,0.85
4.17,0.85
4.18,0.85
4.19,0.85
4.2,0.85
4.21,0.85
4.22,0.85
4.23,0.85
4.24,0.85
4.25,0.85
4.26,0.85
4.27,0.85
4.28,0.85
