wd(m),factor
0.0,0.0
0.01,0.003
0.02,0.005
0.03,0.008
0.04,0.011
0.05,0.013
0.06,0.016
0.07,0.019
0.08,0.021
0.09,0.024
0.1,0.027
0.11,0.029
0.12,0.032
0.13,0.035
0.14,0.037
0.15,0.04
0.16,0.043
0.17,0.045
0.18,0.048
0.19,0.051
0.2,0.053
0.21,0.056
0.22,0.059
0.23,0.061
0.24,0.064
0.25,0.067
0.26,0.068
0.27,0.07
0.28,0.071
0.29,0.073
0.3,0.074
0.31,0.076
0.32,0.077
0.33,0.079
0.34,0.08
0.35,0.082
0.36,0.083
0.37,0.085
0.38,0.086
0.39,0.087
0.4,0.089
0.41,0.09
0.42,0.092
0.43,0.093
0.44,0.095
0.45,0.096
0.46,0.098
0.47,0.099
0.48,0.101
0.49,0.102
0.5,0.104
0.51,0.105
0.52,0.107
0.53,0.108
0.54,0.11
0.55,0.111
0.56,0.112
0.57,0.114
0.58,0.115
0.59,0.117
0.6,0.118
0.61,0.12
0.62,0.121
0.63,0.122
0.64,0.124
0.65,0.125
0.66,0.127
0.67,0.128
0.68,0.13
0.69,0.131
0.7,0.132
0.71,0.134
0.72,0.135
0.73,0.137
0.74,0.138
0.75,0.14
0.76,0.141
0.77,0.142
0.78,0.143
0.79,0.144
0.8,0.145
0.81,0.146
0.82,0.148
0.83,0.149
0.84,0.15
0.85,0.151
0.86,0.152
0.87,0.153
0.88,0.154
0.89,0.156
0.9,0.157
0.91,0.158
0.92,0.159
0.93,0.16
0.94,0.161
0.95,0.163
0.96,0.164
0.97,0.165
0.98,0.166
0.99,0.167
1.0,0.168
1.01,0.169
1.02,0.17
1.03,0.171
1.04,0.172
1.05,0.173
1.06,0.174
1.07,0.175
1.08,0.176
1.09,0.177
1.1,0.177
1.11,0.178
1.12,0.179
1.13,0.18
1.14,0.181
1.15,0.182
1.16,0.183
1.17,0.184
1.18,0.185
1.19,0.186
1.2,0.187
1.21,0.188
1.22,0.188
1.23,0.189
1.24,0.19
1.25,0.191
1.26,0.192
1.27,0.193
1.28,0.194
1.29,0.195
1.3,0.196
1.31,0.197
1.32,0.197
1.33,0.198
1.34,0.199
1.35,0.2
1.36,0.201
1.37,0.202
1.38,0.203
1.39,0.204
1.4,0.205
1.41,0.206
1.42,0.206
1.43,0.207
1.44,0.208
1.45,0.209
1.46,0.21
1.47,0.211
1.48,0.212
1.49,0.213
1.5,0.214
1.51,0.215
1.52,0.215
