wd(m),factor
0.0,0.0
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.06,0.0
0.07,0.0
0.08,0.0
0.09,0.0
0.1,0.0
0.11,0.0
0.12,0.0
0.13,0.0
0.14,0.0
0.15,0.0
0.16,0.0
0.17,0.0
0.18,0.0
0.19,0.0
0.2,0.0
0.21,0.0
0.22,0.0
0.23,0.0
0.24,0.0
0.25,0.0
0.26,0.019
0.27,0.038
0.28,0.056
0.29,0.075
0.3,0.094
0.31,0.097
0.32,0.1
0.33,0.103
0.34,0.106
0.35,0.109
0.36,0.112
0.37,0.115
0.38,0.119
0.39,0.122
0.4,0.125
0.41,0.128
0.42,0.131
0.43,0.135
0.44,0.138
0.45,0.141
0.46,0.144
0.47,0.147
0.48,0.15
0.49,0.153
0.5,0.155
0.51,0.157
0.52,0.159
0.53,0.162
0.54,0.164
0.55,0.166
0.56,0.168
0.57,0.17
0.58,0.173
0.59,0.175
0.6,0.177
0.61,0.179
0.62,0.181
0.63,0.184
0.64,0.186
0.65,0.188
0.66,0.19
0.67,0.192
0.68,0.195
0.69,0.197
0.7,0.199
0.71,0.201
0.72,0.203
0.73,0.206
0.74,0.208
0.75,0.21
0.76,0.212
0.77,0.214
0.78,0.217
0.79,0.219
0.8,0.221
0.81,0.223
0.82,0.225
0.83,0.228
0.84,0.23
0.85,0.232
0.86,0.234
0.87,0.236
0.88,0.239
0.89,0.241
0.9,0.243
0.91,0.245
0.92,0.247
0.93,0.25
0.94,0.252
0.95,0.254
0.96,0.256
0.97,0.258
0.98,0.261
0.99,0.263
1.0,0.265
1.01,0.267
1.02,0.27
1.03,0.272
1.04,0.275
1.05,0.277
1.06,0.28
1.07,0.282
1.08,0.285
1.09,0.287
1.1,0.29
1.11,0.292
1.12,0.295
1.13,0.297
1.14,0.3
1.15,0.302
1.16,0.305
1.17,0.307
1.18,0.31
1.19,0.312
1.2,0.315
1.21,0.317
1.22,0.32
1.23,0.322
1.24,0.325
1.25,0.327
1.26,0.33
1.27,0.332
1.28,0.335
1.29,0.337
1.3,0.34
1.31,0.342
1.32,0.345
1.33,0.347
1.34,0.35
1.35,0.352
1.36,0.355
1.37,0.357
1.38,0.36
1.39,0.362
1.4,0.365
1.41,0.367
1.42,0.37
1.43,0.372
1.44,0.375
1.45,0.377
1.46,0.38
1.47,0.382
1.48,0.385
1.49,0.387
1.5,0.39
1.51,0.392
1.52,0.394
1.53,0.396
1.54,0.399
1.55,0.401
1.56,0.403
1.57,0.405
1.58,0.407
1.59,0.409
1.6,0.412
1.61,0.414
1.62,0.416
1.63,0.418
1.64,0.42
1.65,0.422
1.66,0.425
1.67,0.427
1.68,0.429
1.69,0.431
1.7,0.433
