wd(m),factor
0.0,0.0
0.01,0.003
0.02,0.006
0.03,0.009
0.04,0.012
0.05,0.016
0.06,0.019
0.07,0.022
0.08,0.025
0.09,0.028
0.1,0.031
0.11,0.034
0.12,0.037
0.13,0.041
0.14,0.044
0.15,0.047
0.16,0.05
0.17,0.053
0.18,0.056
0.19,0.059
0.2,0.062
0.21,0.065
0.22,0.069
0.23,0.072
0.24,0.075
0.25,0.078
0.26,0.081
0.27,0.084
0.28,0.087
0.29,0.09
0.3,0.093
0.31,0.097
0.32,0.1
0.33,0.103
0.34,0.106
0.35,0.109
0.36,0.112
0.37,0.115
0.38,0.118
0.39,0.122
0.4,0.125
0.41,0.128
0.42,0.131
0.43,0.134
0.44,0.137
0.45,0.14
0.46,0.143
0.47,0.146
0.48,0.15
0.49,0.153
0.5,0.156
0.51,0.159
0.52,0.162
0.53,0.165
0.54,0.168
0.55,0.171
0.56,0.174
0.57,0.178
0.58,0.181
0.59,0.184
0.6,0.187
0.61,0.19
0.62,0.193
0.63,0.196
0.64,0.199
0.65,0.202
0.66,0.206
0.67,0.209
0.68,0.212
0.69,0.215
0.7,0.218
0.71,0.221
0.72,0.224
0.73,0.227
0.74,0.231
0.75,0.234
0.76,0.237
0.77,0.24
0.78,0.242
0.79,0.245
0.8,0.248
0.81,0.251
0.82,0.254
0.83,0.257
0.84,0.26
0.85,0.263
0.86,0.266
0.87,0.269
0.88,0.272
0.89,0.275
0.9,0.278
0.91,0.281
0.92,0.284
0.93,0.287
0.94,0.29
0.95,0.293
0.96,0.295
0.97,0.298
0.98,0.301
0.99,0.304
1.0,0.307
1.01,0.31
1.02,0.313
1.03,0.316
1.04,0.319
1.05,0.322
1.06,0.325
1.07,0.328
1.08,0.331
1.09,0.334
1.1,0.337
1.11,0.34
1.12,0.343
1.13,0.346
1.14,0.348
1.15,0.351
1.16,0.354
1.17,0.357
1.18,0.36
1.19,0.363
1.2,0.366
1.21,0.369
1.22,0.372
1.23,0.375
1.24,0.378
1.25,0.381
1.26,0.384
1.27,0.387
1.28,0.39
1.29,0.393
1.3,0.396
1.31,0.399
1.32,0.401
1.33,0.404
1.34,0.407
1.35,0.41
1.36,0.413
1.37,0.416
1.38,0.419
1.39,0.422
1.4,0.425
1.41,0.428
1.42,0.431
1.43,0.434
1.44,0.437
1.45,0.44
1.46,0.443
1.47,0.446
1.48,0.449
1.49,0.452
1.5,0.454
1.51,0.457
1.52,0.46
