wd(m),factor
0.0,0.0
0.01,0.004
0.02,0.009
0.03,0.013
0.04,0.018
0.05,0.022
0.06,0.027
0.07,0.031
0.08,0.036
0.09,0.04
0.1,0.045
0.11,0.049
0.12,0.054
0.13,0.058
0.14,0.063
0.15,0.067
0.16,0.072
0.17,0.076
0.18,0.081
0.19,0.085
0.2,0.09
0.21,0.094
0.22,0.099
0.23,0.103
0.24,0.108
0.25,0.112
0.26,0.117
0.27,0.121
0.28,0.126
0.29,0.13
0.3,0.135
0.31,0.139
0.32,0.144
0.33,0.148
0.34,0.153
0.35,0.157
0.36,0.162
0.37,0.166
0.38,0.171
0.39,0.175
0.4,0.18
0.41,0.184
0.42,0.189
0.43,0.193
0.44,0.198
0.45,0.202
0.46,0.207
0.47,0.211
0.48,0.216
0.49,0.22
0.5,0.225
0.51,0.228
0.52,0.232
0.53,0.236
0.54,0.239
0.55,0.243
0.56,0.246
0.57,0.25
0.58,0.253
0.59,0.257
0.6,0.261
0.61,0.264
0.62,0.268
0.63,0.271
0.64,0.275
0.65,0.279
0.66,0.282
0.67,0.286
0.68,0.289
0.69,0.293
0.7,0.297
0.71,0.3
0.72,0.304
0.73,0.307
0.74,0.311
0.75,0.315
0.76,0.318
0.77,0.322
0.78,0.325
0.79,0.329
0.8,0.333
0.81,0.336
0.82,0.34
0.83,0.343
0.84,0.347
0.85,0.351
0.86,0.354
0.87,0.358
0.88,0.361
0.89,0.365
0.9,0.369
0.91,0.372
0.92,0.376
0.93,0.379
0.94,0.383
0.95,0.387
0.96,0.39
0.97,0.394
0.98,0.397
0.99,0.401
1.0,0.404
1.01,0.405
1.02,0.406
1.03,0.407
1.04,0.408
1.05,0.409
1.06,0.41
1.07,0.411
1.08,0.412
1.09,0.413
1.1,0.413
1.11,0.414
1.12,0.415
1.13,0.416
1.14,0.417
1.15,0.418
1.16,0.419
1.17,0.42
1.18,0.421
1.19,0.422
1.2,0.422
1.21,0.423
1.22,0.424
1.23,0.425
1.24,0.426
1.25,0.427
1.26,0.428
1.27,0.429
1.28,0.43
1.29,0.431
1.3,0.431
1.31,0.432
1.32,0.433
1.33,0.434
1.34,0.435
1.35,0.436
1.36,0.437
1.37,0.438
1.38,0.439
1.39,0.44
1.4,0.44
1.41,0.441
1.42,0.442
1.43,0.443
1.44,0.444
1.45,0.445
1.46,0.446
1.47,0.447
1.48,0.448
1.49,0.449
1.5,0.449
1.51,0.45
1.52,0.451
1.53,0.451
1.54,0.452
1.55,0.453
1.56,0.453
1.57,0.454
1.58,0.455
1.59,0.456
1.6,0.456
1.61,0.457
1.62,0.458
1.63,0.458
1.64,0.459
1.65,0.46
1.66,0.46
1.67,0.461
1.68,0.462
1.69,0.462
1.7,0.463
1.71,0.464
1.72,0.464
1.73,0.465
1.74,0.466
1.75,0.466
1.76,0.467
1.77,0.468
1.78,0.468
1.79,0.469
1.8,0.47
1.81,0.47
1.82,0.471
1.83,0.472
1.84,0.472
1.85,0.473
1.86,0.474
1.87,0.474
1.88,0.475
1.89,0.476
1.9,0.476
1.91,0.477
1.92,0.478
1.93,0.478
1.94,0.479
1.95,0.48
1.96,0.48
1.97,0.481
1.98,0.482
1.99,0.482
2.0,0.483
2.01,0.486
2.02,0.488
2.03,0.49
2.04,0.493
2.05,0.495
2.06,0.497
2.07,0.5
2.08,0.502
2.09,0.504
2.1,0.507
2.11,0.509
2.12,0.511
2.13,0.514
2.14,0.516
2.15,0.519
2.16,0.521
2.17,0.523
2.18,0.526
2.19,0.528
2.2,0.53
2.21,0.533
2.22,0.535
2.23,0.537
2.24,0.54
2.25,0.542
2.26,0.544
2.27,0.547
2.28,0.549
2.29,0.552
2.3,0.554
2.31,0.556
2.32,0.559
2.33,0.561
2.34,0.563
2.35,0.566
2.36,0.568
2.37,0.57
2.38,0.573
2.39,0.575
2.4,0.578
2.41,0.58
2.42,0.582
2.43,0.585
2.44,0.587
2.45,0.589
2.46,0.592
2.47,0.594
2.48,0.596
2.49,0.599
2.5,0.601
2.51,0.603
2.52,0.606
2.53,0.608
2.54,0.611
2.55,0.613
2.56,0.615
2.57,0.618
2.58,0.62
2.59,0.622
2.6,0.625
2.61,0.627
2.62,0.629
2.63,0.632
2.64,0.634
2.65,0.637
2.66,0.639
2.67,0.641
2.68,0.644
2.69,0.646
2.7,0.648
2.71,0.651
2.72,0.653
2.73,0.655
2.74,0.658
2.75,0.66
2.76,0.662
2.77,0.665
2.78,0.667
2.79,0.67
2.8,0.672
2.81,0.674
2.82,0.677
2.83,0.679
2.84,0.681
2.85,0.684
2.86,0.686
2.87,0.688
2.88,0.691
2.89,0.693
2.9,0.696
2.91,0.698
2.92,0.7
2.93,0.703
2.94,0.705
2.95,0.707
2.96,0.71
2.97,0.712
2.98,0.714
2.99,0.717
3.0,0.719
3.01,0.72
3.02,0.72
3.03,0.721
3.04,0.721
3.05,0.722
3.06,0.722
3.07,0.723
3.08,0.724
3.09,0.724
3.1,0.725
3.11,0.725
3.12,0.726
3.13,0.726
3.14,0.727
3.15,0.728
3.16,0.728
3.17,0.729
3.18,0.729
3.19,0.73
3.2,0.73
3.21,0.731
3.22,0.731
3.23,0.732
3.24,0.733
3.25,0.733
3.26,0.734
3.27,0.734
3.28,0.735
3.29,0.735
3.3,0.736
3.31,0.737
3.32,0.737
3.33,0.738
3.34,0.738
3.35,0.739
3.36,0.739
3.37,0.74
3.38,0.74
3.39,0.741
3.4,0.742
3.41,0.742
3.42,0.743
3.43,0.743
3.44,0.744
3.45,0.744
3.46,0.745
3.47,0.746
3.48,0.746
3.49,0.747
3.5,0.747
3.51,0.748
3.52,0.748
3.53,0.749
3.54,0.749
3.55,0.75
3.56,0.751
3.57,0.751
3.58,0.752
3.59,0.752
3.6,0.753
3.61,0.753
3.62,0.754
