wd(m),factor
0.0,0.0
0.01,0.005
0.02,0.01
0.03,0.015
0.04,0.02
0.05,0.025
0.06,0.03
0.07,0.035
0.08,0.04
0.09,0.045
0.1,0.05
0.11,0.055
0.12,0.06
0.13,0.065
0.14,0.07
0.15,0.075
0.16,0.08
0.17,0.085
0.18,0.09
0.19,0.095
0.2,0.1
0.21,0.105
0.22,0.11
0.23,0.115
0.24,0.12
0.25,0.125
0.26,0.13
0.27,0.135
0.28,0.14
0.29,0.145
0.3,0.15
0.31,0.155
0.32,0.16
0.33,0.165
0.34,0.17
0.35,0.175
0.36,0.18
0.37,0.185
0.38,0.19
0.39,0.195
0.4,0.2
0.41,0.205
0.42,0.21
0.43,0.215
0.44,0.22
0.45,0.225
0.46,0.23
0.47,0.235
0.48,0.24
0.49,0.245
0.5,0.25
0.51,0.253
0.52,0.257
0.53,0.26
0.54,0.263
0.55,0.267
0.56,0.27
0.57,0.273
0.58,0.277
0.59,0.28
0.6,0.283
0.61,0.287
0.62,0.29
0.63,0.293
0.64,0.297
0.65,0.3
0.66,0.303
0.67,0.307
0.68,0.31
0.69,0.313
0.7,0.317
0.71,0.32
0.72,0.323
0.73,0.327
0.74,0.33
0.75,0.333
0.76,0.337
0.77,0.34
0.78,0.343
0.79,0.347
0.8,0.35
0.81,0.353
0.82,0.357
0.83,0.36
0.84,0.363
0.85,0.367
0.86,0.37
0.87,0.373
0.88,0.377
0.89,0.38
0.9,0.383
0.91,0.387
0.92,0.39
0.93,0.393
0.94,0.397
0.95,0.4
0.96,0.403
0.97,0.407
0.98,0.41
0.99,0.413
1.0,0.417
1.01,0.418
1.02,0.419
1.03,0.42
1.04,0.42
1.05,0.421
1.06,0.422
1.07,0.423
1.08,0.424
1.09,0.425
1.1,0.426
1.11,0.427
1.12,0.428
1.13,0.429
1.14,0.43
1.15,0.431
1.16,0.432
1.17,0.433
1.18,0.434
1.19,0.435
1.2,0.436
1.21,0.437
1.22,0.438
1.23,0.439
1.24,0.44
1.25,0.44
1.26,0.441
1.27,0.442
1.28,0.443
1.29,0.444
1.3,0.445
1.31,0.446
1.32,0.447
1.33,0.448
1.34,0.449
1.35,0.45
1.36,0.451
1.37,0.452
1.38,0.453
1.39,0.454
1.4,0.455
1.41,0.456
1.42,0.457
1.43,0.458
1.44,0.459
1.45,0.46
1.46,0.46
1.47,0.461
1.48,0.462
1.49,0.463
1.5,0.464
1.51,0.465
1.52,0.467
1.53,0.468
1.54,0.469
1.55,0.47
1.56,0.471
1.57,0.473
1.58,0.474
1.59,0.475
1.6,0.476
1.61,0.477
1.62,0.479
1.63,0.48
1.64,0.481
1.65,0.482
1.66,0.483
1.67,0.485
1.68,0.486
1.69,0.487
1.7,0.488
1.71,0.489
1.72,0.49
1.73,0.492
1.74,0.493
1.75,0.494
1.76,0.495
1.77,0.496
1.78,0.498
1.79,0.499
1.8,0.5
1.81,0.501
1.82,0.502
1.83,0.504
1.84,0.505
1.85,0.506
1.86,0.507
1.87,0.508
1.88,0.51
1.89,0.511
1.9,0.512
1.91,0.513
1.92,0.514
1.93,0.515
1.94,0.517
1.95,0.518
1.96,0.519
1.97,0.52
1.98,0.521
1.99,0.523
2.0,0.524
2.01,0.526
2.02,0.528
2.03,0.53
2.04,0.531
2.05,0.533
2.06,0.535
2.07,0.537
2.08,0.539
2.09,0.541
2.1,0.543
2.11,0.545
2.12,0.547
2.13,0.549
2.14,0.55
2.15,0.552
2.16,0.554
2.17,0.556
2.18,0.558
2.19,0.56
2.2,0.562
2.21,0.564
2.22,0.566
2.23,0.568
2.24,0.57
2.25,0.571
2.26,0.573
2.27,0.575
2.28,0.577
2.29,0.579
2.3,0.581
2.31,0.583
2.32,0.585
2.33,0.587
2.34,0.589
2.35,0.59
2.36,0.592
2.37,0.594
2.38,0.596
2.39,0.598
2.4,0.6
2.41,0.602
2.42,0.604
2.43,0.606
2.44,0.608
2.45,0.61
2.46,0.611
2.47,0.613
2.48,0.615
2.49,0.617
2.5,0.619
2.51,0.621
2.52,0.623
2.53,0.625
2.54,0.627
2.55,0.629
2.56,0.63
2.57,0.632
2.58,0.634
2.59,0.636
2.6,0.638
2.61,0.64
2.62,0.642
2.63,0.644
2.64,0.646
2.65,0.648
2.66,0.65
2.67,0.651
2.68,0.653
2.69,0.655
2.7,0.657
2.71,0.659
2.72,0.661
2.73,0.663
2.74,0.665
2.75,0.667
2.76,0.669
2.77,0.67
2.78,0.672
2.79,0.674
2.8,0.676
2.81,0.678
2.82,0.68
2.83,0.682
2.84,0.684
2.85,0.686
2.86,0.688
2.87,0.69
2.88,0.691
2.89,0.693
2.9,0.695
2.91,0.697
2.92,0.699
2.93,0.701
2.94,0.703
2.95,0.705
2.96,0.707
2.97,0.709
2.98,0.71
2.99,0.712
3.0,0.714
3.01,0.715
3.02,0.716
3.03,0.717
3.04,0.719
3.05,0.72
3.06,0.721
3.07,0.722
3.08,0.723
3.09,0.724
3.1,0.725
3.11,0.726
3.12,0.727
3.13,0.728
3.14,0.729
3.15,0.73
3.16,0.731
3.17,0.732
3.18,0.734
3.19,0.735
3.2,0.736
3.21,0.737
3.22,0.738
3.23,0.739
3.24,0.74
3.25,0.741
3.26,0.742
3.27,0.743
3.28,0.744
3.29,0.745
3.3,0.746
3.31,0.747
3.32,0.749
3.33,0.75
3.34,0.751
3.35,0.752
3.36,0.753
3.37,0.754
3.38,0.755
3.39,0.756
3.4,0.757
3.41,0.758
3.42,0.759
3.43,0.76
3.44,0.761
3.45,0.762
3.46,0.764
3.47,0.765
3.48,0.766
3.49,0.767
3.5,0.768
3.51,0.769
3.52,0.77
3.53,0.771
3.54,0.772
3.55,0.773
3.56,0.774
3.57,0.775
3.58,0.776
3.59,0.777
3.6,0.779
3.61,0.78
3.62,0.781
3.63,0.782
3.64,0.783
3.65,0.784
3.66,0.785
3.67,0.786
3.68,0.787
3.69,0.788
3.7,0.789
3.71,0.79
3.72,0.791
3.73,0.792
3.74,0.794
3.75,0.795
3.76,0.796
3.77,0.797
3.78,0.798
3.79,0.799
3.8,0.8
3.81,0.801
3.82,0.802
3.83,0.803
3.84,0.804
3.85,0.805
3.86,0.806
3.87,0.807
3.88,0.809
3.89,0.81
3.9,0.811
3.91,0.812
3.92,0.813
3.93,0.814
3.94,0.815
3.95,0.816
3.96,0.817
3.97,0.818
3.98,0.819
3.99,0.82
4.0,0.821
4.01,0.823
4.02,0.824
4.03,0.826
4.04,0.827
4.05,0.829
4.06,0.83
4.07,0.831
4.08,0.833
4.09,0.834
4.1,0.836
4.11,0.837
4.12,0.839
4.13,0.84
4.14,0.841
4.15,0.843
4.16,0.844
4.17,0.846
4.18,0.847
4.19,0.849
4.2,0.85
4.21,0.851
4.22,0.853
4.23,0.854
4.24,0.856
4.25,0.857
4.26,0.859
4.27,0.86
4.28,0.861
4.29,0.863
4.3,0.864
4.31,0.866
4.32,0.867
4.33,0.869
4.34,0.87
