wd(m),factor
0.0,0.0
0.01,0.007
0.02,0.014
0.03,0.021
0.04,0.028
0.05,0.035
0.06,0.042
0.07,0.049
0.08,0.056
0.09,0.063
0.1,0.07
0.11,0.071
0.12,0.072
0.13,0.073
0.14,0.074
0.15,0.075
0.16,0.076
0.17,0.077
0.18,0.078
0.19,0.079
0.2,0.08
0.21,0.081
0.22,0.082
0.23,0.083
0.24,0.084
0.25,0.085
0.26,0.086
0.27,0.087
0.28,0.088
0.29,0.089
0.3,0.09
0.31,0.091
0.32,0.092
0.33,0.093
0.34,0.094
0.35,0.095
0.36,0.096
0.37,0.097
0.38,0.098
0.39,0.099
0.4,0.1
0.41,0.103
0.42,0.106
0.43,0.109
0.44,0.112
0.45,0.115
0.46,0.118
0.47,0.121
0.48,0.124
0.49,0.127
0.5,0.13
0.51,0.133
0.52,0.136
0.53,0.139
0.54,0.142
0.55,0.145
0.56,0.148
0.57,0.151
0.58,0.154
0.59,0.157
0.6,0.16
0.61,0.163
0.62,0.166
0.63,0.169
0.64,0.172
0.65,0.175
0.66,0.178
0.67,0.181
0.68,0.184
0.69,0.187
0.7,0.19
0.71,0.193
0.72,0.196
0.73,0.199
0.74,0.202
0.75,0.205
0.76,0.208
0.77,0.211
0.78,0.214
0.79,0.217
0.8,0.22
0.81,0.221
0.82,0.222
0.83,0.223
0.84,0.224
0.85,0.226
0.86,0.227
0.87,0.228
0.88,0.229
0.89,0.23
0.9,0.231
0.91,0.232
0.92,0.233
0.93,0.234
0.94,0.236
0.95,0.237
0.96,0.238
0.97,0.239
0.98,0.24
0.99,0.241
1.0,0.242
1.01,0.243
1.02,0.244
1.03,0.246
1.04,0.247
1.05,0.248
1.06,0.249
1.07,0.25
1.08,0.251
1.09,0.252
1.1,0.253
1.11,0.254
1.12,0.256
1.13,0.257
1.14,0.258
1.15,0.259
1.16,0.26
1.17,0.261
1.18,0.262
1.19,0.263
1.2,0.264
1.21,0.266
1.22,0.267
1.23,0.268
1.24,0.269
1.25,0.27
1.26,0.277
1.27,0.284
1.28,0.292
1.29,0.299
1.3,0.306
1.31,0.313
1.32,0.32
1.33,0.328
1.34,0.335
1.35,0.342
1.36,0.349
1.37,0.356
1.38,0.364
1.39,0.371
1.4,0.378
1.41,0.385
1.42,0.392
1.43,0.4
1.44,0.407
1.45,0.414
1.46,0.421
1.47,0.428
1.48,0.436
1.49,0.443
1.5,0.45
1.51,0.45
1.52,0.45
1.53,0.45
1.54,0.45
1.55,0.45
1.56,0.45
1.57,0.45
1.58,0.45
1.59,0.45
1.6,0.45
1.61,0.45
1.62,0.45
1.63,0.45
1.64,0.45
1.65,0.45
1.66,0.45
1.67,0.45
1.68,0.45
1.69,0.45
1.7,0.45
1.71,0.45
1.72,0.45
1.73,0.45
1.74,0.45
1.75,0.45
1.76,0.45
1.77,0.45
1.78,0.45
1.79,0.45
1.8,0.45
1.81,0.45
1.82,0.45
1.83,0.45
1.84,0.45
1.85,0.45
1.86,0.45
1.87,0.45
1.88,0.45
1.89,0.45
1.9,0.45
1.91,0.45
1.92,0.45
1.93,0.45
1.94,0.45
1.95,0.45
1.96,0.45
1.97,0.45
1.98,0.45
1.99,0.45
2.0,0.45
2.01,0.45
2.02,0.45
2.03,0.45
2.04,0.45
2.05,0.45
2.06,0.45
2.07,0.45
2.08,0.45
2.09,0.45
2.1,0.45
2.11,0.45
2.12,0.45
2.13,0.45
2.14,0.45
2.15,0.45
2.16,0.45
2.17,0.45
2.18,0.45
2.19,0.45
2.2,0.45
2.21,0.45
2.22,0.45
2.23,0.45
2.24,0.45
2.25,0.45
2.26,0.45
2.27,0.45
2.28,0.45
2.29,0.45
2.3,0.45
2.31,0.45
2.32,0.45
2.33,0.45
2.34,0.45
2.35,0.45
2.36,0.45
2.37,0.45
2.38,0.45
2.39,0.45
2.4,0.45
2.41,0.45
2.42,0.45
2.43,0.45
2.44,0.45
2.45,0.45
2.46,0.45
2.47,0.45
2.48,0.45
2.49,0.45
2.5,0.45
2.51,0.45
2.52,0.45
2.53,0.45
2.54,0.45
2.55,0.45
2.56,0.45
2.57,0.45
2.58,0.45
2.59,0.45
2.6,0.45
2.61,0.45
2.62,0.45
2.63,0.45
2.64,0.45
2.65,0.45
2.66,0.45
2.67,0.45
2.68,0.45
2.69,0.45
2.7,0.45
2.71,0.45
2.72,0.45
2.73,0.45
2.74,0.45
2.75,0.45
2.76,0.45
2.77,0.45
2.78,0.45
2.79,0.45
2.8,0.45
2.81,0.45
2.82,0.45
2.83,0.45
2.84,0.45
2.85,0.45
2.86,0.45
2.87,0.45
2.88,0.45
2.89,0.45
2.9,0.45
2.91,0.45
2.92,0.45
2.93,0.45
2.94,0.45
2.95,0.45
2.96,0.45
2.97,0.45
2.98,0.45
2.99,0.45
3.0,0.45
3.01,0.45
3.02,0.45
3.03,0.45
3.04,0.45
3.05,0.45
3.06,0.45
3.07,0.45
3.08,0.45
3.09,0.45
3.1,0.45
3.11,0.45
3.12,0.45
3.13,0.45
3.14,0.45
3.15,0.45
3.16,0.45
3.17,0.45
3.18,0.45
3.19,0.45
3.2,0.45
3.21,0.45
3.22,0.45
3.23,0.45
3.24,0.45
3.25,0.45
3.26,0.45
3.27,0.45
3.28,0.45
3.29,0.45
3.3,0.45
3.31,0.45
3.32,0.45
3.33,0.45
3.34,0.45
3.35,0.45
3.36,0.45
3.37,0.45
3.38,0.45
3.39,0.45
3.4,0.45
3.41,0.45
3.42,0.45
3.43,0.45
3.44,0.45
3.45,0.45
3.46,0.45
3.47,0.45
3.48,0.45
3.49,0.45
3.5,0.45
3.51,0.45
3.52,0.45
3.53,0.45
3.54,0.45
3.55,0.45
3.56,0.45
3.57,0.45
3.58,0.45
3.59,0.45
3.6,0.45
3.61,0.45
3.62,0.45
3.63,0.45
3.64,0.45
3.65,0.45
3.66,0.45
3.67,0.45
3.68,0.45
3.69,0.45
3.7,0.45
3.71,0.45
3.72,0.45
3.73,0.45
3.74,0.45
3.75,0.45
3.76,0.45
3.77,0.45
3.78,0.45
3.79,0.45
3.8,0.45
3.81,0.45
3.82,0.45
3.83,0.45
3.84,0.45
3.85,0.45
3.86,0.45
3.87,0.45
3.88,0.45
3.89,0.45
3.9,0.45
3.91,0.45
3.92,0.45
3.93,0.45
3.94,0.45
3.95,0.45
3.96,0.45
3.97,0.45
3.98,0.45
3.99,0.45
4.0,0.45
4.01,0.45
4.02,0.45
4.03,0.45
4.04,0.45
4.05,0.45
4.06,0.45
4.07,0.45
4.08,0.45
4.09,0.45
4.1,0.45
4.11,0.45
4.12,0.45
4.13,0.45
4.14,0.45
4.15,0.45
4.16,0.45
4.17,0.45
4.18,0.45
4.19,0.45
4.2,0.45
4.21,0.45
4.22,0.45
4.23,0.45
4.24,0.45
4.25,0.45
4.26,0.45
4.27,0.45
4.28,0.45
4.29,0.45
4.3,0.45
4.31,0.45
4.32,0.45
4.33,0.45
4.34,0.45
4.35,0.45
4.36,0.45
4.37,0.45
4.38,0.45
4.39,0.45
4.4,0.45
4.41,0.45
4.42,0.45
4.43,0.45
4.44,0.45
4.45,0.45
4.46,0.45
4.47,0.45
4.48,0.45
4.49,0.45
4.5,0.45
4.51,0.45
4.52,0.45
4.53,0.45
4.54,0.45
4.55,0.45
4.56,0.45
4.57,0.45
4.58,0.45
4.59,0.45
4.6,0.45
4.61,0.45
4.62,0.45
4.63,0.45
4.64,0.45
4.65,0.45
4.66,0.45
4.67,0.45
4.68,0.45
4.69,0.45
4.7,0.45
4.71,0.45
4.72,0.45
4.73,0.45
4.74,0.45
4.75,0.45
4.76,0.45
4.77,0.45
4.78,0.45
4.79,0.45
4.8,0.45
4.81,0.45
4.82,0.45
4.83,0.45
4.84,0.45
4.85,0.45
4.86,0.45
4.87,0.45
4.88,0.45
4.89,0.45
4.9,0.45
4.91,0.45
4.92,0.45
4.93,0.45
4.94,0.45
4.95,0.45
4.96,0.45
4.97,0.45
4.98,0.45
4.99,0.45
5.0,0.45
