wd(m),Factor
0.0,0.0
0.01,0.002
0.02,0.004
0.03,0.006
0.04,0.008
0.05,0.01
0.06,0.012
0.07,0.014
0.08,0.016
0.09,0.019
0.1,0.021
0.11,0.023
0.12,0.025
0.13,0.027
0.14,0.029
0.15,0.031
0.16,0.033
0.17,0.035
0.18,0.037
0.19,0.039
0.2,0.041
0.21,0.04
0.22,0.042
0.23,0.042
0.24,0.043
0.25,0.044
0.26,0.044
0.27,0.046
0.28,0.046
0.29,0.047
0.3,0.048
0.31,0.049
0.32,0.049
0.33,0.05
0.34,0.051
0.35,0.052
0.36,0.053
0.37,0.053
0.38,0.054
0.39,0.055
0.4,0.056
0.41,0.056
0.42,0.057
0.43,0.058
0.44,0.06
0.45,0.06
0.46,0.061
0.47,0.062
0.48,0.063
0.49,0.063
0.5,0.065
0.51,0.065
0.52,0.066
0.53,0.067
0.54,0.068
0.55,0.069
0.56,0.07
0.57,0.07
0.58,0.071
0.59,0.072
0.6,0.073
0.61,0.074
0.62,0.075
0.63,0.076
0.64,0.077
0.65,0.078
0.66,0.078
0.67,0.079
0.68,0.08
0.69,0.081
0.7,0.082
0.71,0.083
0.72,0.083
0.73,0.085
0.74,0.085
0.75,0.087
0.76,0.088
0.77,0.089
0.78,0.09
0.79,0.091
0.8,0.091
0.81,0.093
0.82,0.093
0.83,0.094
0.84,0.096
0.85,0.096
0.86,0.097
0.87,0.098
0.88,0.099
0.89,0.1
0.9,0.101
0.91,0.102
0.92,0.103
0.93,0.104
0.94,0.105
0.95,0.106
0.96,0.107
0.97,0.108
0.98,0.109
0.99,0.11
1.0,0.111
1.01,0.112
1.02,0.113
1.03,0.114
1.04,0.115
1.05,0.116
1.06,0.117
1.07,0.118
1.08,0.119
1.09,0.12
1.1,0.121
1.11,0.122
1.12,0.123
1.13,0.124
1.14,0.125
1.15,0.126
1.16,0.127
1.17,0.128
1.18,0.129
1.19,0.13
1.2,0.131
1.21,0.132
1.22,0.133
1.23,0.134
1.24,0.135
1.25,0.136
1.26,0.137
1.27,0.139
1.28,0.139
1.29,0.141
1.3,0.142
1.31,0.143
1.32,0.144
1.33,0.145
1.34,0.146
1.35,0.147
1.36,0.148
1.37,0.149
1.38,0.15
1.39,0.151
1.4,0.152
1.41,0.154
1.42,0.154
1.43,0.155
1.44,0.157
1.45,0.158
1.46,0.159
1.47,0.16
1.48,0.161
1.49,0.162
1.5,0.163
1.51,0.164
1.52,0.166
1.53,0.167
1.54,0.168
1.55,0.169
1.56,0.17
1.57,0.171
1.58,0.172
1.59,0.173
1.6,0.174
1.61,0.176
1.62,0.177
1.63,0.178
1.64,0.179
1.65,0.18
1.66,0.181
1.67,0.182
1.68,0.183
1.69,0.185
1.7,0.186
1.71,0.187
1.72,0.188
1.73,0.189
1.74,0.19
1.75,0.192
1.76,0.193
1.77,0.194
1.78,0.195
1.79,0.196
1.8,0.198
1.81,0.198
1.82,0.199
1.83,0.201
1.84,0.202
1.85,0.203
1.86,0.205
1.87,0.206
1.88,0.207
1.89,0.208
1.9,0.209
1.91,0.21
1.92,0.212
1.93,0.213
1.94,0.214
1.95,0.215
1.96,0.216
1.97,0.218
1.98,0.219
1.99,0.22
2.0,0.221
2.01,0.222
2.02,0.223
2.03,0.225
2.04,0.226
2.05,0.227
2.06,0.229
2.07,0.23
2.08,0.231
2.09,0.232
2.1,0.233
2.11,0.234
2.12,0.236
2.13,0.237
2.14,0.238
2.15,0.239
2.16,0.241
2.17,0.242
2.18,0.243
2.19,0.244
2.2,0.246
2.21,0.247
2.22,0.248
2.23,0.249
2.24,0.251
2.25,0.252
2.26,0.253
2.27,0.254
2.28,0.255
