wd(m),factor
0.0,0.0
0.01,0.027
0.02,0.054
0.03,0.081
0.04,0.108
0.05,0.135
0.06,0.162
0.07,0.189
0.08,0.216
0.09,0.243
0.1,0.27
0.11,0.27
0.12,0.27
0.13,0.27
0.14,0.27
0.15,0.27
0.16,0.27
0.17,0.27
0.18,0.27
0.19,0.27
0.2,0.27
0.21,0.27
0.22,0.27
0.23,0.27
0.24,0.27
0.25,0.27
0.26,0.27
0.27,0.27
0.28,0.27
0.29,0.27
0.3,0.27
0.31,0.27
0.32,0.27
0.33,0.27
0.34,0.27
0.35,0.27
0.36,0.27
0.37,0.27
0.38,0.27
0.39,0.27
0.4,0.27
0.41,0.273
0.42,0.276
0.43,0.279
0.44,0.282
0.45,0.285
0.46,0.288
0.47,0.291
0.48,0.294
0.49,0.297
0.5,0.3
0.51,0.303
0.52,0.306
0.53,0.309
0.54,0.312
0.55,0.315
0.56,0.318
0.57,0.321
0.58,0.324
0.59,0.327
0.6,0.33
0.61,0.333
0.62,0.336
0.63,0.339
0.64,0.342
0.65,0.345
0.66,0.348
0.67,0.351
0.68,0.354
0.69,0.357
0.7,0.36
0.71,0.363
0.72,0.366
0.73,0.369
0.74,0.372
0.75,0.375
0.76,0.378
0.77,0.381
0.78,0.384
0.79,0.387
0.8,0.39
0.81,0.392
0.82,0.393
0.83,0.395
0.84,0.396
0.85,0.398
0.86,0.399
0.87,0.401
0.88,0.402
0.89,0.404
0.9,0.406
0.91,0.407
0.92,0.409
0.93,0.41
0.94,0.412
0.95,0.413
0.96,0.415
0.97,0.416
0.98,0.418
0.99,0.42
1.0,0.421
1.01,0.423
1.02,0.424
1.03,0.426
1.04,0.427
1.05,0.429
1.06,0.43
1.07,0.432
1.08,0.434
1.09,0.435
1.1,0.437
1.11,0.438
1.12,0.44
1.13,0.441
1.14,0.443
1.15,0.444
1.16,0.446
1.17,0.448
1.18,0.449
1.19,0.451
1.2,0.452
1.21,0.454
1.22,0.455
1.23,0.457
1.24,0.458
1.25,0.46
1.26,0.464
1.27,0.469
1.28,0.473
1.29,0.478
1.3,0.482
1.31,0.486
1.32,0.491
1.33,0.495
1.34,0.5
1.35,0.504
1.36,0.508
1.37,0.513
1.38,0.517
1.39,0.522
1.4,0.526
1.41,0.53
1.42,0.535
1.43,0.539
1.44,0.544
1.45,0.548
1.46,0.552
1.47,0.557
1.48,0.561
1.49,0.566
1.5,0.57
1.51,0.57
1.52,0.57
1.53,0.57
1.54,0.57
1.55,0.57
1.56,0.57
1.57,0.57
1.58,0.57
1.59,0.57
1.6,0.57
1.61,0.57
1.62,0.57
1.63,0.57
1.64,0.57
1.65,0.57
1.66,0.57
1.67,0.57
1.68,0.57
1.69,0.57
1.7,0.57
1.71,0.57
1.72,0.57
1.73,0.57
1.74,0.57
1.75,0.57
1.76,0.57
1.77,0.57
1.78,0.57
1.79,0.57
1.8,0.57
1.81,0.57
1.82,0.57
1.83,0.57
1.84,0.57
1.85,0.57
1.86,0.57
1.87,0.57
1.88,0.57
1.89,0.57
1.9,0.57
1.91,0.57
1.92,0.57
1.93,0.57
1.94,0.57
1.95,0.57
1.96,0.57
1.97,0.57
1.98,0.57
1.99,0.57
2.0,0.57
2.01,0.57
2.02,0.57
2.03,0.57
2.04,0.57
2.05,0.57
2.06,0.57
2.07,0.57
2.08,0.57
2.09,0.57
2.1,0.57
2.11,0.57
2.12,0.57
2.13,0.57
2.14,0.57
2.15,0.57
2.16,0.57
2.17,0.57
2.18,0.57
2.19,0.57
2.2,0.57
2.21,0.57
2.22,0.57
2.23,0.57
2.24,0.57
2.25,0.57
2.26,0.57
2.27,0.57
2.28,0.57
2.29,0.57
2.3,0.57
2.31,0.57
2.32,0.57
2.33,0.57
2.34,0.57
2.35,0.57
2.36,0.57
2.37,0.57
2.38,0.57
2.39,0.57
2.4,0.57
2.41,0.57
2.42,0.57
2.43,0.57
2.44,0.57
2.45,0.57
2.46,0.57
2.47,0.57
2.48,0.57
2.49,0.57
2.5,0.57
2.51,0.57
2.52,0.57
2.53,0.57
2.54,0.57
2.55,0.57
2.56,0.57
2.57,0.57
2.58,0.57
2.59,0.57
2.6,0.57
2.61,0.57
2.62,0.57
2.63,0.57
2.64,0.57
2.65,0.57
2.66,0.57
2.67,0.57
2.68,0.57
2.69,0.57
2.7,0.57
2.71,0.57
2.72,0.57
2.73,0.57
2.74,0.57
2.75,0.57
2.76,0.57
2.77,0.57
2.78,0.57
2.79,0.57
