wd(m),factor
0.0,0.0
0.01,0.003
0.02,0.006
0.03,0.008
0.04,0.011
0.05,0.014
0.06,0.017
0.07,0.02
0.08,0.022
0.09,0.025
0.1,0.028
0.11,0.031
0.12,0.034
0.13,0.036
0.14,0.039
0.15,0.042
0.16,0.045
0.17,0.048
0.18,0.05
0.19,0.053
0.2,0.056
0.21,0.059
0.22,0.062
0.23,0.064
0.24,0.067
0.25,0.07
0.26,0.073
0.27,0.076
0.28,0.078
0.29,0.081
0.3,0.084
0.31,0.087
0.32,0.09
0.33,0.092
0.34,0.095
0.35,0.098
0.36,0.101
0.37,0.104
0.38,0.106
0.39,0.109
0.4,0.112
0.41,0.115
0.42,0.118
0.43,0.12
0.44,0.123
0.45,0.126
0.46,0.129
0.47,0.132
0.48,0.134
0.49,0.137
0.5,0.14
0.51,0.142
0.52,0.144
0.53,0.146
0.54,0.148
0.55,0.15
0.56,0.152
0.57,0.154
0.58,0.156
0.59,0.158
0.6,0.16
0.61,0.162
0.62,0.164
0.63,0.166
0.64,0.168
0.65,0.17
0.66,0.172
0.67,0.174
0.68,0.176
0.69,0.178
0.7,0.18
0.71,0.182
0.72,0.184
0.73,0.186
0.74,0.188
0.75,0.19
0.76,0.192
0.77,0.194
0.78,0.196
0.79,0.198
0.8,0.2
0.81,0.202
0.82,0.204
0.83,0.206
0.84,0.208
0.85,0.21
0.86,0.212
0.87,0.214
0.88,0.216
0.89,0.218
0.9,0.22
0.91,0.222
0.92,0.224
0.93,0.226
0.94,0.228
0.95,0.23
0.96,0.232
0.97,0.234
0.98,0.236
0.99,0.238
1.0,0.24
1.01,0.242
1.02,0.244
1.03,0.246
1.04,0.248
1.05,0.25
1.06,0.252
1.07,0.254
1.08,0.256
1.09,0.258
1.1,0.26
1.11,0.262
1.12,0.264
1.13,0.266
1.14,0.268
1.15,0.27
1.16,0.272
1.17,0.274
1.18,0.276
1.19,0.278
1.2,0.28
1.21,0.282
1.22,0.284
1.23,0.286
1.24,0.288
1.25,0.29
1.26,0.292
1.27,0.294
1.28,0.296
1.29,0.298
1.3,0.3
1.31,0.302
1.32,0.304
1.33,0.306
1.34,0.308
1.35,0.31
1.36,0.312
1.37,0.314
1.38,0.316
1.39,0.318
1.4,0.32
1.41,0.322
1.42,0.324
1.43,0.326
1.44,0.328
1.45,0.33
1.46,0.332
1.47,0.334
1.48,0.336
1.49,0.338
1.5,0.34
1.51,0.342
1.52,0.343
