wd(m),Factor
0.0,0.0
0.01,0.002
0.02,0.004
0.03,0.007
0.04,0.009
0.05,0.011
0.06,0.013
0.07,0.015
0.08,0.018
0.09,0.02
0.1,0.022
0.11,0.024
0.12,0.026
0.13,0.029
0.14,0.031
0.15,0.033
0.16,0.035
0.17,0.037
0.18,0.04
0.19,0.042
0.2,0.044
0.21,0.046
0.22,0.048
0.23,0.05
0.24,0.053
0.25,0.055
0.26,0.057
0.27,0.059
0.28,0.061
0.29,0.064
0.3,0.066
0.31,0.068
0.32,0.07
0.33,0.072
0.34,0.075
0.35,0.077
0.36,0.079
0.37,0.081
0.38,0.083
0.39,0.086
0.4,0.088
0.41,0.09
0.42,0.092
0.43,0.094
0.44,0.096
0.45,0.099
0.46,0.101
0.47,0.103
0.48,0.105
0.49,0.107
0.5,0.11
0.51,0.111
0.52,0.113
0.53,0.115
0.54,0.117
0.55,0.118
0.56,0.12
0.57,0.122
0.58,0.124
0.59,0.126
0.6,0.127
0.61,0.129
0.62,0.131
0.63,0.133
0.64,0.135
0.65,0.136
0.66,0.138
0.67,0.14
0.68,0.142
0.69,0.143
0.7,0.145
0.71,0.147
0.72,0.149
0.73,0.151
0.74,0.152
0.75,0.154
0.76,0.156
0.77,0.158
0.78,0.16
0.79,0.161
0.8,0.163
0.81,0.165
0.82,0.167
0.83,0.168
0.84,0.17
0.85,0.172
0.86,0.174
0.87,0.176
0.88,0.178
0.89,0.179
0.9,0.181
0.91,0.183
0.92,0.185
0.93,0.186
0.94,0.188
0.95,0.19
0.96,0.192
0.97,0.194
0.98,0.195
0.99,0.197
1.0,0.199
1.01,0.201
1.02,0.203
1.03,0.205
1.04,0.207
1.05,0.209
1.06,0.211
1.07,0.213
1.08,0.215
1.09,0.217
1.1,0.219
1.11,0.221
1.12,0.223
1.13,0.225
1.14,0.227
1.15,0.229
1.16,0.231
1.17,0.233
1.18,0.235
1.19,0.237
1.2,0.239
1.21,0.241
1.22,0.243
1.23,0.245
1.24,0.247
1.25,0.249
1.26,0.251
1.27,0.253
1.28,0.255
1.29,0.257
1.3,0.259
1.31,0.26
1.32,0.263
1.33,0.265
1.34,0.266
1.35,0.268
1.36,0.27
1.37,0.272
1.38,0.274
1.39,0.277
1.4,0.278
1.41,0.28
1.42,0.282
1.43,0.284
1.44,0.286
1.45,0.288
1.46,0.29
1.47,0.292
1.48,0.294
1.49,0.296
1.5,0.298
1.51,0.3
1.52,0.301
1.53,0.303
1.54,0.305
1.55,0.306
1.56,0.308
1.57,0.309
1.58,0.311
1.59,0.313
1.6,0.314
1.61,0.316
1.62,0.318
1.63,0.319
1.64,0.321
1.65,0.322
1.66,0.324
1.67,0.326
1.68,0.327
1.69,0.329
1.7,0.33
1.71,0.332
1.72,0.333
1.73,0.335
1.74,0.337
1.75,0.338
1.76,0.34
1.77,0.342
1.78,0.343
1.79,0.345
1.8,0.346
1.81,0.348
1.82,0.35
1.83,0.351
1.84,0.353
1.85,0.354
1.86,0.356
1.87,0.358
1.88,0.359
1.89,0.361
1.9,0.362
1.91,0.364
1.92,0.366
1.93,0.367
1.94,0.369
1.95,0.37
1.96,0.372
1.97,0.374
1.98,0.375
1.99,0.377
2.0,0.378
2.01,0.379
2.02,0.38
2.03,0.38
2.04,0.381
2.05,0.381
2.06,0.382
2.07,0.383
2.08,0.383
2.09,0.384
2.1,0.384
2.11,0.385
2.12,0.385
2.13,0.386
2.14,0.387
2.15,0.387
2.16,0.388
2.17,0.389
2.18,0.389
2.19,0.39
2.2,0.391
2.21,0.391
2.22,0.391
2.23,0.392
2.24,0.393
2.25,0.393
2.26,0.394
2.27,0.395
2.28,0.395
