wd(m),factor
0.0,0.0
0.01,0.008
0.02,0.016
0.03,0.024
0.04,0.032
0.05,0.04
0.06,0.048
0.07,0.056
0.08,0.064
0.09,0.072
0.1,0.08
0.11,0.081
0.12,0.082
0.13,0.083
0.14,0.084
0.15,0.085
0.16,0.086
0.17,0.087
0.18,0.088
0.19,0.089
0.2,0.09
0.21,0.091
0.22,0.092
0.23,0.093
0.24,0.094
0.25,0.095
0.26,0.096
0.27,0.097
0.28,0.098
0.29,0.099
0.3,0.1
0.31,0.101
0.32,0.102
0.33,0.103
0.34,0.104
0.35,0.105
0.36,0.106
0.37,0.107
0.38,0.108
0.39,0.109
0.4,0.11
0.41,0.114
0.42,0.117
0.43,0.121
0.44,0.124
0.45,0.128
0.46,0.131
0.47,0.135
0.48,0.138
0.49,0.142
0.5,0.145
0.51,0.149
0.52,0.152
0.53,0.156
0.54,0.159
0.55,0.163
0.56,0.166
0.57,0.17
0.58,0.173
0.59,0.177
0.6,0.18
0.61,0.184
0.62,0.187
0.63,0.191
0.64,0.194
0.65,0.198
0.66,0.201
0.67,0.205
0.68,0.208
0.69,0.212
0.7,0.215
0.71,0.219
0.72,0.222
0.73,0.226
0.74,0.229
0.75,0.233
0.76,0.236
0.77,0.24
0.78,0.243
0.79,0.247
0.8,0.25
0.81,0.252
0.82,0.253
0.83,0.255
0.84,0.256
0.85,0.258
0.86,0.259
0.87,0.261
0.88,0.262
0.89,0.264
0.9,0.266
0.91,0.267
0.92,0.269
0.93,0.27
0.94,0.272
0.95,0.273
0.96,0.275
0.97,0.276
0.98,0.278
0.99,0.28
1.0,0.281
1.01,0.283
1.02,0.284
1.03,0.286
1.04,0.287
1.05,0.289
1.06,0.29
1.07,0.292
1.08,0.294
1.09,0.295
1.1,0.297
1.11,0.298
1.12,0.3
1.13,0.301
1.14,0.303
1.15,0.304
1.16,0.306
1.17,0.308
1.18,0.309
1.19,0.311
1.2,0.312
1.21,0.314
1.22,0.315
1.23,0.317
1.24,0.318
1.25,0.32
1.26,0.328
1.27,0.335
1.28,0.343
1.29,0.35
1.3,0.358
1.31,0.366
1.32,0.373
1.33,0.381
1.34,0.388
1.35,0.396
1.36,0.404
1.37,0.411
1.38,0.419
1.39,0.426
1.4,0.434
1.41,0.442
1.42,0.449
1.43,0.457
1.44,0.464
1.45,0.472
1.46,0.48
1.47,0.487
1.48,0.495
1.49,0.502
1.5,0.51
1.51,0.51
1.52,0.51
1.53,0.51
1.54,0.51
1.55,0.51
1.56,0.51
1.57,0.51
1.58,0.51
1.59,0.51
1.6,0.51
1.61,0.51
1.62,0.51
1.63,0.51
1.64,0.51
1.65,0.51
1.66,0.51
1.67,0.51
1.68,0.51
1.69,0.51
1.7,0.51
1.71,0.51
1.72,0.51
1.73,0.51
1.74,0.51
1.75,0.51
1.76,0.51
1.77,0.51
1.78,0.51
1.79,0.51
1.8,0.51
1.81,0.51
1.82,0.51
1.83,0.51
1.84,0.51
1.85,0.51
1.86,0.51
1.87,0.51
1.88,0.51
1.89,0.51
1.9,0.51
1.91,0.51
1.92,0.51
1.93,0.51
1.94,0.51
1.95,0.51
1.96,0.51
1.97,0.51
1.98,0.51
1.99,0.51
2.0,0.51
2.01,0.51
2.02,0.51
2.03,0.51
2.04,0.51
2.05,0.51
2.06,0.51
2.07,0.51
2.08,0.51
2.09,0.51
2.1,0.51
2.11,0.51
2.12,0.51
2.13,0.51
2.14,0.51
2.15,0.51
2.16,0.51
2.17,0.51
2.18,0.51
2.19,0.51
2.2,0.51
2.21,0.51
2.22,0.51
2.23,0.51
2.24,0.51
2.25,0.51
2.26,0.51
2.27,0.51
2.28,0.51
2.29,0.51
2.3,0.51
2.31,0.51
2.32,0.51
2.33,0.51
2.34,0.51
2.35,0.51
2.36,0.51
2.37,0.51
2.38,0.51
2.39,0.51
2.4,0.51
2.41,0.51
2.42,0.51
2.43,0.51
2.44,0.51
2.45,0.51
2.46,0.51
2.47,0.51
2.48,0.51
2.49,0.51
2.5,0.51
2.51,0.51
2.52,0.51
2.53,0.51
2.54,0.51
2.55,0.51
2.56,0.51
2.57,0.51
2.58,0.51
2.59,0.51
2.6,0.51
2.61,0.51
2.62,0.51
2.63,0.51
2.64,0.51
2.65,0.51
2.66,0.51
2.67,0.51
2.68,0.51
2.69,0.51
2.7,0.51
2.71,0.51
2.72,0.51
2.73,0.51
2.74,0.51
2.75,0.51
2.76,0.51
2.77,0.51
2.78,0.51
2.79,0.51
2.8,0.51
2.81,0.51
2.82,0.51
2.83,0.51
2.84,0.51
2.85,0.51
2.86,0.51
2.87,0.51
2.88,0.51
2.89,0.51
2.9,0.51
2.91,0.51
2.92,0.51
2.93,0.51
2.94,0.51
2.95,0.51
2.96,0.51
2.97,0.51
2.98,0.51
2.99,0.51
3.0,0.51
3.01,0.51
3.02,0.51
3.03,0.51
3.04,0.51
3.05,0.51
3.06,0.51
3.07,0.51
3.08,0.51
3.09,0.51
3.1,0.51
3.11,0.51
3.12,0.51
3.13,0.51
3.14,0.51
3.15,0.51
3.16,0.51
3.17,0.51
3.18,0.51
3.19,0.51
3.2,0.51
3.21,0.51
3.22,0.51
3.23,0.51
3.24,0.51
3.25,0.51
3.26,0.51
3.27,0.51
3.28,0.51
3.29,0.51
3.3,0.51
3.31,0.51
3.32,0.51
3.33,0.51
3.34,0.51
3.35,0.51
3.36,0.51
3.37,0.51
3.38,0.51
3.39,0.51
3.4,0.51
3.41,0.51
3.42,0.51
3.43,0.51
3.44,0.51
3.45,0.51
3.46,0.51
3.47,0.51
3.48,0.51
3.49,0.51
3.5,0.51
3.51,0.51
3.52,0.51
3.53,0.51
3.54,0.51
3.55,0.51
3.56,0.51
3.57,0.51
3.58,0.51
3.59,0.51
3.6,0.51
3.61,0.51
3.62,0.51
3.63,0.51
3.64,0.51
3.65,0.51
3.66,0.51
3.67,0.51
3.68,0.51
3.69,0.51
3.7,0.51
3.71,0.51
3.72,0.51
3.73,0.51
3.74,0.51
3.75,0.51
3.76,0.51
3.77,0.51
3.78,0.51
3.79,0.51
3.8,0.51
3.81,0.51
3.82,0.51
3.83,0.51
3.84,0.51
3.85,0.51
3.86,0.51
3.87,0.51
3.88,0.51
3.89,0.51
3.9,0.51
3.91,0.51
3.92,0.51
3.93,0.51
3.94,0.51
3.95,0.51
3.96,0.51
3.97,0.51
3.98,0.51
3.99,0.51
4.0,0.51
4.01,0.51
4.02,0.51
4.03,0.51
4.04,0.51
4.05,0.51
4.06,0.51
4.07,0.51
4.08,0.51
4.09,0.51
4.1,0.51
4.11,0.51
4.12,0.51
4.13,0.51
4.14,0.51
4.15,0.51
4.16,0.51
4.17,0.51
4.18,0.51
4.19,0.51
4.2,0.51
4.21,0.51
4.22,0.51
4.23,0.51
4.24,0.51
4.25,0.51
4.26,0.51
4.27,0.51
4.28,0.51
4.29,0.51
4.3,0.51
4.31,0.51
4.32,0.51
4.33,0.51
4.34,0.51
4.35,0.51
4.36,0.51
4.37,0.51
4.38,0.51
4.39,0.51
4.4,0.51
4.41,0.51
4.42,0.51
4.43,0.51
4.44,0.51
4.45,0.51
4.46,0.51
4.47,0.51
4.48,0.51
4.49,0.51
4.5,0.51
4.51,0.51
4.52,0.51
4.53,0.51
4.54,0.51
4.55,0.51
4.56,0.51
4.57,0.51
4.58,0.51
4.59,0.51
4.6,0.51
4.61,0.51
4.62,0.51
4.63,0.51
4.64,0.51
4.65,0.51
4.66,0.51
4.67,0.51
4.68,0.51
4.69,0.51
4.7,0.51
4.71,0.51
4.72,0.51
4.73,0.51
4.74,0.51
4.75,0.51
4.76,0.51
4.77,0.51
4.78,0.51
4.79,0.51
4.8,0.51
4.81,0.51
4.82,0.51
4.83,0.51
4.84,0.51
4.85,0.51
4.86,0.51
4.87,0.51
4.88,0.51
4.89,0.51
4.9,0.51
4.91,0.51
4.92,0.51
4.93,0.51
4.94,0.51
4.95,0.51
4.96,0.51
4.97,0.51
4.98,0.51
4.99,0.51
5.0,0.51
