wd(m),factor
0.0,0.0
0.01,0.003
0.02,0.006
0.03,0.009
0.04,0.012
0.05,0.015
0.06,0.018
0.07,0.022
0.08,0.025
0.09,0.028
0.1,0.031
0.11,0.034
0.12,0.037
0.13,0.04
0.14,0.043
0.15,0.046
0.16,0.049
0.17,0.052
0.18,0.055
0.19,0.058
0.2,0.062
0.21,0.065
0.22,0.068
0.23,0.071
0.24,0.074
0.25,0.077
0.26,0.08
0.27,0.083
0.28,0.086
0.29,0.089
0.3,0.092
0.31,0.095
0.32,0.098
0.33,0.102
0.34,0.105
0.35,0.108
0.36,0.111
0.37,0.114
0.38,0.117
0.39,0.12
0.4,0.123
0.41,0.126
0.42,0.129
0.43,0.132
0.44,0.135
0.45,0.138
0.46,0.142
0.47,0.145
0.48,0.148
0.49,0.151
0.5,0.154
0.51,0.156
0.52,0.158
0.53,0.159
0.54,0.161
0.55,0.163
0.56,0.165
0.57,0.167
0.58,0.169
0.59,0.17
0.6,0.172
0.61,0.174
0.62,0.176
0.63,0.178
0.64,0.18
0.65,0.182
0.66,0.183
0.67,0.185
0.68,0.187
0.69,0.189
0.7,0.191
0.71,0.193
0.72,0.194
0.73,0.196
0.74,0.198
0.75,0.2
0.76,0.202
0.77,0.204
0.78,0.206
0.79,0.207
0.8,0.209
0.81,0.211
0.82,0.213
0.83,0.215
0.84,0.217
0.85,0.218
0.86,0.22
0.87,0.222
0.88,0.224
0.89,0.226
0.9,0.228
0.91,0.23
0.92,0.231
0.93,0.233
0.94,0.235
0.95,0.237
0.96,0.239
0.97,0.241
0.98,0.242
0.99,0.244
1.0,0.246
1.01,0.247
1.02,0.249
1.03,0.25
1.04,0.251
1.05,0.252
1.06,0.254
1.07,0.255
1.08,0.256
1.09,0.257
1.1,0.258
1.11,0.26
1.12,0.261
1.13,0.262
1.14,0.263
1.15,0.265
1.16,0.266
1.17,0.267
1.18,0.268
1.19,0.27
1.2,0.271
1.21,0.272
1.22,0.273
1.23,0.274
1.24,0.276
1.25,0.277
1.26,0.278
1.27,0.279
1.28,0.281
1.29,0.282
1.3,0.283
1.31,0.284
1.32,0.286
1.33,0.287
1.34,0.288
1.35,0.289
1.36,0.29
1.37,0.292
1.38,0.293
1.39,0.294
1.4,0.295
1.41,0.297
1.42,0.298
1.43,0.299
1.44,0.3
1.45,0.302
1.46,0.303
1.47,0.304
1.48,0.305
1.49,0.306
1.5,0.308
1.51,0.31
1.52,0.311
