wd(m),Factor
0.0,0.0
0.01,0.003
0.02,0.006
0.03,0.009
0.04,0.011
0.05,0.014
0.06,0.017
0.07,0.02
0.08,0.022
0.09,0.026
0.1,0.028
0.11,0.031
0.12,0.033
0.13,0.037
0.14,0.039
0.15,0.042
0.16,0.045
0.17,0.048
0.18,0.051
0.19,0.053
0.2,0.056
0.21,0.059
0.22,0.062
0.23,0.065
0.24,0.068
0.25,0.07
0.26,0.073
0.27,0.076
0.28,0.079
0.29,0.081
0.3,0.085
0.31,0.087
0.32,0.09
0.33,0.092
0.34,0.096
0.35,0.098
0.36,0.101
0.37,0.104
0.38,0.107
0.39,0.109
0.4,0.112
0.41,0.115
0.42,0.118
0.43,0.121
0.44,0.124
0.45,0.126
0.46,0.129
0.47,0.132
0.48,0.135
0.49,0.138
0.5,0.14
0.51,0.144
0.52,0.147
0.53,0.15
0.54,0.153
0.55,0.156
0.56,0.16
0.57,0.163
0.58,0.166
0.59,0.169
0.6,0.173
0.61,0.176
0.62,0.179
0.63,0.182
0.64,0.185
0.65,0.189
0.66,0.192
0.67,0.195
0.68,0.198
0.69,0.201
0.7,0.205
0.71,0.207
0.72,0.211
0.73,0.214
0.74,0.218
0.75,0.221
0.76,0.223
0.77,0.227
0.78,0.23
0.79,0.234
0.8,0.236
0.81,0.24
0.82,0.243
0.83,0.246
0.84,0.249
0.85,0.252
0.86,0.256
0.87,0.259
0.88,0.262
0.89,0.265
0.9,0.268
0.91,0.272
0.92,0.275
0.93,0.278
0.94,0.281
0.95,0.285
0.96,0.288
0.97,0.291
0.98,0.294
0.99,0.297
1.0,0.301
1.01,0.303
1.02,0.306
1.03,0.309
1.04,0.312
1.05,0.314
1.06,0.318
1.07,0.32
1.08,0.323
1.09,0.326
1.1,0.329
1.11,0.331
1.12,0.334
1.13,0.337
1.14,0.34
1.15,0.343
1.16,0.345
1.17,0.348
1.18,0.351
1.19,0.354
1.2,0.357
1.21,0.36
1.22,0.362
1.23,0.365
1.24,0.368
1.25,0.371
1.26,0.373
1.27,0.377
1.28,0.379
1.29,0.382
1.3,0.385
1.31,0.387
1.32,0.39
1.33,0.393
1.34,0.396
1.35,0.399
1.36,0.402
1.37,0.404
1.38,0.407
1.39,0.41
1.4,0.412
1.41,0.416
1.42,0.419
1.43,0.421
1.44,0.424
1.45,0.427
1.46,0.429
1.47,0.432
1.48,0.436
1.49,0.438
1.5,0.441
1.51,0.443
1.52,0.445
