wd(m),factor
0.0,0.0
0.01,0.003
0.02,0.007
0.03,0.01
0.04,0.014
0.05,0.017
0.06,0.02
0.07,0.024
0.08,0.027
0.09,0.031
0.1,0.034
0.11,0.038
0.12,0.041
0.13,0.044
0.14,0.048
0.15,0.051
0.16,0.055
0.17,0.058
0.18,0.061
0.19,0.065
0.2,0.068
0.21,0.072
0.22,0.075
0.23,0.079
0.24,0.082
0.25,0.085
0.26,0.089
0.27,0.092
0.28,0.096
0.29,0.099
0.3,0.102
0.31,0.106
0.32,0.109
0.33,0.113
0.34,0.116
0.35,0.12
0.36,0.123
0.37,0.126
0.38,0.13
0.39,0.133
0.4,0.137
0.41,0.14
0.42,0.143
0.43,0.147
0.44,0.15
0.45,0.154
0.46,0.157
0.47,0.16
0.48,0.164
0.49,0.167
0.5,0.171
0.51,0.175
0.52,0.179
0.53,0.182
0.54,0.186
0.55,0.19
0.56,0.194
0.57,0.198
0.58,0.202
0.59,0.206
0.6,0.21
0.61,0.214
0.62,0.218
0.63,0.221
0.64,0.225
0.65,0.229
0.66,0.233
0.67,0.237
0.68,0.241
0.69,0.245
0.7,0.249
0.71,0.253
0.72,0.257
0.73,0.26
0.74,0.264
0.75,0.268
0.76,0.272
0.77,0.276
0.78,0.28
0.79,0.284
0.8,0.288
0.81,0.292
0.82,0.296
0.83,0.3
0.84,0.303
0.85,0.307
0.86,0.311
0.87,0.315
0.88,0.319
0.89,0.323
0.9,0.327
0.91,0.331
0.92,0.335
0.93,0.339
0.94,0.342
0.95,0.346
0.96,0.35
0.97,0.354
0.98,0.358
0.99,0.362
1.0,0.366
1.01,0.369
1.02,0.373
1.03,0.376
1.04,0.38
1.05,0.383
1.06,0.386
1.07,0.39
1.08,0.393
1.09,0.397
1.1,0.4
1.11,0.403
1.12,0.407
1.13,0.41
1.14,0.414
1.15,0.417
1.16,0.42
1.17,0.424
1.18,0.427
1.19,0.431
1.2,0.434
1.21,0.438
1.22,0.441
1.23,0.444
1.24,0.448
1.25,0.451
1.26,0.455
1.27,0.458
1.28,0.461
1.29,0.465
1.3,0.468
1.31,0.472
1.32,0.475
1.33,0.479
1.34,0.482
1.35,0.485
1.36,0.489
1.37,0.492
1.38,0.496
1.39,0.499
1.4,0.502
1.41,0.506
1.42,0.509
1.43,0.513
1.44,0.516
1.45,0.52
1.46,0.523
1.47,0.526
1.48,0.53
1.49,0.533
1.5,0.537
1.51,0.54
1.52,0.543
