wd(m),factor
0.0,0.0
0.01,0.0
0.02,0.001
0.03,0.001
0.04,0.002
0.05,0.002
0.06,0.002
0.07,0.003
0.08,0.003
0.09,0.004
0.1,0.004
0.11,0.004
0.12,0.005
0.13,0.005
0.14,0.006
0.15,0.006
0.16,0.006
0.17,0.007
0.18,0.007
0.19,0.008
0.2,0.008
0.21,0.008
0.22,0.009
0.23,0.009
0.24,0.01
0.25,0.01
0.26,0.01
0.27,0.011
0.28,0.011
0.29,0.012
0.3,0.012
0.31,0.012
0.32,0.013
0.33,0.013
0.34,0.014
0.35,0.014
0.36,0.014
0.37,0.015
0.38,0.015
0.39,0.016
0.4,0.016
0.41,0.016
0.42,0.017
0.43,0.017
0.44,0.018
0.45,0.018
0.46,0.018
0.47,0.019
0.48,0.019
0.49,0.02
0.5,0.02
0.51,0.02
0.52,0.021
0.53,0.021
0.54,0.022
0.55,0.022
0.56,0.022
0.57,0.023
0.58,0.023
0.59,0.024
0.6,0.024
0.61,0.024
0.62,0.025
0.63,0.025
0.64,0.026
0.65,0.026
0.66,0.026
0.67,0.027
0.68,0.027
0.69,0.028
0.7,0.028
0.71,0.028
0.72,0.029
0.73,0.029
0.74,0.03
0.75,0.03
0.76,0.03
0.77,0.031
0.78,0.031
0.79,0.032
0.8,0.032
0.81,0.032
0.82,0.033
0.83,0.033
0.84,0.034
0.85,0.034
0.86,0.034
0.87,0.035
0.88,0.035
0.89,0.036
0.9,0.036
0.91,0.036
0.92,0.037
0.93,0.037
0.94,0.038
0.95,0.038
0.96,0.038
0.97,0.039
0.98,0.039
0.99,0.04
1.0,0.04
1.01,0.04
1.02,0.041
1.03,0.041
1.04,0.042
1.05,0.042
1.06,0.042
1.07,0.043
1.08,0.043
1.09,0.044
1.1,0.044
1.11,0.044
1.12,0.045
1.13,0.045
1.14,0.046
1.15,0.046
1.16,0.046
1.17,0.047
1.18,0.047
1.19,0.048
1.2,0.048
1.21,0.048
1.22,0.049
1.23,0.049
1.24,0.05
1.25,0.05
1.26,0.05
1.27,0.051
1.28,0.051
1.29,0.052
1.3,0.052
1.31,0.052
1.32,0.053
1.33,0.053
1.34,0.054
1.35,0.054
1.36,0.054
1.37,0.055
1.38,0.055
1.39,0.056
1.4,0.056
1.41,0.056
1.42,0.057
1.43,0.057
1.44,0.058
1.45,0.058
1.46,0.058
1.47,0.059
1.48,0.059
1.49,0.06
1.5,0.06
1.51,0.064
1.52,0.069
1.53,0.073
1.54,0.078
1.55,0.082
1.56,0.086
1.57,0.091
1.58,0.095
1.59,0.1
1.6,0.104
1.61,0.108
1.62,0.113
1.63,0.117
1.64,0.122
1.65,0.126
1.66,0.13
1.67,0.135
1.68,0.139
1.69,0.144
1.7,0.148
