wd(m),factor
0.0,0.0
0.01,0.004
0.02,0.008
0.03,0.012
0.04,0.016
0.05,0.02
0.06,0.024
0.07,0.028
0.08,0.032
0.09,0.036
0.1,0.04
0.11,0.044
0.12,0.048
0.13,0.052
0.14,0.056
0.15,0.06
0.16,0.064
0.17,0.068
0.18,0.072
0.19,0.076
0.2,0.08
0.21,0.084
0.22,0.088
0.23,0.092
0.24,0.096
0.25,0.1
0.26,0.104
0.27,0.108
0.28,0.112
0.29,0.116
0.3,0.12
0.31,0.124
0.32,0.128
0.33,0.132
0.34,0.136
0.35,0.14
0.36,0.144
0.37,0.148
0.38,0.152
0.39,0.156
0.4,0.16
0.41,0.164
0.42,0.168
0.43,0.172
0.44,0.176
0.45,0.18
0.46,0.184
0.47,0.188
0.48,0.192
0.49,0.196
0.5,0.2
0.51,0.203
0.52,0.206
0.53,0.209
0.54,0.212
0.55,0.215
0.56,0.218
0.57,0.221
0.58,0.224
0.59,0.227
0.6,0.23
0.61,0.233
0.62,0.236
0.63,0.239
0.64,0.242
0.65,0.245
0.66,0.248
0.67,0.251
0.68,0.254
0.69,0.257
0.7,0.26
0.71,0.263
0.72,0.266
0.73,0.269
0.74,0.272
0.75,0.275
0.76,0.278
0.77,0.281
0.78,0.284
0.79,0.287
0.8,0.29
0.81,0.293
0.82,0.296
0.83,0.299
0.84,0.302
0.85,0.305
0.86,0.308
0.87,0.311
0.88,0.314
0.89,0.317
0.9,0.32
0.91,0.323
0.92,0.326
0.93,0.329
0.94,0.332
0.95,0.335
0.96,0.338
0.97,0.341
0.98,0.344
0.99,0.347
1.0,0.35
1.01,0.351
1.02,0.352
1.03,0.353
1.04,0.354
1.05,0.355
1.06,0.356
1.07,0.357
1.08,0.358
1.09,0.359
1.1,0.36
1.11,0.361
1.12,0.362
1.13,0.363
1.14,0.364
1.15,0.365
1.16,0.366
1.17,0.367
1.18,0.368
1.19,0.369
1.2,0.37
1.21,0.371
1.22,0.372
1.23,0.373
1.24,0.374
1.25,0.375
1.26,0.376
1.27,0.377
1.28,0.378
1.29,0.379
1.3,0.38
1.31,0.381
1.32,0.382
1.33,0.383
1.34,0.384
1.35,0.385
1.36,0.386
1.37,0.387
1.38,0.388
1.39,0.389
1.4,0.39
1.41,0.391
1.42,0.392
1.43,0.393
1.44,0.394
1.45,0.395
1.46,0.396
1.47,0.397
1.48,0.398
1.49,0.399
1.5,0.4
1.51,0.402
1.52,0.403
1.53,0.405
1.54,0.406
1.55,0.408
1.56,0.409
1.57,0.411
1.58,0.412
1.59,0.414
1.6,0.415
1.61,0.417
1.62,0.418
1.63,0.42
1.64,0.421
1.65,0.423
1.66,0.424
1.67,0.426
1.68,0.427
1.69,0.429
1.7,0.43
1.71,0.432
1.72,0.433
1.73,0.435
1.74,0.436
1.75,0.438
1.76,0.439
1.77,0.441
1.78,0.442
1.79,0.444
1.8,0.445
1.81,0.447
1.82,0.448
1.83,0.45
1.84,0.451
1.85,0.453
1.86,0.454
1.87,0.456
1.88,0.457
1.89,0.459
1.9,0.46
1.91,0.462
1.92,0.463
1.93,0.465
1.94,0.466
1.95,0.468
1.96,0.469
1.97,0.471
1.98,0.472
1.99,0.474
2.0,0.475
2.01,0.477
2.02,0.479
2.03,0.481
2.04,0.483
2.05,0.485
2.06,0.487
2.07,0.489
2.08,0.491
2.09,0.493
2.1,0.495
2.11,0.497
2.12,0.499
2.13,0.501
2.14,0.503
2.15,0.505
2.16,0.507
2.17,0.509
2.18,0.511
2.19,0.513
2.2,0.515
2.21,0.517
2.22,0.519
2.23,0.521
2.24,0.523
2.25,0.525
2.26,0.527
2.27,0.529
2.28,0.531
2.29,0.533
2.3,0.535
2.31,0.537
2.32,0.539
2.33,0.541
2.34,0.543
2.35,0.545
2.36,0.547
2.37,0.549
2.38,0.551
2.39,0.553
2.4,0.555
2.41,0.557
2.42,0.559
2.43,0.561
2.44,0.563
2.45,0.565
2.46,0.567
2.47,0.569
2.48,0.571
2.49,0.573
2.5,0.575
2.51,0.577
2.52,0.579
2.53,0.581
2.54,0.583
2.55,0.585
2.56,0.587
2.57,0.589
2.58,0.591
2.59,0.593
2.6,0.595
2.61,0.597
2.62,0.599
2.63,0.601
2.64,0.603
2.65,0.605
2.66,0.607
2.67,0.609
2.68,0.611
2.69,0.613
2.7,0.615
2.71,0.617
2.72,0.619
2.73,0.621
2.74,0.623
2.75,0.625
2.76,0.627
2.77,0.629
2.78,0.631
2.79,0.633
2.8,0.635
2.81,0.637
2.82,0.639
2.83,0.641
2.84,0.643
2.85,0.645
2.86,0.647
2.87,0.649
2.88,0.651
2.89,0.653
2.9,0.655
2.91,0.657
2.92,0.659
2.93,0.661
2.94,0.663
2.95,0.665
2.96,0.667
2.97,0.669
2.98,0.671
2.99,0.673
3.0,0.675
3.01,0.676
3.02,0.677
3.03,0.678
3.04,0.679
3.05,0.68
3.06,0.681
3.07,0.682
3.08,0.683
3.09,0.684
3.1,0.685
3.11,0.686
3.12,0.687
3.13,0.688
3.14,0.689
3.15,0.69
3.16,0.691
3.17,0.692
3.18,0.693
3.19,0.694
3.2,0.695
3.21,0.696
3.22,0.697
3.23,0.698
3.24,0.699
3.25,0.7
3.26,0.701
3.27,0.702
3.28,0.703
3.29,0.704
3.3,0.705
3.31,0.706
3.32,0.707
3.33,0.708
3.34,0.709
3.35,0.71
3.36,0.711
3.37,0.712
3.38,0.713
3.39,0.714
3.4,0.715
3.41,0.716
3.42,0.717
3.43,0.718
3.44,0.719
3.45,0.72
3.46,0.721
3.47,0.722
3.48,0.723
3.49,0.724
3.5,0.725
3.51,0.726
3.52,0.727
3.53,0.728
3.54,0.729
3.55,0.73
3.56,0.731
3.57,0.732
3.58,0.733
3.59,0.734
3.6,0.735
3.61,0.736
3.62,0.737
