wd(m),Factor
0.0,0.0
0.01,0.007
0.02,0.014
0.03,0.021
0.04,0.027
0.05,0.034
0.06,0.041
0.07,0.048
0.08,0.055
0.09,0.062
0.1,0.069
0.11,0.075
0.12,0.082
0.13,0.088
0.14,0.096
0.15,0.103
0.16,0.11
0.17,0.117
0.18,0.123
0.19,0.13
0.2,0.136
0.21,0.144
0.22,0.151
0.23,0.158
0.24,0.163
0.25,0.171
0.26,0.174
0.27,0.179
0.28,0.182
0.29,0.185
0.3,0.188
0.31,0.193
0.32,0.196
0.33,0.2
0.34,0.203
0.35,0.205
0.36,0.21
0.37,0.213
0.38,0.217
0.39,0.22
0.4,0.224
0.41,0.228
0.42,0.231
0.43,0.234
0.44,0.238
0.45,0.242
0.46,0.245
0.47,0.248
0.48,0.253
0.49,0.256
0.5,0.259
0.51,0.262
0.52,0.265
0.53,0.267
0.54,0.269
0.55,0.271
0.56,0.273
0.57,0.277
0.58,0.28
0.59,0.282
0.6,0.284
0.61,0.287
0.62,0.289
0.63,0.291
0.64,0.293
0.65,0.297
0.66,0.3
0.67,0.302
0.68,0.304
0.69,0.307
0.7,0.309
0.71,0.311
0.72,0.314
0.73,0.316
0.74,0.319
0.75,0.322
0.76,0.323
0.77,0.324
0.78,0.326
0.79,0.328
0.8,0.332
0.81,0.333
0.82,0.335
0.83,0.336
0.84,0.338
0.85,0.34
0.86,0.342
0.87,0.343
0.88,0.346
0.89,0.349
0.9,0.35
0.91,0.352
0.92,0.353
0.93,0.355
0.94,0.357
0.95,0.358
0.96,0.362
0.97,0.364
0.98,0.367
0.99,0.368
1.0,0.37
1.01,0.371
1.02,0.372
1.03,0.373
1.04,0.375
1.05,0.377
1.06,0.378
1.07,0.38
1.08,0.382
1.09,0.384
1.1,0.385
1.11,0.387
1.12,0.388
1.13,0.39
1.14,0.391
1.15,0.394
1.16,0.395
1.17,0.396
1.18,0.397
1.19,0.4
1.2,0.401
1.21,0.402
1.22,0.403
1.23,0.405
1.24,0.407
1.25,0.41
1.26,0.41
1.27,0.411
1.28,0.412
1.29,0.414
1.3,0.416
1.31,0.417
1.32,0.418
1.33,0.419
1.34,0.421
1.35,0.422
1.36,0.423
1.37,0.425
1.38,0.426
1.39,0.427
1.4,0.428
1.41,0.43
1.42,0.431
1.43,0.433
1.44,0.434
1.45,0.435
1.46,0.436
1.47,0.437
1.48,0.438
1.49,0.439
1.5,0.44
1.51,0.441
1.52,0.445
1.53,0.446
1.54,0.447
1.55,0.447
1.56,0.448
1.57,0.449
1.58,0.45
1.59,0.451
1.6,0.452
1.61,0.454
1.62,0.455
1.63,0.456
1.64,0.457
1.65,0.458
1.66,0.459
1.67,0.461
1.68,0.461
1.69,0.464
1.7,0.464
1.71,0.465
1.72,0.466
1.73,0.467
1.74,0.469
1.75,0.47
1.76,0.471
1.77,0.471
1.78,0.473
1.79,0.474
1.8,0.474
1.81,0.475
1.82,0.476
1.83,0.477
1.84,0.479
1.85,0.479
1.86,0.481
1.87,0.482
1.88,0.484
1.89,0.485
1.9,0.486
1.91,0.486
1.92,0.487
1.93,0.488
1.94,0.489
1.95,0.489
1.96,0.49
1.97,0.491
1.98,0.493
1.99,0.495
2.0,0.495
2.01,0.496
2.02,0.497
2.03,0.498
2.04,0.499
2.05,0.499
2.06,0.5
2.07,0.501
2.08,0.502
2.09,0.503
2.1,0.504
2.11,0.504
2.12,0.505
2.13,0.506
2.14,0.507
2.15,0.508
2.16,0.509
2.17,0.509
2.18,0.51
2.19,0.512
2.2,0.512
2.21,0.513
2.22,0.514
2.23,0.514
2.24,0.515
2.25,0.515
2.26,0.517
2.27,0.517
2.28,0.518
2.29,0.52
2.3,0.522
2.31,0.522
2.32,0.523
2.33,0.523
2.34,0.524
2.35,0.524
2.36,0.525
2.37,0.525
2.38,0.526
2.39,0.526
2.4,0.527
2.41,0.528
2.42,0.529
2.43,0.53
2.44,0.53
2.45,0.532
2.46,0.532
2.47,0.533
2.48,0.534
2.49,0.534
2.5,0.534
2.51,0.535
2.52,0.535
2.53,0.538
2.54,0.538
2.55,0.539
2.56,0.539
2.57,0.539
2.58,0.54
2.59,0.54
2.6,0.54
2.61,0.541
2.62,0.542
2.63,0.543
2.64,0.543
2.65,0.544
2.66,0.545
2.67,0.545
2.68,0.546
2.69,0.546
2.7,0.547
2.71,0.547
2.72,0.547
2.73,0.548
2.74,0.548
2.75,0.548
2.76,0.549
2.77,0.55
2.78,0.55
2.79,0.552
2.8,0.552
2.81,0.552
2.82,0.554
2.83,0.554
2.84,0.554
2.85,0.554
2.86,0.555
2.87,0.555
2.88,0.557
2.89,0.557
2.9,0.557
2.91,0.558
2.92,0.558
2.93,0.558
2.94,0.559
2.95,0.56
2.96,0.56
2.97,0.56
2.98,0.561
2.99,0.562
3.0,0.562
3.01,0.562
3.02,0.562
3.03,0.562
3.04,0.562
3.05,0.562
3.06,0.562
3.07,0.562
3.08,0.562
3.09,0.562
3.1,0.562
3.11,0.562
3.12,0.562
3.13,0.562
3.14,0.562
3.15,0.562
3.16,0.562
3.17,0.562
3.18,0.562
3.19,0.562
3.2,0.562
3.21,0.562
3.22,0.562
3.23,0.562
3.24,0.562
3.25,0.562
3.26,0.562
3.27,0.562
3.28,0.562
3.29,0.562
3.3,0.562
3.31,0.562
3.32,0.562
3.33,0.562
3.34,0.562
3.35,0.562
3.36,0.562
3.37,0.562
3.38,0.562
3.39,0.562
3.4,0.562
3.41,0.562
3.42,0.562
3.43,0.562
3.44,0.562
3.45,0.562
3.46,0.562
3.47,0.562
3.48,0.562
3.49,0.562
3.5,0.562
3.51,0.562
3.52,0.562
3.53,0.562
3.54,0.562
3.55,0.562
3.56,0.562
3.57,0.562
3.58,0.562
3.59,0.562
3.6,0.562
3.61,0.562
3.62,0.562
3.63,0.562
3.64,0.562
3.65,0.562
3.66,0.562
3.67,0.562
3.68,0.562
3.69,0.562
3.7,0.562
3.71,0.562
3.72,0.562
3.73,0.562
3.74,0.562
3.75,0.562
3.76,0.562
3.77,0.562
3.78,0.562
3.79,0.562
3.8,0.562
3.81,0.562
3.82,0.562
3.83,0.562
3.84,0.562
3.85,0.562
3.86,0.562
3.87,0.562
3.88,0.562
3.89,0.562
3.9,0.562
3.91,0.562
3.92,0.562
3.93,0.562
3.94,0.562
3.95,0.562
3.96,0.562
3.97,0.562
3.98,0.562
3.99,0.562
4.0,0.562
4.01,0.562
4.02,0.562
4.03,0.562
4.04,0.562
4.05,0.562
4.06,0.562
4.07,0.562
4.08,0.562
4.09,0.562
4.1,0.562
4.11,0.562
4.12,0.562
4.13,0.562
4.14,0.562
4.15,0.562
4.16,0.562
4.17,0.562
4.18,0.562
4.19,0.562
4.2,0.562
4.21,0.562
4.22,0.562
4.23,0.562
4.24,0.562
4.25,0.562
4.26,0.562
4.27,0.562
4.28,0.562
4.29,0.562
4.3,0.562
4.31,0.562
4.32,0.562
4.33,0.562
4.34,0.562
4.35,0.562
4.36,0.562
4.37,0.562
4.38,0.562
4.39,0.562
4.4,0.562
4.41,0.562
4.42,0.562
4.43,0.562
4.44,0.562
4.45,0.562
4.46,0.562
4.47,0.562
4.48,0.562
4.49,0.562
4.5,0.562
4.51,0.562
4.52,0.562
4.53,0.562
4.54,0.562
4.55,0.562
4.56,0.562
4.57,0.562
4.58,0.562
4.59,0.562
4.6,0.562
4.61,0.562
4.62,0.562
4.63,0.562
4.64,0.562
4.65,0.562
4.66,0.562
4.67,0.562
4.68,0.562
4.69,0.562
4.7,0.562
4.71,0.562
4.72,0.562
4.73,0.562
4.74,0.562
4.75,0.562
4.76,0.562
4.77,0.562
4.78,0.562
4.79,0.562
4.8,0.562
4.81,0.562
4.82,0.562
4.83,0.562
4.84,0.562
4.85,0.562
4.86,0.562
4.87,0.562
4.88,0.562
4.89,0.562
4.9,0.562
4.91,0.562
4.92,0.562
4.93,0.562
4.94,0.562
4.95,0.562
4.96,0.562
4.97,0.562
4.98,0.562
4.99,0.562
5.0,0.562
5.01,0.562
5.02,0.562
5.03,0.562
5.04,0.562
5.05,0.562
5.06,0.562
5.07,0.562
5.08,0.562
5.09,0.562
5.1,0.562
5.11,0.562
5.12,0.562
5.13,0.562
5.14,0.562
5.15,0.562
5.16,0.562
5.17,0.562
5.18,0.562
5.19,0.562
