wd(m),factor
0.0,0.0
0.01,0.005
0.02,0.01
0.03,0.015
0.04,0.02
0.05,0.025
0.06,0.03
0.07,0.034
0.08,0.039
0.09,0.044
0.1,0.049
0.11,0.054
0.12,0.059
0.13,0.064
0.14,0.069
0.15,0.074
0.16,0.079
0.17,0.084
0.18,0.089
0.19,0.094
0.2,0.098
0.21,0.103
0.22,0.108
0.23,0.113
0.24,0.118
0.25,0.123
0.26,0.128
0.27,0.133
0.28,0.138
0.29,0.143
0.3,0.148
0.31,0.153
0.32,0.158
0.33,0.162
0.34,0.167
0.35,0.172
0.36,0.177
0.37,0.182
0.38,0.187
0.39,0.192
0.4,0.197
0.41,0.202
0.42,0.207
0.43,0.212
0.44,0.217
0.45,0.222
0.46,0.226
0.47,0.231
0.48,0.236
0.49,0.241
0.5,0.246
0.51,0.249
0.52,0.252
0.53,0.255
0.54,0.258
0.55,0.262
0.56,0.265
0.57,0.268
0.58,0.271
0.59,0.274
0.6,0.277
0.61,0.28
0.62,0.283
0.63,0.286
0.64,0.289
0.65,0.292
0.66,0.295
0.67,0.298
0.68,0.302
0.69,0.305
0.7,0.308
0.71,0.311
0.72,0.314
0.73,0.317
0.74,0.32
0.75,0.323
0.76,0.326
0.77,0.329
0.78,0.332
0.79,0.335
0.8,0.338
0.81,0.342
0.82,0.345
0.83,0.348
0.84,0.351
0.85,0.354
0.86,0.357
0.87,0.36
0.88,0.363
0.89,0.366
0.9,0.369
0.91,0.372
0.92,0.375
0.93,0.378
0.94,0.382
0.95,0.385
0.96,0.388
0.97,0.391
0.98,0.394
0.99,0.397
1.0,0.4
1.01,0.401
1.02,0.401
1.03,0.402
1.04,0.402
1.05,0.403
1.06,0.404
1.07,0.404
1.08,0.405
1.09,0.406
1.1,0.406
1.11,0.407
1.12,0.407
1.13,0.408
1.14,0.409
1.15,0.409
1.16,0.41
1.17,0.41
1.18,0.411
1.19,0.412
1.2,0.412
1.21,0.413
1.22,0.414
1.23,0.414
1.24,0.415
1.25,0.415
1.26,0.416
1.27,0.417
1.28,0.417
1.29,0.418
1.3,0.418
1.31,0.419
1.32,0.42
1.33,0.42
1.34,0.421
1.35,0.422
1.36,0.422
1.37,0.423
1.38,0.423
1.39,0.424
1.4,0.425
1.41,0.425
1.42,0.426
1.43,0.426
1.44,0.427
1.45,0.428
1.46,0.428
1.47,0.429
1.48,0.43
1.49,0.43
1.5,0.431
1.51,0.432
1.52,0.433
1.53,0.434
1.54,0.436
1.55,0.437
1.56,0.438
1.57,0.439
1.58,0.441
1.59,0.442
1.6,0.443
1.61,0.444
1.62,0.446
1.63,0.447
1.64,0.448
1.65,0.449
1.66,0.45
1.67,0.452
1.68,0.453
1.69,0.454
1.7,0.455
1.71,0.457
1.72,0.458
1.73,0.459
1.74,0.46
1.75,0.462
1.76,0.463
1.77,0.464
1.78,0.465
1.79,0.466
1.8,0.468
1.81,0.469
1.82,0.47
1.83,0.471
1.84,0.473
1.85,0.474
1.86,0.475
1.87,0.476
1.88,0.478
1.89,0.479
1.9,0.48
1.91,0.481
1.92,0.482
1.93,0.484
1.94,0.485
1.95,0.486
1.96,0.487
1.97,0.489
1.98,0.49
1.99,0.491
2.0,0.492
2.01,0.494
2.02,0.495
2.03,0.496
2.04,0.497
2.05,0.498
2.06,0.5
2.07,0.501
2.08,0.502
2.09,0.503
2.1,0.505
2.11,0.506
2.12,0.507
2.13,0.508
2.14,0.51
2.15,0.511
2.16,0.512
2.17,0.513
2.18,0.514
2.19,0.516
2.2,0.517
2.21,0.518
2.22,0.519
2.23,0.521
2.24,0.522
2.25,0.523
2.26,0.524
2.27,0.526
2.28,0.527
2.29,0.528
2.3,0.529
2.31,0.53
2.32,0.532
2.33,0.533
2.34,0.534
2.35,0.535
2.36,0.537
2.37,0.538
2.38,0.539
2.39,0.54
2.4,0.542
2.41,0.543
2.42,0.544
2.43,0.545
2.44,0.546
2.45,0.548
2.46,0.549
2.47,0.55
2.48,0.551
2.49,0.553
2.5,0.554
2.51,0.555
2.52,0.556
2.53,0.558
2.54,0.559
2.55,0.56
2.56,0.561
2.57,0.562
2.58,0.564
2.59,0.565
2.6,0.566
2.61,0.567
2.62,0.569
2.63,0.57
2.64,0.571
2.65,0.572
2.66,0.574
2.67,0.575
2.68,0.576
2.69,0.577
2.7,0.578
2.71,0.58
2.72,0.581
2.73,0.582
2.74,0.583
2.75,0.585
2.76,0.586
2.77,0.587
2.78,0.588
2.79,0.59
2.8,0.591
2.81,0.592
2.82,0.593
2.83,0.594
2.84,0.596
2.85,0.597
2.86,0.598
2.87,0.599
2.88,0.601
2.89,0.602
2.9,0.603
2.91,0.604
2.92,0.606
2.93,0.607
2.94,0.608
2.95,0.609
2.96,0.61
2.97,0.612
2.98,0.613
2.99,0.614
3.0,0.615
3.01,0.617
3.02,0.618
3.03,0.619
3.04,0.62
3.05,0.622
3.06,0.623
3.07,0.624
3.08,0.625
3.09,0.626
3.1,0.628
3.11,0.629
3.12,0.63
3.13,0.631
3.14,0.633
3.15,0.634
3.16,0.635
3.17,0.636
3.18,0.638
3.19,0.639
3.2,0.64
3.21,0.641
3.22,0.642
3.23,0.644
3.24,0.645
3.25,0.646
3.26,0.647
3.27,0.649
3.28,0.65
3.29,0.651
3.3,0.652
3.31,0.654
3.32,0.655
3.33,0.656
3.34,0.657
3.35,0.658
3.36,0.66
3.37,0.661
3.38,0.662
3.39,0.663
3.4,0.665
3.41,0.666
3.42,0.667
3.43,0.668
3.44,0.67
3.45,0.671
3.46,0.672
3.47,0.673
3.48,0.674
3.49,0.676
3.5,0.677
3.51,0.678
3.52,0.679
3.53,0.681
3.54,0.682
3.55,0.683
3.56,0.684
3.57,0.686
3.58,0.687
3.59,0.688
3.6,0.689
3.61,0.69
3.62,0.692
3.63,0.693
3.64,0.694
3.65,0.695
3.66,0.697
3.67,0.698
3.68,0.699
3.69,0.7
3.7,0.702
3.71,0.703
3.72,0.704
3.73,0.705
3.74,0.706
3.75,0.708
3.76,0.709
3.77,0.71
3.78,0.711
3.79,0.713
3.8,0.714
3.81,0.715
3.82,0.716
3.83,0.718
3.84,0.719
3.85,0.72
3.86,0.721
3.87,0.722
3.88,0.724
3.89,0.725
3.9,0.726
3.91,0.727
3.92,0.729
3.93,0.73
3.94,0.731
3.95,0.732
3.96,0.734
3.97,0.735
3.98,0.736
3.99,0.737
4.0,0.738
4.01,0.739
4.02,0.74
4.03,0.74
4.04,0.741
4.05,0.742
4.06,0.742
4.07,0.743
4.08,0.743
4.09,0.744
4.1,0.745
4.11,0.745
4.12,0.746
4.13,0.746
4.14,0.747
4.15,0.748
4.16,0.748
4.17,0.749
4.18,0.75
4.19,0.75
4.2,0.751
4.21,0.751
4.22,0.752
4.23,0.753
4.24,0.753
4.25,0.754
4.26,0.754
4.27,0.755
4.28,0.756
4.29,0.756
4.3,0.757
4.31,0.758
4.32,0.758
4.33,0.759
4.34,0.759
