wd(m),Factor
0,0
0.01,0.009
0.02,0.018
0.03,0.027
0.04,0.036
0.05,0.045
0.06,0.054
0.07,0.063
0.08,0.072
0.09,0.081
0.1,0.09
0.11,0.099
0.12,0.108
0.13,0.117
0.14,0.126
0.15,0.135
0.16,0.144
0.17,0.153
0.18,0.162
0.19,0.171
0.2,0.18
0.21,0.189
0.22,0.198
0.23,0.207
0.24,0.216
0.25,0.225
0.26,0.234
0.27,0.243
0.28,0.252
0.29,0.261
0.3,0.27
0.31,0.279
0.32,0.288
0.33,0.297
0.34,0.306
0.35,0.315
0.36,0.324
0.37,0.333
0.38,0.342
0.39,0.351
0.4,0.36
0.41,0.3866
0.42,0.3892
0.43,0.3918
0.44,0.3944
0.45,0.397
0.46,0.3996
0.47,0.4022
0.48,0.4048
0.49,0.4074
0.5,0.41
0.51,0.4126
0.52,0.4152
0.53,0.4178
0.54,0.4204
0.55,0.423
0.56,0.4256
0.57,0.4282
0.58,0.4308
0.59,0.4334
0.6,0.436
0.61,0.4386
0.62,0.4412
0.63,0.4438
0.64,0.4464
0.65,0.449
0.66,0.4516
0.67,0.4542
0.68,0.4568
0.69,0.4594
0.7,0.462
0.71,0.4646
0.72,0.4672
0.73,0.4698
0.74,0.4724
0.75,0.475
0.76,0.4776
0.77,0.4802
0.78,0.4828
0.79,0.4854
0.8,0.488
0.81,0.4906
0.82,0.4932
0.83,0.4958
0.84,0.4984
0.85,0.501
0.86,0.5036
0.87,0.5062
0.88,0.5088
0.89,0.5114
0.9,0.514
0.91,0.5166
0.92,0.5192
0.93,0.5218
0.94,0.5244
0.95,0.527
0.96,0.5296
0.97,0.5322
0.98,0.5348
0.99,0.5374
1,0.54
1.01,0.5426
1.02,0.5452
1.03,0.5478
1.04,0.5504
1.05,0.553
1.06,0.5556
1.07,0.5582
1.08,0.5608
1.09,0.5634
1.1,0.566
1.11,0.5686
1.12,0.5712
1.13,0.5738
1.14,0.5764
1.15,0.579
1.16,0.5816
1.17,0.5842
1.18,0.5868
1.19,0.5894
1.2,0.592
1.21,0.5946
1.22,0.5972
1.23,0.5998
1.24,0.6024
1.25,0.605
1.26,0.6076
1.27,0.6102
1.28,0.6128
1.29,0.6154
1.3,0.618
1.31,0.6206
1.32,0.6232
1.33,0.6258
1.34,0.6284
1.35,0.631
1.36,0.6336
1.37,0.6362
1.38,0.6388
1.39,0.6414
1.4,0.644
1.41,0.6466
1.42,0.6492
1.43,0.6518
1.44,0.6544
1.45,0.657
1.46,0.6596
1.47,0.6622
1.48,0.6648
1.49,0.6674
1.5,0.67
1.51,0.6726
1.52,0.6752
1.53,0.6778
1.54,0.6804
1.55,0.683
1.56,0.6856
1.57,0.6882
1.58,0.6908
1.59,0.6934
1.6,0.696
1.61,0.6986
1.62,0.7012
1.63,0.7038
1.64,0.7064
1.65,0.709
1.66,0.7116
1.67,0.7142
1.68,0.7168
1.69,0.7194
1.7,0.722
1.71,0.7246
1.72,0.7272
1.73,0.7298
1.74,0.7324
1.75,0.735
1.76,0.7376
1.77,0.7402
1.78,0.7428
1.79,0.7454
1.8,0.748
1.81,0.7506
1.82,0.7532
1.83,0.7558
1.84,0.7584
1.85,0.761
1.86,0.7636
1.87,0.7662
1.88,0.7688
1.89,0.7714
1.9,0.774
1.91,0.7766
1.92,0.7792
1.93,0.7818
1.94,0.7844
1.95,0.787
1.96,0.7896
1.97,0.7922
1.98,0.7948
1.99,0.7974
2,0.8
2.01,0.8026
2.02,0.8052
2.03,0.8078
2.04,0.8104
2.05,0.813
2.06,0.8156
2.07,0.8182
2.08,0.8208
2.09,0.8234
2.1,0.826
2.11,0.8286
2.12,0.8312
2.13,0.8338
2.14,0.8364
2.15,0.839
2.16,0.8416
2.17,0.8442
2.18,0.8468
2.19,0.8494
2.2,0.852
2.21,0.8546
2.22,0.8572
2.23,0.8598
2.24,0.8624
2.25,0.865
2.26,0.8676
