wd(m),factor
0.0,0.0
0.01,0.006
0.02,0.012
0.03,0.018
0.04,0.024
0.05,0.029
0.06,0.035
0.07,0.041
0.08,0.047
0.09,0.053
0.1,0.059
0.11,0.065
0.12,0.071
0.13,0.076
0.14,0.082
0.15,0.088
0.16,0.094
0.17,0.1
0.18,0.106
0.19,0.112
0.2,0.118
0.21,0.124
0.22,0.129
0.23,0.135
0.24,0.141
0.25,0.147
0.26,0.153
0.27,0.159
0.28,0.165
0.29,0.171
0.3,0.176
0.31,0.182
0.32,0.188
0.33,0.194
0.34,0.2
0.35,0.206
0.36,0.212
0.37,0.218
0.38,0.224
0.39,0.229
0.4,0.235
0.41,0.241
0.42,0.247
0.43,0.253
0.44,0.259
0.45,0.265
0.46,0.271
0.47,0.276
0.48,0.282
0.49,0.288
0.5,0.294
0.51,0.298
0.52,0.303
0.53,0.307
0.54,0.311
0.55,0.316
0.56,0.32
0.57,0.324
0.58,0.329
0.59,0.333
0.6,0.337
0.61,0.342
0.62,0.346
0.63,0.35
0.64,0.355
0.65,0.359
0.66,0.363
0.67,0.367
0.68,0.372
0.69,0.376
0.7,0.38
0.71,0.385
0.72,0.389
0.73,0.393
0.74,0.398
0.75,0.402
0.76,0.406
0.77,0.411
0.78,0.415
0.79,0.419
0.8,0.424
0.81,0.428
0.82,0.432
0.83,0.436
0.84,0.441
0.85,0.445
0.86,0.449
0.87,0.454
0.88,0.458
0.89,0.462
0.9,0.467
0.91,0.471
0.92,0.475
0.93,0.48
0.94,0.484
0.95,0.488
0.96,0.493
0.97,0.497
0.98,0.501
0.99,0.505
1.0,0.51
1.01,0.511
1.02,0.511
1.03,0.512
1.04,0.513
1.05,0.514
1.06,0.515
1.07,0.515
1.08,0.516
1.09,0.517
1.1,0.518
1.11,0.518
1.12,0.519
1.13,0.52
1.14,0.521
1.15,0.522
1.16,0.522
1.17,0.523
1.18,0.524
1.19,0.525
1.2,0.525
1.21,0.526
1.22,0.527
1.23,0.528
1.24,0.529
1.25,0.529
1.26,0.53
1.27,0.531
1.28,0.532
1.29,0.533
1.3,0.533
1.31,0.534
1.32,0.535
1.33,0.536
1.34,0.536
1.35,0.537
1.36,0.538
1.37,0.539
1.38,0.54
1.39,0.54
1.4,0.541
1.41,0.542
1.42,0.543
1.43,0.544
1.44,0.544
1.45,0.545
1.46,0.546
1.47,0.547
1.48,0.547
1.49,0.548
1.5,0.549
1.51,0.55
1.52,0.551
1.53,0.553
1.54,0.554
1.55,0.555
1.56,0.556
1.57,0.557
1.58,0.558
1.59,0.56
1.6,0.561
1.61,0.562
1.62,0.563
1.63,0.564
1.64,0.565
1.65,0.567
1.66,0.568
1.67,0.569
1.68,0.57
1.69,0.571
1.7,0.573
1.71,0.574
1.72,0.575
1.73,0.576
1.74,0.577
1.75,0.578
1.76,0.58
1.77,0.581
1.78,0.582
1.79,0.583
1.8,0.584
1.81,0.585
1.82,0.587
1.83,0.588
1.84,0.589
1.85,0.59
1.86,0.591
1.87,0.593
1.88,0.594
1.89,0.595
1.9,0.596
1.91,0.597
1.92,0.598
1.93,0.6
1.94,0.601
1.95,0.602
1.96,0.603
1.97,0.604
1.98,0.605
1.99,0.607
2.0,0.608
2.01,0.609
2.02,0.611
2.03,0.612
2.04,0.613
2.05,0.615
2.06,0.616
2.07,0.617
2.08,0.619
2.09,0.62
2.1,0.622
2.11,0.623
2.12,0.624
2.13,0.626
2.14,0.627
2.15,0.628
2.16,0.63
2.17,0.631
2.18,0.633
2.19,0.634
2.2,0.635
2.21,0.637
2.22,0.638
2.23,0.639
2.24,0.641
2.25,0.642
2.26,0.644
2.27,0.645
2.28,0.646
2.29,0.648
2.3,0.649
2.31,0.65
2.32,0.652
2.33,0.653
2.34,0.655
2.35,0.656
2.36,0.657
2.37,0.659
2.38,0.66
2.39,0.661
2.4,0.663
2.41,0.664
2.42,0.665
2.43,0.667
2.44,0.668
2.45,0.67
2.46,0.671
2.47,0.672
2.48,0.674
2.49,0.675
2.5,0.676
2.51,0.678
2.52,0.679
2.53,0.681
2.54,0.682
2.55,0.683
2.56,0.685
2.57,0.686
2.58,0.687
2.59,0.689
2.6,0.69
2.61,0.692
2.62,0.693
2.63,0.694
2.64,0.696
2.65,0.697
2.66,0.698
2.67,0.7
2.68,0.701
2.69,0.703
2.7,0.704
2.71,0.705
2.72,0.707
2.73,0.708
2.74,0.709
2.75,0.711
2.76,0.712
2.77,0.714
2.78,0.715
2.79,0.716
2.8,0.718
2.81,0.719
2.82,0.72
2.83,0.722
2.84,0.723
2.85,0.725
2.86,0.726
2.87,0.727
2.88,0.729
2.89,0.73
2.9,0.731
2.91,0.733
2.92,0.734
2.93,0.735
2.94,0.737
2.95,0.738
2.96,0.74
2.97,0.741
2.98,0.742
2.99,0.744
3.0,0.745
3.01,0.747
3.02,0.748
3.03,0.75
3.04,0.751
3.05,0.753
3.06,0.755
3.07,0.756
3.08,0.758
3.09,0.759
3.1,0.761
3.11,0.762
3.12,0.764
3.13,0.765
3.14,0.767
3.15,0.769
3.16,0.77
3.17,0.772
3.18,0.773
3.19,0.775
3.2,0.776
3.21,0.778
3.22,0.78
3.23,0.781
3.24,0.783
3.25,0.784
3.26,0.786
3.27,0.787
3.28,0.789
3.29,0.791
3.3,0.792
3.31,0.794
3.32,0.795
3.33,0.797
3.34,0.798
3.35,0.8
3.36,0.802
3.37,0.803
3.38,0.805
3.39,0.806
3.4,0.808
