wd(m),Factor
0.0,0.0
0.01,0.011
0.02,0.022
0.03,0.033
0.04,0.044
0.05,0.055
0.06,0.066
0.07,0.077
0.08,0.087
0.09,0.098
0.1,0.109
0.11,0.119
0.12,0.125
0.13,0.129
0.14,0.135
0.15,0.141
0.16,0.146
0.17,0.151
0.18,0.156
0.19,0.161
0.2,0.166
0.21,0.172
0.22,0.177
0.23,0.183
0.24,0.187
0.25,0.193
0.26,0.197
0.27,0.201
0.28,0.204
0.29,0.208
0.3,0.212
0.31,0.216
0.32,0.218
0.33,0.22
0.34,0.222
0.35,0.225
0.36,0.228
0.37,0.23
0.38,0.232
0.39,0.235
0.4,0.238
0.41,0.241
0.42,0.244
0.43,0.248
0.44,0.252
0.45,0.256
0.46,0.259
0.47,0.263
0.48,0.267
0.49,0.27
0.5,0.273
0.51,0.277
0.52,0.281
0.53,0.284
0.54,0.287
0.55,0.29
0.56,0.293
0.57,0.296
0.58,0.3
0.59,0.303
0.6,0.306
0.61,0.309
0.62,0.312
0.63,0.315
0.64,0.318
0.65,0.322
0.66,0.324
0.67,0.327
0.68,0.33
0.69,0.333
0.7,0.336
0.71,0.339
0.72,0.342
0.73,0.345
0.74,0.348
0.75,0.351
0.76,0.354
0.77,0.357
0.78,0.359
0.79,0.362
0.8,0.365
0.81,0.367
0.82,0.369
0.83,0.371
0.84,0.373
0.85,0.374
0.86,0.376
0.87,0.378
0.88,0.38
0.89,0.383
0.9,0.384
0.91,0.386
0.92,0.388
0.93,0.39
0.94,0.391
0.95,0.393
0.96,0.396
0.97,0.397
0.98,0.399
0.99,0.401
1.0,0.403
1.01,0.404
1.02,0.406
1.03,0.408
1.04,0.409
1.05,0.411
1.06,0.413
1.07,0.414
1.08,0.417
1.09,0.419
1.1,0.42
1.11,0.422
1.12,0.423
1.13,0.425
1.14,0.427
1.15,0.429
1.16,0.43
1.17,0.432
1.18,0.434
1.19,0.436
1.2,0.437
1.21,0.439
1.22,0.44
1.23,0.442
1.24,0.444
1.25,0.446
1.26,0.449
1.27,0.452
1.28,0.456
1.29,0.459
1.3,0.463
1.31,0.466
1.32,0.47
1.33,0.473
1.34,0.477
1.35,0.48
1.36,0.483
1.37,0.487
1.38,0.49
1.39,0.494
1.4,0.497
1.41,0.501
1.42,0.504
1.43,0.508
1.44,0.511
1.45,0.514
1.46,0.518
1.47,0.521
1.48,0.524
1.49,0.528
1.5,0.531
1.51,0.532
