wd(m),Factor
0.0,0.0
0.01,0.005
0.02,0.01
0.03,0.016
0.04,0.021
0.05,0.026
0.06,0.031
0.07,0.037
0.08,0.042
0.09,0.047
0.1,0.052
0.11,0.057
0.12,0.06
0.13,0.064
0.14,0.068
0.15,0.071
0.16,0.075
0.17,0.079
0.18,0.082
0.19,0.086
0.2,0.089
0.21,0.093
0.22,0.096
0.23,0.1
0.24,0.103
0.25,0.106
0.26,0.109
0.27,0.112
0.28,0.115
0.29,0.117
0.3,0.12
0.31,0.122
0.32,0.124
0.33,0.126
0.34,0.128
0.35,0.129
0.36,0.131
0.37,0.133
0.38,0.135
0.39,0.137
0.4,0.139
0.41,0.141
0.42,0.143
0.43,0.145
0.44,0.148
0.45,0.15
0.46,0.152
0.47,0.155
0.48,0.157
0.49,0.159
0.5,0.162
0.51,0.164
0.52,0.166
0.53,0.168
0.54,0.17
0.55,0.172
0.56,0.174
0.57,0.177
0.58,0.179
0.59,0.181
0.6,0.183
0.61,0.185
0.62,0.187
0.63,0.189
0.64,0.191
0.65,0.194
0.66,0.196
0.67,0.198
0.68,0.2
0.69,0.202
0.7,0.204
0.71,0.206
0.72,0.208
0.73,0.21
0.74,0.213
0.75,0.215
0.76,0.217
0.77,0.218
0.78,0.22
0.79,0.222
0.8,0.225
0.81,0.226
0.82,0.228
0.83,0.229
0.84,0.231
0.85,0.232
0.86,0.234
0.87,0.236
0.88,0.237
0.89,0.239
0.9,0.241
0.91,0.242
0.92,0.244
0.93,0.245
0.94,0.246
0.95,0.248
0.96,0.25
0.97,0.251
0.98,0.253
0.99,0.254
1.0,0.256
1.01,0.257
1.02,0.258
1.03,0.259
1.04,0.26
1.05,0.262
1.06,0.263
1.07,0.265
1.08,0.266
1.09,0.267
1.1,0.269
1.11,0.27
1.12,0.271
1.13,0.273
1.14,0.274
1.15,0.275
1.16,0.277
1.17,0.278
1.18,0.279
1.19,0.28
1.2,0.282
1.21,0.283
1.22,0.284
1.23,0.285
1.24,0.287
1.25,0.288
1.26,0.29
1.27,0.292
1.28,0.294
1.29,0.296
1.3,0.298
1.31,0.3
1.32,0.302
1.33,0.304
1.34,0.306
1.35,0.308
1.36,0.31
1.37,0.312
1.38,0.314
1.39,0.316
1.4,0.318
1.41,0.321
1.42,0.322
1.43,0.325
1.44,0.327
1.45,0.329
1.46,0.331
1.47,0.333
1.48,0.335
1.49,0.336
1.5,0.338
1.51,0.339
1.52,0.341
1.53,0.342
1.54,0.343
1.55,0.344
1.56,0.345
1.57,0.346
1.58,0.347
1.59,0.348
1.6,0.349
1.61,0.35
1.62,0.351
1.63,0.352
1.64,0.353
1.65,0.354
1.66,0.355
1.67,0.356
1.68,0.357
1.69,0.359
1.7,0.36
1.71,0.361
1.72,0.362
1.73,0.363
1.74,0.364
1.75,0.365
1.76,0.366
1.77,0.367
1.78,0.368
1.79,0.369
1.8,0.37
1.81,0.371
1.82,0.372
1.83,0.373
1.84,0.374
1.85,0.375
1.86,0.376
1.87,0.377
1.88,0.377
1.89,0.378
1.9,0.379
1.91,0.379
1.92,0.38
1.93,0.381
1.94,0.381
1.95,0.382
1.96,0.383
1.97,0.383
1.98,0.384
1.99,0.385
2.0,0.386
2.01,0.387
2.02,0.387
2.03,0.388
2.04,0.389
2.05,0.389
2.06,0.39
2.07,0.391
2.08,0.392
2.09,0.392
2.1,0.393
2.11,0.394
2.12,0.394
2.13,0.395
2.14,0.396
2.15,0.397
2.16,0.397
2.17,0.398
2.18,0.399
2.19,0.399
2.2,0.4
2.21,0.401
2.22,0.401
2.23,0.402
2.24,0.403
2.25,0.403
2.26,0.404
2.27,0.405
2.28,0.405
2.29,0.406
2.3,0.407
2.31,0.408
2.32,0.409
2.33,0.409
2.34,0.41
2.35,0.411
2.36,0.411
2.37,0.412
2.38,0.413
2.39,0.413
2.4,0.414
2.41,0.415
2.42,0.415
2.43,0.416
2.44,0.416
2.45,0.417
2.46,0.418
2.47,0.419
2.48,0.419
2.49,0.42
2.5,0.421
2.51,0.421
2.52,0.422
2.53,0.423
2.54,0.424
2.55,0.424
2.56,0.425
2.57,0.426
2.58,0.426
2.59,0.427
2.6,0.428
2.61,0.428
2.62,0.429
2.63,0.43
2.64,0.43
2.65,0.431
2.66,0.432
2.67,0.432
2.68,0.433
2.69,0.434
2.7,0.434
2.71,0.435
2.72,0.435
2.73,0.436
2.74,0.437
2.75,0.437
2.76,0.438
2.77,0.439
2.78,0.44
2.79,0.441
2.8,0.441
2.81,0.442
2.82,0.443
2.83,0.443
2.84,0.444
2.85,0.445
2.86,0.445
2.87,0.446
2.88,0.447
2.89,0.448
2.9,0.448
2.91,0.449
2.92,0.45
2.93,0.45
2.94,0.451
2.95,0.452
2.96,0.452
2.97,0.453
2.98,0.454
2.99,0.455
3.0,0.455
3.01,0.457
3.02,0.458
3.03,0.459
3.04,0.461
3.05,0.462
3.06,0.463
3.07,0.464
3.08,0.465
3.09,0.466
3.1,0.468
3.11,0.469
3.12,0.47
3.13,0.471
3.14,0.473
3.15,0.474
3.16,0.475
3.17,0.476
3.18,0.477
3.19,0.479
3.2,0.48
3.21,0.481
3.22,0.482
3.23,0.483
3.24,0.485
3.25,0.486
3.26,0.487
3.27,0.488
3.28,0.489
3.29,0.491
3.3,0.492
3.31,0.493
3.32,0.494
3.33,0.496
3.34,0.497
3.35,0.498
3.36,0.499
3.37,0.5
3.38,0.501
3.39,0.503
3.4,0.504
3.41,0.505
3.42,0.506
3.43,0.508
3.44,0.509
3.45,0.51
3.46,0.511
3.47,0.512
3.48,0.514
3.49,0.515
3.5,0.516
3.51,0.517
3.52,0.519
3.53,0.52
3.54,0.521
3.55,0.522
3.56,0.523
3.57,0.524
3.58,0.526
3.59,0.527
3.6,0.528
3.61,0.529
3.62,0.531
3.63,0.532
3.64,0.533
3.65,0.534
3.66,0.535
3.67,0.537
3.68,0.538
3.69,0.539
3.7,0.54
3.71,0.542
3.72,0.543
3.73,0.544
3.74,0.545
3.75,0.547
3.76,0.548
3.77,0.549
3.78,0.55
3.79,0.551
3.8,0.553
3.81,0.554
3.82,0.555
3.83,0.556
3.84,0.558
3.85,0.559
3.86,0.56
3.87,0.561
3.88,0.562
3.89,0.564
3.9,0.565
3.91,0.566
3.92,0.567
3.93,0.569
3.94,0.57
3.95,0.571
3.96,0.572
3.97,0.573
3.98,0.575
3.99,0.576
4.0,0.577
4.01,0.578
4.02,0.58
4.03,0.581
4.04,0.582
4.05,0.583
4.06,0.584
4.07,0.586
4.08,0.587
4.09,0.588
4.1,0.589
4.11,0.591
4.12,0.592
4.13,0.593
4.14,0.594
4.15,0.595
4.16,0.597
4.17,0.598
4.18,0.599
4.19,0.6
4.2,0.602
4.21,0.603
4.22,0.604
4.23,0.605
4.24,0.607
4.25,0.608
4.26,0.609
4.27,0.61
4.28,0.611
4.29,0.613
4.3,0.614
4.31,0.615
4.32,0.616
4.33,0.618
4.34,0.619
