wd(m),factor
0.0,0.0
0.01,0.0
0.02,0.0
0.03,0.0
0.04,0.0
0.05,0.0
0.06,0.0
0.07,0.0
0.08,0.0
0.09,0.0
0.1,0.0
0.11,0.0
0.12,0.0
0.13,0.0
0.14,0.0
0.15,0.0
0.16,0.0
0.17,0.0
0.18,0.0
0.19,0.0
0.2,0.0
0.21,0.0
0.22,0.0
0.23,0.0
0.24,0.0
0.25,0.0
0.26,0.019
0.27,0.038
0.28,0.058
0.29,0.077
0.3,0.096
0.31,0.099
0.32,0.102
0.33,0.106
0.34,0.109
0.35,0.112
0.36,0.115
0.37,0.119
0.38,0.122
0.39,0.126
0.4,0.129
0.41,0.132
0.42,0.135
0.43,0.138
0.44,0.142
0.45,0.145
0.46,0.148
0.47,0.151
0.48,0.154
0.49,0.158
0.5,0.16
0.51,0.162
0.52,0.165
0.53,0.167
0.54,0.17
0.55,0.172
0.56,0.175
0.57,0.177
0.58,0.18
0.59,0.183
0.6,0.185
0.61,0.188
0.62,0.19
0.63,0.192
0.64,0.195
0.65,0.197
0.66,0.2
0.67,0.202
0.68,0.205
0.69,0.208
0.7,0.21
0.71,0.213
0.72,0.215
0.73,0.217
0.74,0.22
0.75,0.222
0.76,0.225
0.77,0.227
0.78,0.23
0.79,0.233
0.8,0.235
0.81,0.238
0.82,0.24
0.83,0.242
0.84,0.245
0.85,0.247
0.86,0.25
0.87,0.252
0.88,0.255
0.89,0.258
0.9,0.26
0.91,0.263
0.92,0.265
0.93,0.267
0.94,0.27
0.95,0.272
0.96,0.275
0.97,0.277
0.98,0.28
0.99,0.283
1.0,0.285
1.01,0.288
1.02,0.291
1.03,0.294
1.04,0.296
1.05,0.299
1.06,0.302
1.07,0.305
1.08,0.308
1.09,0.31
1.1,0.313
1.11,0.316
1.12,0.319
1.13,0.322
1.14,0.325
1.15,0.328
1.16,0.331
1.17,0.334
1.18,0.337
1.19,0.339
1.2,0.342
1.21,0.345
1.22,0.348
1.23,0.351
1.24,0.353
1.25,0.356
1.26,0.359
1.27,0.362
1.28,0.365
1.29,0.367
1.3,0.37
1.31,0.373
1.32,0.376
1.33,0.379
1.34,0.382
1.35,0.385
1.36,0.388
1.37,0.391
1.38,0.394
1.39,0.396
1.4,0.399
1.41,0.402
1.42,0.405
1.43,0.408
1.44,0.41
1.45,0.413
1.46,0.416
1.47,0.419
1.48,0.422
1.49,0.425
1.5,0.428
1.51,0.43
1.52,0.432
1.53,0.435
1.54,0.437
1.55,0.439
1.56,0.441
1.57,0.443
1.58,0.445
1.59,0.447
1.6,0.449
1.61,0.452
1.62,0.454
1.63,0.456
1.64,0.458
1.65,0.46
1.66,0.462
1.67,0.464
1.68,0.466
1.69,0.468
1.7,0.471
