wd(m),Factor
0.0,0.0
0.01,0.002
0.02,0.004
0.03,0.005
0.04,0.007
0.05,0.009
0.06,0.011
0.07,0.013
0.08,0.014
0.09,0.016
0.1,0.018
0.11,0.02
0.12,0.022
0.13,0.023
0.14,0.025
0.15,0.027
0.16,0.029
0.17,0.031
0.18,0.032
0.19,0.034
0.2,0.036
0.21,0.038
0.22,0.04
0.23,0.041
0.24,0.043
0.25,0.045
0.26,0.047
0.27,0.049
0.28,0.05
0.29,0.052
0.3,0.054
0.31,0.056
0.32,0.058
0.33,0.059
0.34,0.061
0.35,0.063
0.36,0.065
0.37,0.067
0.38,0.068
0.39,0.07
0.4,0.072
0.41,0.074
0.42,0.076
0.43,0.077
0.44,0.079
0.45,0.081
0.46,0.083
0.47,0.085
0.48,0.086
0.49,0.088
0.5,0.09
0.51,0.092
0.52,0.093
0.53,0.095
0.54,0.096
0.55,0.098
0.56,0.1
0.57,0.101
0.58,0.103
0.59,0.104
0.6,0.106
0.61,0.108
0.62,0.109
0.63,0.111
0.64,0.112
0.65,0.114
0.66,0.116
0.67,0.117
0.68,0.119
0.69,0.12
0.7,0.122
0.71,0.124
0.72,0.125
0.73,0.127
0.74,0.128
0.75,0.13
0.76,0.132
0.77,0.133
0.78,0.135
0.79,0.136
0.8,0.138
0.81,0.14
0.82,0.141
0.83,0.143
0.84,0.144
0.85,0.146
0.86,0.148
0.87,0.149
0.88,0.151
0.89,0.152
0.9,0.154
0.91,0.156
0.92,0.157
0.93,0.159
0.94,0.16
0.95,0.162
0.96,0.164
0.97,0.165
0.98,0.167
0.99,0.168
1.0,0.17
1.01,0.172
1.02,0.173
1.03,0.175
1.04,0.176
1.05,0.178
1.06,0.18
1.07,0.181
1.08,0.183
1.09,0.184
1.1,0.186
1.11,0.188
1.12,0.189
1.13,0.191
1.14,0.192
1.15,0.194
1.16,0.196
1.17,0.197
1.18,0.199
1.19,0.2
1.2,0.202
1.21,0.204
1.22,0.205
1.23,0.207
1.24,0.208
1.25,0.21
1.26,0.212
1.27,0.213
1.28,0.215
1.29,0.216
1.3,0.218
1.31,0.22
1.32,0.221
1.33,0.223
1.34,0.224
1.35,0.226
1.36,0.228
1.37,0.229
1.38,0.231
1.39,0.232
1.4,0.234
1.41,0.236
1.42,0.237
1.43,0.239
1.44,0.24
1.45,0.242
1.46,0.244
1.47,0.245
1.48,0.247
1.49,0.248
1.5,0.25
1.51,0.253
1.52,0.256
1.53,0.259
1.54,0.262
1.55,0.265
1.56,0.268
1.57,0.271
1.58,0.274
1.59,0.277
1.6,0.28
1.61,0.283
1.62,0.286
1.63,0.289
1.64,0.292
1.65,0.295
1.66,0.298
1.67,0.301
1.68,0.304
1.69,0.307
1.7,0.31
1.71,0.313
1.72,0.316
1.73,0.319
1.74,0.322
1.75,0.325
1.76,0.328
1.77,0.331
1.78,0.334
1.79,0.337
1.8,0.34
1.81,0.343
1.82,0.346
1.83,0.349
1.84,0.352
1.85,0.355
1.86,0.358
1.87,0.361
1.88,0.364
1.89,0.367
1.9,0.37
1.91,0.373
1.92,0.376
1.93,0.379
1.94,0.382
1.95,0.385
1.96,0.388
1.97,0.391
1.98,0.394
1.99,0.397
2.0,0.4
2.01,0.403
2.02,0.405
2.03,0.408
2.04,0.41
2.05,0.413
2.06,0.416
2.07,0.418
2.08,0.421
2.09,0.424
2.1,0.426
2.11,0.429
2.12,0.431
2.13,0.434
2.14,0.436
2.15,0.439
2.16,0.442
2.17,0.444
2.18,0.447
2.19,0.45
2.2,0.452
2.21,0.455
2.22,0.457
2.23,0.46
2.24,0.462
2.25,0.465
2.26,0.468
2.27,0.47
2.28,0.473
