wd(m),Factor
0,0
0.01,0.0004505
0.02,0.000902
0.03,0.0013545
0.04,0.001808
0.05,0.0022625
0.06,0.002718
0.07,0.0031745
0.08,0.003632
0.09,0.0040905
0.1,0.00455
0.11,0.0050105
0.12,0.005472
0.13,0.0059345
0.14,0.006398
0.15,0.0068625
0.16,0.007328
0.17,0.0077945
0.18,0.008262
0.19,0.0087305
0.2,0.0092
0.21,0.0096705
0.22,0.010142
0.23,0.0106145
0.24,0.011088
0.25,0.0115625
0.26,0.012038
0.27,0.0125145
0.28,0.012992
0.29,0.0134705
0.3,0.01395
0.31,0.0144305
0.32,0.014912
0.33,0.0153945
0.34,0.015878
0.35,0.0163625
0.36,0.016848
0.37,0.0173345
0.38,0.017822
0.39,0.0183105
0.4,0.0188
0.41,0.0192905
0.42,0.019782
0.43,0.0202745
0.44,0.020768
0.45,0.0212625
0.46,0.021758
0.47,0.0222545
0.48,0.022752
0.49,0.0232505
0.5,0.02375
0.51,0.0242505
0.52,0.024752
0.53,0.0252545
0.54,0.025758
0.55,0.0262625
0.56,0.026768
0.57,0.0272745
0.58,0.027782
0.59,0.0282905
0.6,0.0288
0.61,0.0293105
0.62,0.029822
0.63,0.0303345
0.64,0.030848
0.65,0.0313625
0.66,0.031878
0.67,0.0323945
0.68,0.032912
0.69,0.0334305
0.7,0.03395
0.71,0.0344705
0.72,0.034992
0.73,0.0355145
0.74,0.036038
0.75,0.0365625
0.76,0.037088
0.77,0.0376145
0.78,0.038142
0.79,0.0386705
0.8,0.0392
0.81,0.0397305
0.82,0.040262
0.83,0.0407945
0.84,0.041328
0.85,0.0418625
0.86,0.042398
0.87,0.0429345
0.88,0.043472
0.89,0.0440105
0.9,0.04455
0.91,0.0450905
0.92,0.045632
0.93,0.0461745
0.94,0.046718
0.95,0.0472625
0.96,0.047808
0.97,0.0483545
0.98,0.048902
0.99,0.0494505
1,0.05
1.01,0.0505505
1.02,0.051102
1.03,0.0516545
1.04,0.052208
1.05,0.0527625
1.06,0.053318
1.07,0.0538745
1.08,0.054432
1.09,0.0549905
1.1,0.05555
1.11,0.0561105
1.12,0.056672
1.13,0.0572345
1.14,0.057798
1.15,0.0583625
1.16,0.058928
1.17,0.0594945
1.18,0.060062
1.19,0.0606305
1.2,0.0612
1.21,0.0617705
1.22,0.062342
1.23,0.0629145
1.24,0.063488
1.25,0.0640625
1.26,0.064638
1.27,0.0652145
1.28,0.065792
1.29,0.0663705
1.3,0.06695
1.31,0.0675305
1.32,0.068112
1.33,0.0686945
1.34,0.069278
1.35,0.0698625
1.36,0.070448
1.37,0.0710345
1.38,0.071622
1.39,0.0722105
1.4,0.0728
