wd(m),factor
0.0,0.0
0.01,0.0
0.02,0.01
0.03,0.01
0.04,0.02
0.05,0.02
0.06,0.03
0.07,0.03
0.08,0.03
0.09,0.04
0.1,0.04
0.11,0.05
0.12,0.05
0.13,0.06
0.14,0.06
0.15,0.06
0.16,0.07
0.17,0.07
0.18,0.08
0.19,0.08
0.2,0.09
0.21,0.09
0.22,0.09
0.23,0.1
0.24,0.1
0.25,0.11
0.26,0.11
0.27,0.11
0.28,0.12
0.29,0.12
0.3,0.12
0.31,0.13
0.32,0.13
0.33,0.13
0.34,0.13
0.35,0.14
0.36,0.14
0.37,0.14
0.38,0.15
0.39,0.15
0.4,0.15
0.41,0.16
0.42,0.16
0.43,0.16
0.44,0.16
0.45,0.17
0.46,0.17
0.47,0.17
0.48,0.18
0.49,0.18
0.5,0.18
0.51,0.19
0.52,0.19
0.53,0.19
0.54,0.19
0.55,0.2
0.56,0.2
0.57,0.2
0.58,0.21
0.59,0.21
0.6,0.21
0.61,0.22
0.62,0.22
0.63,0.22
0.64,0.23
0.65,0.23
0.66,0.23
0.67,0.24
0.68,0.24
0.69,0.24
0.7,0.24
0.71,0.25
0.72,0.25
0.73,0.25
0.74,0.26
0.75,0.26
0.76,0.26
0.77,0.27
0.78,0.27
0.79,0.27
0.8,0.27
0.81,0.28
0.82,0.28
0.83,0.28
0.84,0.29
0.85,0.29
0.86,0.29
0.87,0.29
0.88,0.3
0.89,0.3
0.9,0.3
0.91,0.3
0.92,0.31
0.93,0.31
0.94,0.31
0.95,0.32
0.96,0.32
0.97,0.32
0.98,0.32
0.99,0.33
1.0,0.33
1.01,0.33
1.02,0.34
1.03,0.34
1.04,0.34
1.05,0.35
1.06,0.35
1.07,0.35
1.08,0.35
1.09,0.36
1.1,0.36
1.11,0.36
1.12,0.37
1.13,0.37
1.14,0.37
1.15,0.38
1.16,0.38
1.17,0.38
1.18,0.39
1.19,0.39
1.2,0.39
1.21,0.4
1.22,0.4
1.23,0.4
1.24,0.4
1.25,0.41
1.26,0.41
1.27,0.41
1.28,0.42
1.29,0.42
1.3,0.42
1.31,0.43
1.32,0.43
1.33,0.43
1.34,0.44
1.35,0.44
1.36,0.44
1.37,0.44
1.38,0.45
1.39,0.45
1.4,0.45
1.41,0.46
1.42,0.46
1.43,0.46
1.44,0.47
1.45,0.47
1.46,0.47
1.47,0.48
1.48,0.48
1.49,0.48
1.5,0.49
1.51,0.49
1.52,0.49
1.53,0.49
1.54,0.49
1.55,0.49
1.56,0.49
1.57,0.49
1.58,0.49
1.59,0.5
1.6,0.5
1.61,0.5
1.62,0.5
1.63,0.5
1.64,0.5
1.65,0.5
1.66,0.5
1.67,0.51
1.68,0.51
1.69,0.51
1.7,0.51
