wd(m),Factor
0,0
0.01,1.13842E-05
0.02,3.82917E-05
0.03,7.78511E-05
0.04,0.000128798
0.05,0.000190327
0.06,0.000261859
0.07,0.000342945
0.08,0.000433221
0.09,0.000532386
0.1,0.000640181
0.11,0.000756379
0.12,0.000880785
0.13,0.001013219
0.14,0.001153524
0.15,0.001301554
0.16,0.001457178
0.17,0.001620273
0.18,0.001790727
0.19,0.001968436
0.2,0.002153302
0.21,0.002345234
0.22,0.002544147
0.23,0.002749959
0.24,0.002962594
0.25,0.003181981
0.26,0.003408049
0.27,0.003640735
0.28,0.003879976
0.29,0.004125713
0.3,0.004377889
0.31,0.004636449
0.32,0.004901341
0.33,0.005172517
0.34,0.005449926
0.35,0.005733523
0.36,0.006023264
0.37,0.006319104
0.38,0.006621003
0.39,0.00692892
0.4,0.007242817
0.41,0.007562654
0.42,0.007888397
0.43,0.008220009
0.44,0.008557456
0.45,0.008900705
0.46,0.009249723
0.47,0.009604478
0.48,0.009964939
0.49,0.010331078
0.5,0.010702864
0.51,0.011080269
0.52,0.011463266
0.53,0.011851826
0.54,0.012245925
0.55,0.012645535
0.56,0.013050632
0.57,0.013461191
0.58,0.013877189
0.59,0.0142986
0.6,0.014725403
0.61,0.015157575
0.62,0.015595093
0.63,0.016037935
0.64,0.016486082
0.65,0.016939511
0.66,0.017398203
0.67,0.017862137
0.68,0.018331293
0.69,0.018805653
0.7,0.019285197
0.71,0.019769906
0.72,0.020259763
0.73,0.02075475
0.74,0.021254848
0.75,0.021760041
0.76,0.022270311
0.77,0.022785642
0.78,0.023306017
0.79,0.023831419
0.8,0.024361834
0.81,0.024897244
0.82,0.025437636
0.83,0.025982992
0.84,0.026533299
0.85,0.027088541
0.86,0.027648705
0.87,0.028213775
0.88,0.028783737
0.89,0.029358578
0.9,0.029938283
0.91,0.03052284
0.92,0.031112234
0.93,0.031706453
0.94,0.032305483
0.95,0.032909313
0.96,0.033517928
0.97,0.034131316
0.98,0.034749466
0.99,0.035372364
1,0.036
1.01,0.036632361
1.02,0.037269434
1.03,0.03791121
1.04,0.038557676
1.05,0.03920882
1.06,0.039864633
1.07,0.040525102
1.08,0.041190216
1.09,0.041859966
1.1,0.04253434
1.11,0.043213328
1.12,0.043896919
1.13,0.044585103
1.14,0.04527787
1.15,0.04597521
1.16,0.046677112
1.17,0.047383568
1.18,0.048094566
1.19,0.048810098
1.2,0.049530154
1.21,0.050254725
1.22,0.0509838
1.23,0.051717372
1.24,0.05245543
1.25,0.053197966
1.26,0.05394497
1.27,0.054696434
1.28,0.055452349
1.29,0.056212706
1.3,0.056977497
1.31,0.057746713
1.32,0.058520345
1.33,0.059298386
1.34,0.060080826
1.35,0.060867659
1.36,0.061658874
1.37,0.062454465
1.38,0.063254424
1.39,0.064058741
1.4,0.064867411
1.41,0.065680424
1.42,0.066497773
1.43,0.067319451
1.44,0.06814545
1.45,0.068975762
1.46,0.069810379
1.47,0.070649296
1.48,0.071492503
1.49,0.072339994
1.5,0.073191762
1.51,0.0740478
1.52,0.0749081
1.53,0.075772655
1.54,0.076641459
1.55,0.077514504
1.56,0.078391784
1.57,0.079273292
1.58,0.080159021
1.59,0.081048964
1.6,0.081943115
1.61,0.082841468
1.62,0.083744015
1.63,0.08465075
1.64,0.085561667
1.65,0.086476759
1.66,0.08739602
1.67,0.088319444
1.68,0.089247024
1.69,0.090178755
1.7,0.091114629
1.71,0.092054642
1.72,0.092998787
1.73,0.093947057
1.74,0.094899448
1.75,0.095855952
1.76,0.096816565
1.77,0.09778128
1.78,0.098750091
1.79,0.099722993
1.8,0.10069998
1.81,0.101681046
1.82,0.102666186
1.83,0.103655394
1.84,0.104648665
1.85,0.105645992
1.86,0.106647371
1.87,0.107652796
1.88,0.108662261
1.89,0.109675761
1.9,0.110693292
1.91,0.111714847
1.92,0.112740421
1.93,0.113770009
1.94,0.114803606
1.95,0.115841206
1.96,0.116882805
1.97,0.117928397
1.98,0.118977978
1.99,0.120031542
2,0.121089084
2.01,0.122150599
2.02,0.123216083
2.03,0.12428553
2.04,0.125358935
2.05,0.126436294
2.06,0.127517602
2.07,0.128602854
2.08,0.129692045
2.09,0.13078517
2.1,0.131882225
2.11,0.132983206
2.12,0.134088106
2.13,0.135196923
2.14,0.13630965
2.15,0.137426285
2.16,0.138546821
2.17,0.139671255
2.18,0.140799582
2.19,0.141931797
2.2,0.143067897
2.21,0.144207876
2.22,0.14535173
2.23,0.146499456
2.24,0.147651048
2.25,0.148806502
2.26,0.149965814
2.27,0.15112898
2.28,0.152295995
2.29,0.153466856
2.3,0.154641557
2.31,0.155820095
2.32,0.157002466
2.33,0.158188666
2.34,0.159378689
2.35,0.160572534
2.36,0.161770194
2.37,0.162971666
2.38,0.164176947
2.39,0.165386032
2.4,0.166598917
2.41,0.167815598
2.42,0.169036072
2.43,0.170260333
2.44,0.17148838
2.45,0.172720206
2.46,0.17395581
2.47,0.175195186
2.48,0.176438332
2.49,0.177685242
2.5,0.178935914
2.51,0.180190344
2.52,0.181448527
