wd(m),Factor
0,0
0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,0
0.11,0.005371094
0.12,0.010742188
0.13,0.016113281
0.14,0.021484375
0.15,0.026855469
0.16,0.032226563
0.17,0.037597656
0.18,0.04296875
0.19,0.048339844
0.2,0.053710938
0.21,0.059082031
0.22,0.064453125
0.23,0.069824219
0.24,0.075195313
0.25,0.080566406
0.26,0.0859375
0.27,0.091308594
0.28,0.096679688
0.29,0.102050781
0.3,0.107421875
0.31,0.11
0.32,0.11
0.33,0.11
0.34,0.11
0.35,0.11
0.36,0.11
0.37,0.11
0.38,0.11
0.39,0.11
0.4,0.11
0.41,0.11
0.42,0.11
0.43,0.11
0.44,0.11
0.45,0.11
0.46,0.11
0.47,0.11
0.48,0.11
0.49,0.11
0.5,0.11
0.51,0.11
0.52,0.11
0.53,0.11
0.54,0.11
0.55,0.11
0.56,0.11
0.57,0.11
0.58,0.11
0.59,0.11
0.6,0.11
0.61,0.110013123
0.62,0.110341207
0.63,0.110669291
0.64,0.110997375
0.65,0.111325459
0.66,0.111653543
0.67,0.111981627
0.68,0.112309711
0.69,0.112637795
0.7,0.112965879
0.71,0.113293963
0.72,0.113622047
0.73,0.113950131
0.74,0.114278215
0.75,0.114606299
0.76,0.114934383
0.77,0.115262467
0.78,0.115590551
0.79,0.115918635
0.8,0.116246719
0.81,0.116574803
0.82,0.116902887
0.83,0.117230971
0.84,0.117559055
0.85,0.117887139
0.86,0.118215223
0.87,0.118543307
0.88,0.118871391
0.89,0.119199475
0.9,0.119527559
0.91,0.119855643
0.92,0.120183727
0.93,0.120511811
0.94,0.120839895
0.95,0.121167979
0.96,0.121496063
0.97,0.121824147
0.98,0.122152231
0.99,0.122480315
1,0.122808399
1.01,0.123136483
1.02,0.123464567
1.03,0.123792651
1.04,0.124120735
1.05,0.124448819
1.06,0.124776903
1.07,0.125104987
1.08,0.125433071
1.09,0.125761155
1.1,0.126089239
1.11,0.126417323
1.12,0.126745407
1.13,0.127073491
1.14,0.127401575
1.15,0.127729659
1.16,0.128057743
1.17,0.128385827
1.18,0.128713911
1.19,0.129041995
1.2,0.129370079
1.21,0.129698163
1.22,0.130052493
1.23,0.130708661
1.24,0.131364829
1.25,0.132020997
1.26,0.132677165
1.27,0.133333333
1.28,0.133989501
1.29,0.134645669
1.3,0.135301837
1.31,0.135958005
1.32,0.136614173
1.33,0.137270341
1.34,0.137926509
1.35,0.138582677
1.36,0.139238845
1.37,0.139895013
1.38,0.140551181
1.39,0.141207349
1.4,0.141863517
1.41,0.142519685
1.42,0.143175853
1.43,0.143832021
1.44,0.144488189
1.45,0.145144357
1.46,0.145800525
1.47,0.146456693
1.48,0.147112861
1.49,0.147769029
1.5,0.148425197
1.51,0.149081365
1.52,0.149737533
1.53,0.150393701
1.54,0.151049869
1.55,0.151706037
1.56,0.152362205
1.57,0.153018373
1.58,0.153674541
1.59,0.154330709
1.6,0.154986877
1.61,0.155643045
1.62,0.156299213
1.63,0.156955381
1.64,0.157611549
1.65,0.158267717
1.66,0.158923885
1.67,0.159580052
1.68,0.16023622
1.69,0.160892388
1.7,0.161548556
1.71,0.162204724
1.72,0.162860892
1.73,0.16351706
1.74,0.164173228
1.75,0.164829396
1.76,0.165485564
1.77,0.166141732
1.78,0.1667979
1.79,0.167454068
1.8,0.168110236
1.81,0.168766404
1.82,0.169422572
1.83,0.17007874
1.84,0.170734908
1.85,0.171391076
1.86,0.172047244
1.87,0.172703412
1.88,0.17335958
1.89,0.174015748
1.9,0.174671916
1.91,0.175328084
1.92,0.175984252
1.93,0.17664042
1.94,0.177296588
1.95,0.177952756
1.96,0.178608924
1.97,0.179265092
1.98,0.17992126
1.99,0.180577428
2,0.181233596
2.01,0.181889764
2.02,0.182545932
2.03,0.1832021
2.04,0.183858268
2.05,0.184514436
2.06,0.185170604
2.07,0.185826772
2.08,0.18648294
2.09,0.187139108
2.1,0.187795276
2.11,0.188451444
2.12,0.189107612
2.13,0.18976378
2.14,0.190629921
2.15,0.191614173
2.16,0.192598425
2.17,0.193582677
2.18,0.194566929
2.19,0.195551181
2.2,0.196535433
2.21,0.197519685
2.22,0.198503937
2.23,0.199488189
2.24,0.200472441
2.25,0.201456693
2.26,0.202440945
2.27,0.203425197
2.28,0.204409449
2.29,0.205393701
2.3,0.206377953
2.31,0.207362205
2.32,0.208346457
2.33,0.209330709
2.34,0.210314961
2.35,0.211299213
2.36,0.212283465
2.37,0.213267717
2.38,0.214251969
2.39,0.21523622
2.4,0.216220472
2.41,0.217204724
2.42,0.218188976
2.43,0.219173228
2.44,0.220104987
2.45,0.220761155
2.46,0.221417323
2.47,0.222073491
2.48,0.222729659
2.49,0.223385827
2.5,0.224041995
2.51,0.224698163
2.52,0.225354331
2.53,0.226010499
2.54,0.226666667
2.55,0.227322835
2.56,0.227979003
2.57,0.228635171
2.58,0.229291339
2.59,0.229947507
2.6,0.230603675
2.61,0.231259843
2.62,0.23191601
2.63,0.232572178
2.64,0.233228346
2.65,0.233884514
2.66,0.234540682
2.67,0.23519685
2.68,0.235853018
2.69,0.236509186
2.7,0.237165354
2.71,0.237821522
2.72,0.23847769
2.73,0.239133858
2.74,0.239790026
2.75,0.240892388
2.76,0.242204724
2.77,0.24351706
2.78,0.244829396
2.79,0.246141732
2.8,0.247454068
2.81,0.248766404
2.82,0.25007874
2.83,0.251391076
2.84,0.252703412
2.85,0.254015748
2.86,0.255328084
2.87,0.25664042
2.88,0.257952756
2.89,0.259265092
2.9,0.260577428
2.91,0.261889764
2.92,0.2632021
2.93,0.264514436
2.94,0.265826772
2.95,0.267139108
2.96,0.268451444
2.97,0.26976378
2.98,0.271076115
2.99,0.272388451
3,0.273700787
3.01,0.275013123
3.02,0.276325459
3.03,0.277637795
3.04,0.278950131
3.05,0.280197368
3.06,0.281184211
3.07,0.282171053
3.08,0.283157895
3.09,0.284144737
3.1,0.285131579
3.11,0.286118421
3.12,0.287105263
3.13,0.288092105
3.14,0.289078947
3.15,0.290065789
3.16,0.291052632
3.17,0.292039474
3.18,0.293026316
3.19,0.294013158
3.2,0.295
3.21,0.295986842
3.22,0.296973684
3.23,0.297960526
3.24,0.298947368
3.25,0.299934211
3.26,0.300921053
3.27,0.301907895
3.28,0.302894737
3.29,0.303881579
3.3,0.304868421
3.31,0.305855263
3.32,0.306842105
3.33,0.307828947
3.34,0.308815789
3.35,0.309802632
3.36,0.310789474
3.37,0.311776316
3.38,0.312763158
3.39,0.31375
3.4,0.314736842
3.41,0.315723684
3.42,0.316710526
3.43,0.317697368
3.44,0.318684211
3.45,0.319671053
3.46,0.320657895
3.47,0.321644737
3.48,0.322631579
3.49,0.323618421
3.5,0.324605263
3.51,0.325592105
3.52,0.326578947
3.53,0.327565789
3.54,0.328552632
3.55,0.329539474
3.56,0.330526316
3.57,0.331513158
3.58,0.3325
3.59,0.333486842
3.6,0.334473684
3.61,0.335460526
3.62,0.336447368
3.63,0.337434211
3.64,0.338421053
3.65,0.339407895
3.66,0.340394737
3.67,0.341381579
3.68,0.342368421
3.69,0.343355263
3.7,0.344342105
3.71,0.345328947
3.72,0.346315789
3.73,0.347302632
3.74,0.348289474
3.75,0.349276316
3.76,0.350263158
3.77,0.35125
3.78,0.352236842
3.79,0.353223684
3.8,0.354210526
3.81,0.355197368
3.82,0.356184211
3.83,0.357171053
3.84,0.358157895
