wd(m),factor
0.0,0.0
0.01,0.003
0.02,0.007
0.03,0.01
0.04,0.014
0.05,0.017
0.06,0.021
0.07,0.024
0.08,0.028
0.09,0.031
0.1,0.035
0.11,0.038
0.12,0.042
0.13,0.045
0.14,0.049
0.15,0.052
0.16,0.056
0.17,0.059
0.18,0.063
0.19,0.066
0.2,0.07
0.21,0.073
0.22,0.077
0.23,0.08
0.24,0.083
0.25,0.087
0.26,0.09
0.27,0.094
0.28,0.097
0.29,0.101
0.3,0.104
0.31,0.108
0.32,0.111
0.33,0.115
0.34,0.118
0.35,0.122
0.36,0.125
0.37,0.129
0.38,0.132
0.39,0.136
0.4,0.139
0.41,0.143
0.42,0.146
0.43,0.15
0.44,0.153
0.45,0.157
0.46,0.16
0.47,0.163
0.48,0.167
0.49,0.17
0.5,0.174
0.51,0.175
0.52,0.177
0.53,0.178
0.54,0.179
0.55,0.181
0.56,0.182
0.57,0.184
0.58,0.185
0.59,0.186
0.6,0.188
0.61,0.189
0.62,0.191
0.63,0.192
0.64,0.193
0.65,0.195
0.66,0.196
0.67,0.198
0.68,0.199
0.69,0.2
0.7,0.202
0.71,0.203
0.72,0.205
0.73,0.206
0.74,0.207
0.75,0.209
0.76,0.21
0.77,0.211
0.78,0.213
0.79,0.214
0.8,0.216
0.81,0.217
0.82,0.218
0.83,0.22
0.84,0.221
0.85,0.223
0.86,0.224
0.87,0.225
0.88,0.227
0.89,0.228
0.9,0.23
0.91,0.231
0.92,0.232
0.93,0.234
0.94,0.235
0.95,0.237
0.96,0.238
0.97,0.239
0.98,0.241
0.99,0.242
1.0,0.243
1.01,0.245
1.02,0.246
1.03,0.248
1.04,0.249
1.05,0.25
1.06,0.252
1.07,0.253
1.08,0.255
1.09,0.256
1.1,0.257
1.11,0.259
1.12,0.26
1.13,0.262
1.14,0.263
1.15,0.264
1.16,0.266
1.17,0.267
1.18,0.269
1.19,0.27
1.2,0.271
1.21,0.273
1.22,0.274
1.23,0.275
1.24,0.277
1.25,0.278
1.26,0.28
1.27,0.281
1.28,0.282
1.29,0.284
1.3,0.285
1.31,0.287
1.32,0.288
1.33,0.289
1.34,0.291
1.35,0.292
1.36,0.294
1.37,0.295
1.38,0.296
1.39,0.298
1.4,0.299
1.41,0.301
1.42,0.302
1.43,0.303
1.44,0.305
1.45,0.306
1.46,0.307
1.47,0.309
1.48,0.31
1.49,0.312
1.5,0.313
1.51,0.315
1.52,0.317
