wd(m),Factor
0,0
0.01,0.008
0.02,0.016
0.03,0.024
0.04,0.032
0.05,0.04
0.06,0.048
0.07,0.056
0.08,0.064
0.09,0.072
0.1,0.08
0.11,0.088
0.12,0.096
0.13,0.104
0.14,0.112
0.15,0.12
0.16,0.128
0.17,0.136
0.18,0.144
0.19,0.152
0.2,0.16
0.21,0.168
0.22,0.176
0.23,0.184
0.24,0.192
0.25,0.2
0.26,0.208
0.27,0.216
0.28,0.224
0.29,0.232
0.3,0.24
0.31,0.248
0.32,0.256
0.33,0.2559
0.34,0.2582
0.35,0.2605
0.36,0.2628
0.37,0.2651
0.38,0.2674
0.39,0.2697
0.4,0.272
0.41,0.2743
0.42,0.2766
0.43,0.2789
0.44,0.2812
0.45,0.2835
0.46,0.2858
0.47,0.2881
0.48,0.2904
0.49,0.2927
0.5,0.295
0.51,0.2973
0.52,0.2996
0.53,0.3019
0.54,0.3042
0.55,0.3065
0.56,0.3088
0.57,0.3111
0.58,0.3134
0.59,0.3157
0.6,0.318
0.61,0.3203
0.62,0.3226
0.63,0.3249
0.64,0.3272
0.65,0.3295
0.66,0.3318
0.67,0.3341
0.68,0.3364
0.69,0.3387
0.7,0.341
0.71,0.3433
0.72,0.3456
0.73,0.3479
0.74,0.3502
0.75,0.3525
0.76,0.3548
0.77,0.3571
0.78,0.3594
0.79,0.3617
0.8,0.364
0.81,0.3663
0.82,0.3686
0.83,0.3709
0.84,0.3732
0.85,0.3755
0.86,0.3778
0.87,0.3801
0.88,0.3824
0.89,0.3847
0.9,0.387
0.91,0.3893
0.92,0.3916
0.93,0.3939
0.94,0.3962
0.95,0.3985
0.96,0.4008
0.97,0.4031
0.98,0.4054
0.99,0.4077
1,0.41
1.01,0.4123
1.02,0.4146
1.03,0.4169
1.04,0.4192
1.05,0.4215
1.06,0.4238
1.07,0.4261
1.08,0.4284
1.09,0.4307
1.1,0.433
1.11,0.4353
1.12,0.4376
1.13,0.4399
1.14,0.4422
1.15,0.4445
1.16,0.4468
1.17,0.4491
1.18,0.4514
1.19,0.4537
1.2,0.456
1.21,0.4583
1.22,0.4606
1.23,0.4629
1.24,0.4652
1.25,0.4675
1.26,0.4698
1.27,0.4721
1.28,0.4744
1.29,0.4767
1.3,0.479
1.31,0.4813
1.32,0.4836
1.33,0.4859
1.34,0.4882
1.35,0.4905
1.36,0.4928
1.37,0.4951
1.38,0.4974
1.39,0.4997
1.4,0.502
1.41,0.5043
1.42,0.5066
1.43,0.5089
1.44,0.5112
1.45,0.5135
1.46,0.5158
1.47,0.5181
1.48,0.5204
1.49,0.5227
1.5,0.525
1.51,0.5273
1.52,0.5296
1.53,0.5319
1.54,0.5342
1.55,0.5365
1.56,0.5388
1.57,0.5411
1.58,0.5434
1.59,0.5457
1.6,0.548
1.61,0.5503
1.62,0.5526
1.63,0.5549
1.64,0.5572
1.65,0.5595
1.66,0.5618
1.67,0.5641
1.68,0.5664
1.69,0.5687
1.7,0.571
1.71,0.5733
1.72,0.5756
1.73,0.5779
1.74,0.5802
1.75,0.5825
1.76,0.5848
1.77,0.5871
1.78,0.5894
1.79,0.5917
1.8,0.594
1.81,0.5963
1.82,0.5986
1.83,0.6009
1.84,0.6032
1.85,0.6055
1.86,0.6078
1.87,0.6101
1.88,0.6124
1.89,0.6147
1.9,0.617
1.91,0.6193
1.92,0.6216
1.93,0.6239
1.94,0.6262
1.95,0.6285
1.96,0.6308
1.97,0.6331
1.98,0.6354
1.99,0.6377
2,0.64
2.01,0.6423
2.02,0.6446
2.03,0.6469
2.04,0.6492
2.05,0.6515
2.06,0.6538
2.07,0.6561
2.08,0.6584
2.09,0.6607
2.1,0.663
2.11,0.6653
2.12,0.6676
2.13,0.6699
2.14,0.6722
2.15,0.6745
2.16,0.6768
2.17,0.6791
2.18,0.6814
2.19,0.6837
2.2,0.686
2.21,0.6883
2.22,0.6906
2.23,0.6929
2.24,0.6952
2.25,0.6975
2.26,0.6998
2.27,0.7021
2.28,0.7044
2.29,0.7067
2.3,0.709
2.31,0.7113
2.32,0.7136
2.33,0.7159
2.34,0.7182
2.35,0.7205
2.36,0.7228
2.37,0.7251
2.38,0.7274
2.39,0.7297
2.4,0.732
2.41,0.7343
2.42,0.7366
2.43,0.7389
2.44,0.7412
2.45,0.7435
2.46,0.7458
2.47,0.7481
2.48,0.7504
2.49,0.7527
2.5,0.755
2.51,0.7573
2.52,0.7596
2.53,0.7619
2.54,0.7642
2.55,0.7665
2.56,0.7688
2.57,0.7711
2.58,0.7734
2.59,0.7757
2.6,0.778
2.61,0.781
2.62,0.782
2.63,0.783
2.64,0.784
2.65,0.785
2.66,0.786
2.67,0.787
2.68,0.788
2.69,0.789
2.7,0.79
2.71,0.791
2.72,0.792
2.73,0.793
2.74,0.794
2.75,0.795
2.76,0.796
2.77,0.797
2.78,0.798
2.79,0.799
2.8,0.8
2.81,0.801
2.82,0.802
2.83,0.803
2.84,0.804
2.85,0.805
2.86,0.806
2.87,0.807
2.88,0.808
2.89,0.809
2.9,0.81
2.91,0.811
2.92,0.812
2.93,0.813
2.94,0.814
2.95,0.815
2.96,0.816
2.97,0.817
2.98,0.818
2.99,0.819
3,0.82
3.01,0.821
3.02,0.822
3.03,0.823
3.04,0.824
3.05,0.825
3.06,0.826
3.07,0.827
3.08,0.828
3.09,0.829
3.1,0.83
3.11,0.831
3.12,0.832
3.13,0.833
3.14,0.834
3.15,0.835
3.16,0.836
3.17,0.837
3.18,0.838
3.19,0.839
3.2,0.84
3.21,0.841
3.22,0.842
3.23,0.843
3.24,0.844
3.25,0.845
3.26,0.846
3.27,0.847
3.28,0.848
3.29,0.849
3.3,0.85
3.31,0.851
3.32,0.852
3.33,0.853
3.34,0.854
3.35,0.855
3.36,0.856
3.37,0.857
3.38,0.858
3.39,0.859
3.4,0.86
3.41,0.861
3.42,0.862
3.43,0.863
3.44,0.864
3.45,0.865
3.46,0.866
3.47,0.867
3.48,0.868
3.49,0.869
3.5,0.87
3.51,0.871
3.52,0.872
3.53,0.873
3.54,0.874
3.55,0.875
3.56,0.876
3.57,0.877
3.58,0.878
3.59,0.879
3.6,0.88
3.61,0.881
3.62,0.882
3.63,0.883
3.64,0.884
3.65,0.885
3.66,0.886
3.67,0.887
3.68,0.888
3.69,0.889
3.7,0.89
3.71,0.891
3.72,0.892
3.73,0.893
3.74,0.894
3.75,0.895
3.76,0.896
3.77,0.897
3.78,0.898
3.79,0.899
3.8,0.9
3.81,0.901
3.82,0.902
3.83,0.903
3.84,0.904
3.85,0.905
3.86,0.906
3.87,0.907
3.88,0.908
3.89,0.909
3.9,0.91
3.91,0.911
3.92,0.912
3.93,0.913
3.94,0.914
3.95,0.915
3.96,0.916
3.97,0.917
3.98,0.918
3.99,0.919
4,0.92
4.01,0.921
4.02,0.922
4.03,0.923
4.04,0.924
4.05,0.925
4.06,0.926
4.07,0.927
4.08,0.928
4.09,0.929
4.1,0.93
4.11,0.931
4.12,0.932
4.13,0.933
4.14,0.934
4.15,0.935
4.16,0.936
4.17,0.937
4.18,0.938
4.19,0.939
4.2,0.94
